sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,September-10-2019,Single Family Residential,4505 Dolwick Dr,Durham,NC,27713,27713,261000,4,2,Hope Valley Farms,1508,5052,1999,255,173,25,Sold,TMLS,2271989,N,Y,35.9401528,-78.925664
PAST SALE,September-10-2019,Single Family Residential,105 Berrydowns Dr,Morrisville,NC,27560,27560,315000,4,2.5,Downing Glen,1741,5662,2003,255,181,33,Sold,TMLS,2267963,N,Y,35.8278036,-78.8364668
PAST SALE,September-10-2019,Single Family Residential,39 W Timber Creek Path #235,Chapel Hill,NC,27517,27517,360914,4,2.5,Westfall,2959,7884,2019,255,122,120,Sold,TMLS,2245466,N,Y,35.8190784,-79.0577296
PAST SALE,September-10-2019,Single Family Residential,4107 Indigo Dr,Durham,NC,27705,27705,545000,5,4,Garrett Farms,3339,20473,1990,255,163,53,Sold,TMLS,2272164,N,Y,35.9660089,-78.9865077
PAST SALE,September-11-2017,Single Family Residential,807 Pebblestone Dr,Durham,NC,27703-7192,27703,170000,3,2.5,Ridgefield,1505,5793,2004,984,113,18,Sold,TMLS,2142139,N,Y,36.0087152,-78.8064291
PAST SALE,September-11-2017,Townhouse,149 Brier Crossings Loop,Durham,NC,27703,27703,232200,3,2.5,Townes at Brier Creek Crossing,1595,1960,2015,984,146,123,Sold,TMLS,2136774,N,Y,35.9239805,-78.7807587
PAST SALE,September-11-2017,Single Family Residential,2 White Spruce Ct,Durham,NC,27703,27703,252000,4,2.5,Wyndmoor at the Park,2440,6534,2012,984,103,30,Sold,TMLS,2131943,N,Y,35.9448656,-78.879973
PAST SALE,September-11-2018,Single Family Residential,203 Barrington Overlook Dr,Durham,NC,27703,27703,317000,5,3,Linkside,3306,14418,2001,619,96,54,Sold,TMLS,2204636,N,Y,35.9838318,-78.8110314
PAST SALE,September-11-2018,Single Family Residential,5010 Niagra Dr,Chapel Hill,NC,27517,27517,490285,2,2,Villas at Culp Arbor,1776,7840,2018,619,276,250,Sold,TMLS,2161674,N,Y,35.92742,-78.9902597
PAST SALE,September-11-2019,Single Family Residential,219 Peninsula Ct,Durham,NC,27703,27703,325000,4,3,Hanover,2564,6882,2016,254,127,40,Sold,TMLS,2265321,N,Y,35.9637139,-78.8297922
PAST SALE,September-11-2019,Single Family Residential,219 Peninsula Ct,Durham,NC,27703,27703,325000,4,3,Hanover,2564,6882,2016,254,127,40,Sold,TMLS,2265321,N,Y,35.9637139,-78.8297922
PAST SALE,September-11-2019,Single Family Residential,5106 Paces Ferry Dr,Durham,NC,27712,27712,335000,4,2.5,Ashfield Place,3086,9278,2011,254,109,55,Sold,TMLS,2264207,N,Y,36.094026,-78.9292883
PAST SALE,September-11-2019,Single Family Residential,121 Nuttree Way,Durham,NC,27713,27713,360000,4,2.5,Woodcroft,2715,11325,1991,254,133,19,Sold,TMLS,2271760,N,Y,35.9219736,-78.9310009
PAST SALE,September-11-2019,Single Family Residential,1309 Hemby Ridge Ln,Morrisville,NC,27560,27560,420000,4,3,Kitts Creek,3582,6534,2008,254,117,66,Sold,TMLS,2266310,N,Y,35.8631509,-78.8546536
PAST SALE,September-11-2019,Single Family Residential,19 Kingswood Ln #19,Chapel Hill,NC,27517,27517,580000,5,5.5,The Preserve at Jordan Lake,4309,19384,2003,254,135,83,Sold,TMLS,2238057,N,Y,35.7905936,-79.0564063
PAST SALE,September-11-2019,Single Family Residential,72009 Wilkinson,Chapel Hill,NC,27517-8488,27517,624000,4,4,Wilkinson Park,3947,15681,2000,254,158,269,Sold,TMLS,2262218,N,Y,35.8338798,-79.0456577
PAST SALE,September-12-2017,Townhouse,221 Cross Blossom Rd,Durham,NC,27703,27703,213990,3,2.5,Brightleaf,1600,1742,2017,983,134,170,Sold,TMLS,2124034,N,Y,35.947149,-78.813534
PAST SALE,September-12-2017,Townhouse,221 Cross Blossom Rd,Durham,NC,27703,27703,213990,3,2.5,Brightleaf,1600,1742,2017,983,134,170,Sold,TMLS,2124034,N,Y,35.947149,-78.813534
PAST SALE,September-12-2017,Single Family Residential,611 Branchview Dr,Durham,NC,27713,27713,260000,4,2.5,Hope Valley,1925,8712,1997,983,135,25,Sold,TMLS,2138698,N,Y,35.936018,-78.9202936
PAST SALE,September-12-2017,Single Family Residential,1111 Oak Park Dr,Durham,NC,27703,27703,266000,4,2.5,Wyndmoor at the Park,2745,7927,2007,983,97,30,Sold,TMLS,2137410,N,Y,35.94645,-78.8788287
PAST SALE,September-12-2017,Single Family Residential,2014 Cedar Grove Dr,Durham,NC,27703,27703,287500,5,3,Alexander Crossing,3371,7535,2004,983,85,30,Sold,TMLS,2125139,N,Y,35.9229762,-78.8268279
PAST SALE,September-12-2017,Single Family Residential,1006 Byram Rd Lot 149,Durham,NC,27703,27703,295855,4,2.5,Brightwood Trails,2382,7666,2017,983,124,35,Sold,TMLS,2119021,N,Y,35.966463,-78.799806
PAST SALE,September-12-2017,Single Family Residential,2517 Kestrel Heights Ct,Durham,NC,27703,27703,335000,5,3,Brightleaf,2750,7927,2017,983,122,88,Sold,TMLS,2108770,N,Y,35.9511253,-78.8169609
PAST SALE,September-12-2017,Single Family Residential,70001 Morehead,Chapel Hill,NC,27517,27517,550000,3,3,Governors Club,3070,33541,2009,983,179,222,Sold,TMLS,2131657,N,Y,35.8363731,-79.0471149
PAST SALE,September-12-2017,Single Family Residential,36 Surrey Ln,Durham,NC,27707,27707,560000,4,3,Surrey Green,3440,35937,1987,983,163,54,Sold,TMLS,2122668,N,Y,35.9459845,-78.9400278
PAST SALE,September-12-2017,Single Family Residential,907 Bayberry Dr,Chapel Hill,NC,27517,27517,595000,5,3,Hunts Reserve,3392,78408,1998,983,175,46,Sold,TMLS,2139138,N,Y,35.8896453,-79.032303
PAST SALE,September-12-2018,Condo/Co-op,435 Summerwalk Cir #435,Chapel Hill,NC,27517-8683,27517,159500,2,2.5,Finley Forest Condos,1350,35719,1989,618,118,240,Sold,TMLS,2199426,N,Y,35.8952821,-79.0084839
PAST SALE,September-12-2018,Single Family Residential,470 Windy Ridge Rd,Chapel Hill,NC,27517,27517,417900,3,2.5,Big Woods Hills,2408,237402,1992,618,174,17,Sold,TMLS,2201765,N,Y,35.7833419,-79.0480635
PAST SALE,September-12-2018,Single Family Residential,206 Mill Chapel Rd,Chapel Hill,NC,27517,27517,455000,3,2.5,Montclair,2655,6011,2015,618,171,66,Sold,TMLS,2201025,N,Y,35.8862571,-78.9914548
PAST SALE,September-12-2019,Townhouse,246 Brier Summit Pl Unit 1087A,Durham,NC,27703,27703,239695,3,2.5,Durham,1691,25700,2019,253,142,137,Sold,TMLS,2228855,N,Y,35.914637,-78.822792
PAST SALE,September-12-2019,Single Family Residential,402 Mannington Dr,Morrisville,NC,27560-6863,27560,270000,3,2.5,Manors,1694,2613,2000,253,159,100,Sold,TMLS,2271373,N,Y,35.8421652,-78.8596517
PAST SALE,September-12-2019,Single Family Residential,322 Holly Blossom Dr,Durham,NC,27703,27703,325000,4,2.5,Ravenstone,2795,9104,2011,253,116,20,Sold,TMLS,2273181,N,Y,35.9656852,-78.7958077
PAST SALE,September-12-2019,Single Family Residential,322 Holly Blossom Dr,Durham,NC,27703,27703,325000,4,2.5,Ravenstone,2795,9104,2011,253,116,20,Sold,TMLS,2273181,N,Y,35.9656852,-78.7958077
PAST SALE,September-12-2019,Single Family Residential,1204 E Pointe Dr,Durham,NC,27712-9486,27712,325000,4,3,Treyburn,3193,12632,1994,253,102,46,Sold,TMLS,2241424,N,Y,36.1256777,-78.8614651
PAST SALE,September-12-2019,Townhouse,1316 Southpoint Trl #37,Durham,NC,27713,27713,375570,4,3,Durham,2310,3354,2019,253,163,110,Sold,TMLS,2233692,N,Y,35.8915167,-78.9584503
PAST SALE,September-12-2019,Single Family Residential,718 Ainsley Ct,Durham,NC,27713,27713,388700,4,2.5,Lakehurst Pointe,3219,17772,2000,253,121,38,Sold,TMLS,2265326,N,Y,35.8953147,-78.9285234
PAST SALE,September-12-2019,Single Family Residential,75 Wood Laurel Ln,Chapel Hill,NC,27517,27517,430000,3,2.5,Westfall,2783,20473,2014,253,155,120,Sold,TMLS,2266571,N,Y,35.8154779,-79.0536254
PAST SALE,September-12-2019,Single Family Residential,19028 Stone Brk,Chapel Hill,NC,27517,27517,465000,4,3.5,Stone Brook,3885,11325,2000,253,120,360,Sold,TMLS,2219828,N,Y,35.8442175,-79.0608939
PAST SALE,September-12-2019,Single Family Residential,220 Weaver Mine Trl,Chapel Hill,NC,27517-7589,27517,535000,3,2.5,Meadowmont,2192,7840,2002,253,244,42,Sold,TMLS,2264098,N,Y,35.9096416,-79.0109677
PAST SALE,September-12-2019,Single Family Residential,78 Rolling Meadows Ln,Chapel Hill,NC,27517-9568,27517,615000,4,3.5,The Legacy at Jordan Lake,4373,27704,2013,253,141,174,Sold,TMLS,2258014,N,Y,35.7632454,-79.0590546
PAST SALE,September-12-2019,Single Family Residential,3918 Sterling Ridge Ln,Durham,NC,27707,27707,675000,5,5,Carriage Hill,5025,32713,2000,253,134,21,Sold,TMLS,2247466,N,Y,35.9397743,-78.9682188
PAST SALE,September-13-2017,Townhouse,225 Cross Blossom Rd,Durham,NC,27703,27703,208894,3,2.5,Brightleaf,1600,1742,2017,982,131,170,Sold,TMLS,2124028,N,Y,35.947069,-78.81365
PAST SALE,September-13-2017,Townhouse,225 Cross Blossom Rd,Durham,NC,27703,27703,208894,3,2.5,Brightleaf,1600,1742,2017,982,131,170,Sold,TMLS,2124028,N,Y,35.947069,-78.81365
PAST SALE,September-13-2017,Single Family Residential,6 Cabes Mill Rd,Durham,NC,27705,27705,210000,4,2.5,Cabes Mill,1869,9888,1993,982,112,12,Sold,TMLS,2131592,N,Y,36.0602509,-78.9465511
PAST SALE,September-13-2017,Townhouse,1109 Checkerberry Dr,Morrisville,NC,27560,27560,240000,2,2.5,Church Street Townes,1378,1742,2009,982,174,135,Sold,TMLS,2144845,N,Y,35.8272246,-78.8321311
PAST SALE,September-13-2017,Single Family Residential,1106 Byram Rd Lot 179,Durham,NC,27703,27703,281375,4,2.5,Brightwood Trails,2382,8407,2017,982,118,35,Sold,TMLS,2119048,N,Y,35.965696,-78.801067
PAST SALE,September-13-2017,Single Family Residential,1916 Brodgen Ln,Durham,NC,27703,27703,304950,4,2.5,Brightleaf,2510,7187,2017,982,121,88,Sold,TMLS,2081401,N,Y,35.9500426,-78.817247
PAST SALE,September-13-2017,Single Family Residential,1011 Goldenview Ct,Durham,NC,27713,27713,380000,4,3.5,Grandale Place,3467,10454,2002,982,110,20,Sold,TMLS,2136108,N,Y,35.8894179,-78.9211997
PAST SALE,September-13-2017,Single Family Residential,6 Bravehart Ct,Durham,NC,27713,27713,382500,5,3,Huntington Ridge,3394,8712,2006,982,113,50,Sold,TMLS,2127121,N,Y,35.8910031,-78.9436957
PAST SALE,September-13-2017,Single Family Residential,2281 Greenbrook Ln,Durham,NC,27705,27705,576052,5,4,Pleasant Green Woods,3329,54885,2017,982,173,70,Sold,TMLS,2135536,N,Y,36.050875,-79.003508
PAST SALE,September-13-2017,Single Family Residential,5 Winterfield Pl,Durham,NC,27705,27705,600000,5,4.5,Croasdaile Farm,4904,34848,2001,982,122,37,Sold,TMLS,2123594,N,Y,36.0375672,-78.9421048
PAST SALE,September-13-2018,Single Family Residential,1605 Magnolia Oak Pl,Durham,NC,27703,27703,252000,4,2.5,Magnolia Place,2080,8145,2003,617,121,40,Sold,TMLS,2207946,N,Y,35.9331896,-78.8210498
PAST SALE,September-13-2018,Single Family Residential,78 Timber Creek Path #221,Chapel Hill,NC,27517,27517,360000,3,3,Pines at Westfall,2600,7927,2018,617,138,109,Sold,TMLS,2192914,N,Y,35.818703,-79.0572727
PAST SALE,September-13-2018,Single Family Residential,311 Crossland Dr,Chapel Hill,NC,27517,27517,368655,3,2.5,Durham,2066,4443,2018,617,178,68,Sold,TMLS,2191412,N,Y,35.9112571,-78.9934587
PAST SALE,September-13-2018,Single Family Residential,109 Serrano Way,Chapel Hill,NC,27517,27517,787000,6,5,Orange,5775,53578,1995,617,136,50,Sold,TMLS,2204428,N,Y,35.8834487,-79.0341021
PAST SALE,September-13-2019,Single Family Residential,603 Cove Hollow Dr,Durham,NC,27703-6302,27703,205000,3,2.5,Ridgefield,1848,5445,2003,252,111,18,Sold,TMLS,2271376,N,Y,36.0104513,-78.8030215
PAST SALE,September-13-2019,Single Family Residential,603 Cove Hollow Dr,Durham,NC,27703-6302,27703,205000,3,2.5,Ridgefield,1848,5445,2003,252,111,18,Sold,TMLS,2271376,N,Y,36.0104513,-78.8030215
PAST SALE,September-13-2019,Townhouse,244 Brier Summit Pl Unit 1087B,Durham,NC,27703,27703,231980,3,2.5,Durham,1691,1655,2019,252,137,137,Sold,TMLS,2228180,N,Y,35.914582,-78.822826
PAST SALE,September-13-2019,Single Family Residential,4802 Swanns Mill Dr,Durham,NC,27704-1492,27704,254900,5,2.5,Swanns Mill,3068,7143,2006,252,83,47,Sold,TMLS,2270590,N,Y,36.0612804,-78.8729717
PAST SALE,September-13-2019,Townhouse,1012 Checkerberry Dr,Morrisville,NC,27560,27560,255000,2,2.5,Church Street Townes,1389,1742,2008,252,184,140,Sold,TMLS,2258669,N,Y,35.8271089,-78.8313918
PAST SALE,September-13-2019,Townhouse,2100 Historic Cir,Morrisville,NC,27560,27560,287500,3,2.5,Kitts Creek,1582,6229,2012,252,182,167,Sold,TMLS,2261024,N,Y,35.8661593,-78.8518562
PAST SALE,September-13-2019,Townhouse,2 Tottenham Ln,Chapel Hill,NC,27517,27517,300000,3,2.5,Falconbridge Townhomes,1960,435,1994,252,153,279,Sold,TMLS,2271433,N,Y,35.9057995,-78.9894622
PAST SALE,September-13-2019,Single Family Residential,1134 Scholastic Cir,Durham,NC,27713,27713,432000,4,3.5,Chancellors Ridge,3085,11064,2003,252,140,39,Sold,TMLS,2257110,N,Y,35.8888197,-78.9527987
PAST SALE,September-13-2019,Single Family Residential,117 Village Walk Dr,Chapel Hill,NC,27517,27517,447606,5,4,The Legacy at Jordan Lake,2943,10454,2019,252,152,174,Sold,TMLS,2258885,N,Y,35.764693,-79.061812
PAST SALE,September-13-2019,Single Family Residential,74302 Hasell,Chapel Hill,NC,27517,27517,540000,4,4.5,Tryon Courte,3540,11761,1993,252,153,448,Sold,TMLS,2263732,N,Y,35.8452313,-79.0345326
PAST SALE,September-14-2017,Townhouse,45 Holly Berry Ln,Durham,NC,27703,27703,204000,3,2.5,Rustica Oaks,1796,2526,2015,981,114,138,Sold,TMLS,2144883,N,Y,35.9490166,-78.8808867
PAST SALE,September-14-2017,Townhouse,45 Holly Berry Ln,Durham,NC,27703,27703,204000,3,2.5,Rustica Oaks,1796,2526,2015,981,114,138,Sold,TMLS,2144883,N,Y,35.9490166,-78.8808867
PAST SALE,September-14-2017,Townhouse,227 Cross Blossom Rd,Durham,NC,27703,27703,221385,3,2.5,Brightleaf,1600,2613,2017,981,138,170,Sold,TMLS,2124026,N,Y,35.947042,-78.813716
PAST SALE,September-14-2017,Townhouse,227 Cross Blossom Rd,Durham,NC,27703,27703,221385,3,2.5,Brightleaf,1600,2613,2017,981,138,170,Sold,TMLS,2124026,N,Y,35.947042,-78.813716
PAST SALE,September-14-2017,Single Family Residential,2715 Thoreau Dr,Durham,NC,27703-5963,27703,235000,3,2.5,Bradbury,2341,7840,2004,981,100,19,Sold,TMLS,2142608,N,Y,35.928561,-78.8375344
PAST SALE,September-14-2017,Single Family Residential,2823 Sagebrush Ln,Durham,NC,27703,27703,268500,4,2.5,Alexander Crossing,2679,11325,2005,981,100,30,Sold,TMLS,2142564,N,Y,35.9249975,-78.8272363
PAST SALE,September-14-2017,Single Family Residential,2414 Vintage Hill Dr,Durham,NC,27712-9476,27712,540000,4,3.5,Treyburn,5700,53709,1989,981,95,50,Sold,TMLS,2083872,N,Y,36.1185108,-78.8733397
PAST SALE,September-14-2018,Single Family Residential,9 Slate Ct,Durham,NC,27703,27703,168000,3,2.5,Stone Hill Estates,1402,7492,2003,616,120,12,Sold,TMLS,2206190,N,Y,35.9895487,-78.8227131
PAST SALE,September-15-2017,Townhouse,302 Huntington Park Dr,Morrisville,NC,27560,27560,120000,2,1,Huntington Park Townhomes,1002,1306,1990,980,120,130,Sold,TMLS,2145489,N,Y,35.8140649,-78.8452206
PAST SALE,September-15-2017,Single Family Residential,406 Sapphire Dr,Durham,NC,27703,27703,182750,4,2.5,Stone Hill Estates,1765,7492,1998,980,104,12,Sold,TMLS,2145199,N,Y,35.9898098,-78.8219166
PAST SALE,September-15-2017,Townhouse,223 Cross Blossom Rd,Durham,NC,27703,27703,198965,3,2.5,Brightleaf,1600,1742,2017,980,124,170,Sold,TMLS,2124032,N,Y,35.947116,-78.813603
PAST SALE,September-15-2017,Single Family Residential,1907 Raj Dr,Durham,NC,27703,27703,199000,3,2.5,Pagehurst,1702,4399,2004,980,117,22,Sold,TMLS,2143843,N,Y,35.922149,-78.8165776
PAST SALE,September-15-2017,Single Family Residential,2036 October Dr,Durham,NC,27703,27703,235000,3,2.5,Hanover Pointe,1878,4094,2014,980,125,40,Sold,TMLS,2142654,N,Y,35.9646652,-78.8350928
PAST SALE,September-15-2017,Single Family Residential,12 Laurel Leaf Ct,Durham,NC,27703,27703,260000,3,2.5,Magnolia Place,2350,10062,2004,980,111,38,Sold,TMLS,2131136,N,Y,35.9329309,-78.8252129
PAST SALE,September-15-2017,Single Family Residential,829 Amarillo Rose Ln,Durham,NC,27712,27712,260500,4,2.5,Madison Glen,2586,6969,2011,980,101,40,Sold,TMLS,2143475,N,Y,36.0954233,-78.919078
PAST SALE,September-15-2017,Single Family Residential,1115 High Fox Dr,Durham,NC,27703,27703,269000,3,2.5,Ashton Hall,2400,6316,2012,980,112,60,Sold,TMLS,2144960,N,Y,35.9629621,-78.8258102
PAST SALE,September-15-2017,Single Family Residential,324 Wellwater Ave,Durham,NC,27703,27703,298990,4,2.5,Sherron Farms,2925,8058,2017,980,102,45,Sold,TMLS,2126925,N,Y,35.9668047,-78.7925325
PAST SALE,September-15-2017,Single Family Residential,4708 Carlton Crossing Dr,Durham,NC,27713,27713,316000,4,2.5,Hope Valley Farms,2500,16552,1999,980,126,25,Sold,TMLS,2138274,N,Y,35.9398415,-78.9362167
PAST SALE,September-15-2017,Townhouse,1117 Orchard Grass Ln,Durham,NC,27713,27713,354990,4,3.5,Durham,2676,3615,2017,980,133,120,Sold,TMLS,2106736,N,Y,35.9033981,-78.9140261
PAST SALE,September-15-2017,Single Family Residential,1249 Magic Hollow Rd,Durham,NC,27713,27713,390000,4,2.5,Jordan at Southpoint,3275,7274,2016,980,119,67,Sold,TMLS,2089764,N,Y,35.8676274,-78.9390334
PAST SALE,September-15-2017,Single Family Residential,3029 Pump Station Ln,Durham,NC,27712,27712,489900,6,5,Rivers Edge,4310,10105,2006,980,114,40,Sold,TMLS,2114525,N,Y,36.058402,-78.9558476
PAST SALE,September-15-2017,Single Family Residential,310 Oxfordshire Ln,Chapel Hill,NC,27517,27517,575000,4,3.5,Southpoint Manor,3612,15158,2006,980,159,73,Sold,TMLS,2136173,N,Y,35.896126,-78.977528
PAST SALE,September-15-2017,Single Family Residential,206 Bend Dr,Durham,NC,27713,27713,733000,4,4.5,The Hills at Southpoint,4356,13503,2010,980,168,75,Sold,TMLS,2127477,N,Y,35.8849232,-78.9423037
PAST SALE,September-16-2019,Single Family Residential,315 Gladstone Dr,Durham,NC,27703,27703,170000,3,2,Ridgewood,1150,6534,2001,249,148,9,Sold,TMLS,2269876,N,Y,36.000469,-78.8103797
PAST SALE,September-16-2019,Townhouse,1725 Tw Alexander Dr #304,Durham,NC,27703-7934,27703,201500,3,2.5,Creekside Townhomes,1551,1568,2006,249,130,161,Sold,TMLS,2270871,N,Y,35.9227099,-78.8390048
PAST SALE,September-16-2019,Townhouse,1725 Tw Alexander Dr #304,Durham,NC,27703-7934,27703,201500,3,2.5,Creekside Townhomes,1551,1568,2006,249,130,161,Sold,TMLS,2270871,N,Y,35.9227099,-78.8390048
PAST SALE,September-16-2019,Single Family Residential,114 Citrine Ct,Durham,NC,27703-6759,27703,225000,3,2.5,Stone Hill Estates,1908,10018,2007,249,118,12,Sold,TMLS,2269992,N,Y,35.9864597,-78.825589
PAST SALE,September-16-2019,Single Family Residential,114 Citrine Ct,Durham,NC,27703-6759,27703,225000,3,2.5,Stone Hill Estates,1908,10018,2007,249,118,12,Sold,TMLS,2269992,N,Y,35.9864597,-78.825589
PAST SALE,September-16-2019,Single Family Residential,114 Citrine Ct,Durham,NC,27703-6759,27703,225000,3,2.5,Stone Hill Estates,1908,10018,2007,249,118,12,Sold,TMLS,2269992,N,Y,35.9864597,-78.825589
PAST SALE,September-16-2019,Single Family Residential,2924 Appling Way,Durham,NC,27703,27703,225000,3,2,Stirrup Creek,1328,11761,1986,249,169,33,Sold,TMLS,2270198,N,Y,35.9224343,-78.8228458
PAST SALE,September-16-2019,Single Family Residential,2924 Appling Way,Durham,NC,27703,27703,225000,3,2,Stirrup Creek,1328,11761,1986,249,169,33,Sold,TMLS,2270198,N,Y,35.9224343,-78.8228458
PAST SALE,September-16-2019,Single Family Residential,2924 Appling Way,Durham,NC,27703,27703,225000,3,2,Stirrup Creek,1328,11761,1986,249,169,33,Sold,TMLS,2270198,N,Y,35.9224343,-78.8228458
PAST SALE,September-16-2019,Single Family Residential,10 Winnabow Ct,Durham,NC,27703-2658,27703,229000,4,2.5,Greycliff,2201,10018,1997,249,104,13,Sold,TMLS,2270176,N,Y,35.9903151,-78.8290843
PAST SALE,September-16-2019,Townhouse,231 Cross Blossom Rd,Durham,NC,27703,27703,234500,3,2.5,The Vistas,1651,2613,2017,249,142,177,Sold,TMLS,2270474,N,Y,35.946983,-78.813782
PAST SALE,September-16-2019,Townhouse,358 Westgrove Ct,Durham,NC,27703-8957,27703,262000,3,2.5,Brier Village,1741,4007,2011,249,150,128,Sold,TMLS,2271634,N,Y,35.920662,-78.8188525
PAST SALE,September-16-2019,Single Family Residential,3102 Genlee Dr,Durham,NC,27704,27704,266000,5,2.5,Swanns Mill,2896,7100,2011,249,92,47,Sold,TMLS,2266319,N,Y,36.0627569,-78.8711507
PAST SALE,September-16-2019,Townhouse,305 Zante Currant Rd,Durham,NC,27703,27703,270000,3,2.5,Durham,1876,2613,2017,249,144,138,Sold,TMLS,2261249,N,Y,35.9463582,-78.872467
PAST SALE,September-16-2019,Single Family Residential,2013 October Dr,Durham,NC,27703,27703,275000,3,2.5,Hanover Pointe,1998,4791,2014,249,138,44,Sold,TMLS,2266176,N,Y,35.9642143,-78.8341168
PAST SALE,September-16-2019,Townhouse,333 Durants Neck Ln,Morrisville,NC,27560,27560,278000,3,2.5,Everett Crossing,1630,2178,2015,249,171,130,Sold,TMLS,2265832,N,Y,35.8616139,-78.8497873
PAST SALE,September-16-2019,Single Family Residential,500 Nantahala Dr,Durham,NC,27713,27713,285000,4,2.5,Hope Valley Farms,2041,12414,1995,249,140,27,Sold,TMLS,2268009,N,Y,35.9329076,-78.9173541
PAST SALE,September-16-2019,Townhouse,1 Water Garden Way,Durham,NC,27713,27713,314900,4,3,Southpoint Terrace,1960,3484,2004,249,161,88,Sold,TMLS,2265115,N,Y,35.8999913,-78.9585429
PAST SALE,September-16-2019,Single Family Residential,221 Silverhawk Ln,Durham,NC,27703,27703,400440,4,3,Durham,2619,5227,2018,249,153,75,Sold,TMLS,2234315,N,Y,35.923699,-78.779971
PAST SALE,September-16-2019,Single Family Residential,75406 Rowan,Chapel Hill,NC,27517,27517,420000,3,3,Tryon Courte,2761,10890,1993,249,152,448,Sold,TMLS,2250281,N,Y,35.8442809,-79.034952
PAST SALE,September-16-2019,Single Family Residential,222 Silverhawk Ln,Durham,NC,27703,27703,456370,4,3.5,Durham,3000,5662,2019,249,152,160,Sold,TMLS,2248414,N,Y,35.9254185,-78.7738066
PAST SALE,September-16-2019,Single Family Residential,384 Bear Tree Crk,Chapel Hill,NC,27517,27517,600000,5,5,The Preserve at Jordan Lake,5368,17424,2007,249,112,83,Sold,TMLS,2263615,N,Y,35.7726486,-79.0584588
PAST SALE,September-16-2019,Single Family Residential,209 The Preserve Trl,Chapel Hill,NC,27517,27517,739000,4,3.5,The Preserve at Jordan Lake,4822,25264,2007,249,153,83,Sold,TMLS,2252347,N,Y,35.7689612,-79.053162
PAST SALE,September-17-2017,Single Family Residential,4 Powder Springs Pl,Durham,NC,27712,27712,267500,4,2.5,Dover Ridge,2437,15681,2000,978,110,13,Sold,TMLS,2142722,N,Y,36.0900578,-78.9277203
PAST SALE,September-17-2018,Single Family Residential,10 Duck Pond Ct,Durham,NC,27703,27703,180000,3,2.5,Ganyard Farm,1515,7405,2010,613,119,33,Sold,TMLS,2208023,N,Y,35.9842629,-78.8352746
PAST SALE,September-17-2018,Townhouse,207 Brier Summit Pl Unit 2018B,Durham,NC,27703,27703,222190,3,2.5,Durham,1530,1742,2018,613,145,137,Sold,TMLS,2161174,N,Y,35.914456,-78.823809
PAST SALE,September-17-2018,Townhouse,207 Brier Summit Pl Unit 2018B,Durham,NC,27703,27703,222190,3,2.5,Durham,1530,1742,2018,613,145,137,Sold,TMLS,2161174,N,Y,35.914456,-78.823809
PAST SALE,September-17-2018,Single Family Residential,4 Woodsey Ct,Durham,NC,27703,27703,275000,4,2.5,Brightwood Trails,2667,9104,2007,613,103,35,Sold,TMLS,2207688,N,Y,35.9640879,-78.804681
PAST SALE,September-17-2018,Single Family Residential,4 Woodsey Ct,Durham,NC,27703,27703,275000,4,2.5,Brightwood Trails,2667,9104,2007,613,103,35,Sold,TMLS,2207688,N,Y,35.9640879,-78.804681
PAST SALE,September-17-2018,Single Family Residential,104 Brennan Ct,Durham,NC,27703,27703,302700,5,3,Rustica Oaks,2552,6098,2016,613,119,38,Sold,TMLS,2205855,N,Y,35.95101,-78.880261
PAST SALE,September-17-2018,Single Family Residential,1208 Park Glen Pl,Durham,NC,27713,27713,355000,4,3,Grandale Place,2765,10890,2001,613,128,20,Sold,TMLS,2201735,N,Y,35.8894617,-78.9170096
PAST SALE,September-17-2018,Single Family Residential,915 Downing Glen Dr,Cary,NC,27519,27519,375000,5,3,Twin Lake,2537,7840,2011,613,148,70,Sold,TMLS,2203793,N,Y,35.824526,-78.8420025
PAST SALE,September-17-2018,Single Family Residential,213 El Paso Ave,Durham,NC,27703,27703,395000,4,2.5,Brightleaf,2628,9757,2015,613,150,88,Sold,TMLS,2208289,N,Y,35.9548097,-78.8208547
PAST SALE,September-17-2018,Single Family Residential,117 Sterling Chapel Way,Chapel Hill,NC,27517,27517,535000,4,4,Montclair,3207,7535,2018,613,167,66,Sold,TMLS,2199721,N,Y,35.88546,-78.993714
PAST SALE,September-17-2019,Townhouse,2007 Rathie Dr,Durham,NC,27703-9359,27703,205000,3,2.5,Pagehurst,1620,3354,2004,248,127,115,Sold,TMLS,2265645,N,Y,35.9237714,-78.8142617
PAST SALE,September-17-2019,Townhouse,2007 Rathie Dr,Durham,NC,27703-9359,27703,205000,3,2.5,Pagehurst,1620,3354,2004,248,127,115,Sold,TMLS,2265645,N,Y,35.9237714,-78.8142617
PAST SALE,September-17-2019,Single Family Residential,5525 Bridgeman Ct,Durham,NC,27703,27703,252000,4,2.5,Harrington Pines,2258,12109,2003,248,112,36,Sold,TMLS,2260742,N,Y,35.9260663,-78.7552145
PAST SALE,September-17-2019,Townhouse,2224 Mayo Forest Ln,Morrisville,NC,27560,27560,260000,3,2.5,Providence Place,1623,1742,2008,248,160,156,Sold,TMLS,2271375,N,Y,35.8569065,-78.8529838
