,sale.type,sold.dat,property.type,address,city,state,ZIP.OR.POSTAL.CODE,zipcode,price,beds,baths,location,square.feet,lot.size,year.built,days.on.market,dollar.per.square.feet,hoa.per.moth,status,source,mls,favorite,interested,latitude,longitude,census_code,census_mid
208,PAST SALE,February-28-2019,Townhouse,1204 Midvale Ave #99,Morrisville,NC,27560,27560,340000,3,2.5,Wake,1844,2613,2018,449,184,108,Sold,TMLS,2226825,N,Y,35.8427615,-78.8470809,371830536081050,37183053608
209,PAST SALE,February-28-2019,Single Family Residential,85 Herndon Creek Way #237,Chapel Hill,NC,27517,27517,340060,3,2.5,Pines at Westfall,2586,4356,2018,449,132,109,Sold,TMLS,2112405,N,Y,35.8189768,-79.0587464,370370201032000,37037020103
210,PAST SALE,February-28-2019,Single Family Residential,5002 Bridgewood Dr,Durham,NC,27713,27713,350000,4,3.5,Stonebridge,3231,10193,1996,449,108,27,Sold,TMLS,2232376,N,Y,35.9365602,-78.9387328,370630020241000,37063002024
211,PAST SALE,February-28-2019,Single Family Residential,5002 Bridgewood Dr,Durham,NC,27713,27713,350000,4,3.5,Stonebridge,3231,10193,1996,449,108,27,Sold,TMLS,2232376,N,Y,35.9365602,-78.9387328,370630020241000,37063002024
212,PAST SALE,February-28-2019,Single Family Residential,152 Victorian Oaks Dr,Durham,NC,27713,27713,382500,4,3,Chamberlynne,2604,9583,2014,449,147,51,Sold,TMLS,2233160,N,Y,35.9344611,-78.9288318,370630020241022,37063002024
213,PAST SALE,February-28-2019,Single Family Residential,1115 Montague Ave,Durham,NC,27703,27703,395000,4,3,Durham,2762,8886,2018,449,143,245,Sold,TMLS,2197376,N,Y,35.9415941,-78.7905553,370630019001014,37063001900
214,PAST SALE,February-28-2019,Single Family Residential,710 Adeline Ct,Durham,NC,27713,27713,497824,5,3,Durham,2696,7100,2019,449,185,75,Sold,TMLS,2228272,N,Y,35.8920839,-78.931819,370630020202002,37063002020
215,PAST SALE,February-28-2019,Single Family Residential,1405 Carrickfergus Ct,Durham,NC,27713,27713,508186,4,3,Durham,3042,8537,2019,449,167,75,Sold,TMLS,2228287,N,Y,35.8913721,-78.9338319,370630020202002,37063002020
216,PAST SALE,February-28-2019,Single Family Residential,340 Mountain Laurel,Chapel Hill,NC,27517,27517,520000,4,3,The Preserve at Jordan Lake,2961,15246,2002,449,176,83,Sold,TMLS,2231483,N,Y,35.7826246,-79.0632036,370370201042001,37037020104
217,PAST SALE,February-28-2019,Single Family Residential,104 Mayweed Dr Unit CB Lot 30,Durham,NC,27705,27705,546900,5,4.5,Canterbury,3320,14200,2018,449,165,70,Sold,TMLS,2214530,N,Y,36.0328167,-78.935357,370630017052019,37063001705
218,PAST SALE,February-28-2019,Single Family Residential,63 Bear Tree Crk,Chapel Hill,NC,27517,27517,750000,5,4.5,The Preserve at Jordan Lake,4100,18730,2018,449,183,83,Sold,TMLS,2199200,N,Y,35.7697734,-79.0539786,370370201042015,37037020104
219,PAST SALE,February-28-2019,Single Family Residential,250 Blue Violet Way,Durham,NC,27713,27713,3800000,5,8,The Hills of Rosemont,11127,318859,2008,449,342,400,Sold,TMLS,2208115,N,Y,35.849964,-78.9182603,370370207011010,37037020701
220,PAST SALE,February-28-2020,Townhouse,1725 Tw Alexander Dr #704,Durham,NC,27703,27703,198000,3,2.5,Creekside Townhomes,1559,1524,2005,84,127,170,Sold,TMLS,2298029,N,Y,35.923296,-78.8402617,370630020281018,37063002028
221,PAST SALE,February-28-2020,Townhouse,1027 Gentle Reed Dr #249,Durham,NC,27703,27703,218580,3,2.5,Copley Farm,1635,2308,2019,84,134,170,Sold,TMLS,2267052,N,Y,35.99814132,-78.8203574,370630018062055,37063001806
222,PAST SALE,February-28-2020,Townhouse,1027 Gentle Reed Dr #249,Durham,NC,27703,27703,218580,3,2.5,Copley Farm,1635,2308,2019,84,134,170,Sold,TMLS,2267052,N,Y,35.99814132,-78.8203574,370630018062055,37063001806
223,PAST SALE,February-28-2020,Townhouse,705 Keystone Park Dr #113,Morrisville,NC,27560,27560,225000,2,2.5,Keystone Crossing,1740,1742,2010,84,129,154,Sold,TMLS,2273331,N,Y,35.8688635,-78.8519726,370630020283049,37063002028
224,PAST SALE,February-28-2020,Townhouse,705 Keystone Park Dr #113,Morrisville,NC,27560,27560,225000,2,2.5,Keystone Crossing,1740,1742,2010,84,129,154,Sold,TMLS,2273331,N,Y,35.8688635,-78.8519726,370630020283049,37063002028
225,PAST SALE,February-28-2020,Single Family Residential,631 Chalcedony Ct,Durham,NC,27703,27703,226000,3,2.5,Stone Hill Estates,1660,9888,2008,84,136,12,Sold,TMLS,2295760,N,Y,35.9953022,-78.8213857,370630018073002,37063001807
226,PAST SALE,February-28-2020,Townhouse,1303 Scholar Dr #26,Durham,NC,27703,27703,240000,3,2.5,Durham,1594,1568,2019,84,151,118,Sold,TMLS,2256371,N,Y,35.9657059,-78.8042828,370630018082008,37063001808
227,PAST SALE,February-28-2020,Single Family Residential,5304 Revere Rd,Durham,NC,27713,27713,240000,4,2,Parkwood,1832,13503,1963,84,131,21,Sold,TMLS,2297004,N,Y,35.8890286,-78.9075146,370630020133000,37063002013
228,PAST SALE,February-28-2020,Townhouse,1025 Gentle Reed Dr #250,Durham,NC,27703,27703,240500,3,2.5,Copley Farm,1729,2178,2019,84,139,170,Sold,TMLS,2266944,N,Y,35.99803716,-78.82025011,370630018062055,37063001806
229,PAST SALE,February-28-2020,Townhouse,1223 Fitchie Pl #242,Durham,NC,27703,27703,247500,3,2.5,Durham,1688,1568,2019,84,147,155,Sold,TMLS,2288276,N,Y,35.945049,-78.860948,370630018091029,37063001809
230,PAST SALE,February-28-2020,Single Family Residential,1206 Homecoming Way #47,Durham,NC,27703,27703,253375,3,2.5,Copley Farm,1896,4791,2020,84,134,55,Sold,TMLS,2289229,N,Y,35.9975933,-78.8195779,370630018062055,37063001806
231,PAST SALE,February-28-2020,Townhouse,614 Libson St,Durham,NC,27703,27703,260400,3,2.5,Davis Park,1725,1698,2013,84,151,166,Sold,TMLS,2279941,N,Y,35.8818679,-78.8667146,370630020283043,37063002028
232,PAST SALE,February-28-2020,Single Family Residential,4706 Miller Dr,Durham,NC,27704-1372,27704,267000,4,2.5,Swanns Mill,3158,11325,2005,84,85,50,Sold,TMLS,2294266,N,Y,36.0607894,-78.8759047,370630017081048,37063001708
233,PAST SALE,February-28-2020,Townhouse,1009 Corwith Dr,Morrisville,NC,27560-9537,27560,300000,3,2.5,McCrimmon at the Park,1780,2613,2008,84,169,100,Sold,TMLS,2299364,N,Y,35.8375991,-78.8603139,371830536021051,37183053602
234,PAST SALE,February-28-2020,Townhouse,1009 Corwith Dr,Morrisville,NC,27560-9537,27560,300000,3,2.5,McCrimmon at the Park,1780,2613,2008,84,169,100,Sold,TMLS,2299364,N,Y,35.8375991,-78.8603139,371830536021051,37183053602
235,PAST SALE,February-28-2020,Single Family Residential,101 Cotten Square Ln,Morrisville,NC,27560,27560,327000,3,2.5,Cotten Place,2106,7405,2014,84,155,73,Sold,TMLS,2295915,N,Y,35.82632,-78.8233969,371830536091110,37183053609
236,PAST SALE,February-28-2020,Single Family Residential,4910 Paces Ferry Dr,Durham,NC,27712,27712,330000,4,3,Ashfield Place,2950,10454,2007,84,112,55,Sold,TMLS,2292606,N,Y,36.095239,-78.9294878,370630016032025,37063001603
237,PAST SALE,February-28-2020,Townhouse,1122 Myers Point Dr,Morrisville,NC,27560,27560,344900,4,3.5,Wake,2474,2178,2019,84,139,130,Sold,TMLS,2232539,N,Y,35.829679,-78.8313,371830536071006,37183053607
238,PAST SALE,February-28-2020,Townhouse,406 Shale Creek Dr,Durham,NC,27703,27703,351750,4,3,Wake,2164,4356,2019,84,163,160,Sold,TMLS,2281330,N,Y,35.924151,-78.7801,370630019001025,37063001900
239,PAST SALE,February-28-2020,Single Family Residential,126 Elmsford St,Durham,NC,27703,27703,355000,4,2.5,Ashton Hall,3306,7405,2015,84,107,60,Sold,TMLS,2294856,N,Y,35.9607912,-78.8290843,370630018082048,37063001808
240,PAST SALE,February-28-2020,Single Family Residential,6 Thorn Brook Ct,Durham,NC,27703,27703,355000,4,3.5,Grove Park,3448,17859,2004,84,103,52,Sold,TMLS,2299028,N,Y,35.9822929,-78.8031543,370630018072037,37063001807
241,PAST SALE,February-28-2020,Single Family Residential,907 Lippincott Rd,Durham,NC,27703,27703,359990,5,3,Reserve at Ellis Crossing,2765,6534,2019,84,130,58,Sold,TMLS,2290514,N,Y,35.947692,-78.859058,370630018091029,37063001809
242,PAST SALE,February-28-2020,Single Family Residential,2907 Prospect Pkwy,Durham,NC,27703,27703,368000,4,3,Brightleaf,3342,6011,2007,84,110,43,Sold,TMLS,2289252,N,Y,35.9536583,-78.8126244,370630018082084,37063001808
243,PAST SALE,February-28-2020,Single Family Residential,228 Star Magnolia Dr,Morrisville,NC,27560,27560,400000,4,3.5,Savannah,2836,6098,2004,84,141,55,Sold,TMLS,2289976,N,Y,35.8207312,-78.8329334,371830536071062,37183053607
244,PAST SALE,February-28-2020,Single Family Residential,228 Star Magnolia Dr,Morrisville,NC,27560,27560,400000,4,3.5,Savannah,2836,6098,2004,84,141,55,Sold,TMLS,2289976,N,Y,35.8207312,-78.8329334,371830536071062,37183053607
245,PAST SALE,February-28-2020,Single Family Residential,214 El Paso Ave,Durham,NC,27703,27703,425000,4,3,Brightleaf,3271,9147,2014,84,130,88,Sold,TMLS,2291719,N,Y,35.9547483,-78.8213193,370630018082025,37063001808
246,PAST SALE,February-28-2020,Townhouse,701 W Trinity Ave #103,Durham,NC,27701,27701,435000,2,2,Trinity Lofts,1393,1132,2007,84,312,290,Sold,TMLS,2294870,N,Y,36.005085,-78.90247,370630022001007,37063002200
247,PAST SALE,February-28-2020,Single Family Residential,1024 Red Rock Dr,Durham,NC,27703,27703,616295,5,4.5,Brightleaf,3265,9583,2020,84,189,88,Sold,TMLS,2306405,N,Y,35.9507839,-78.8105402,370630018082069,37063001808
248,PAST SALE,February-28-2020,Single Family Residential,201 Tennwood Ct,Durham,NC,27712,27712,720000,4,4,Treyburn,4500,31058,2008,84,160,46,Sold,TMLS,2295638,N,Y,36.1195332,-78.8583026,370630021001081,37063002100
249,PAST SALE,February-28-2020,Single Family Residential,808 Glendale Ave,Durham,NC,27701,27701,860000,3,3.5,Durham,2330,4660,2019,84,369,50,Sold,TMLS,2260148,N,Y,36.0022215,-78.8957382,370630022001001,37063002200
250,PAST SALE,February-3-2020,Townhouse,14 Moss Grove Ln,Durham,NC,27703,27703,226500,3,2.5,Rustica Oaks,1908,2178,2013,109,119,147,Sold,TMLS,2282898,N,Y,35.9484718,-78.88057,370630020271014,37063002027
251,PAST SALE,February-3-2020,Townhouse,8 Sharpstone Ln,Durham,NC,27703,27703,239000,3,2.5,Taylor Estates,1953,2918,2004,109,122,140,Sold,TMLS,2292691,N,Y,35.938743,-78.843133,370630018091070,37063001809
252,PAST SALE,February-3-2020,Single Family Residential,1 Rosemeade Pl,Durham,NC,27712-3719,27712,305293,4,2.5,Snow Hill Preserve,2346,11325,2020,109,130,25,Sold,TMLS,2279022,N,Y,36.103881,-78.871715,370630016011034,37063001601
253,PAST SALE,February-3-2020,Single Family Residential,81203 Alexander,Chapel Hill,NC,27517,27517,375000,3,3,Morehead Forest,3100,10715,1997,109,121,269,Sold,TMLS,2277526,N,Y,35.8358639,-79.0372477,370370201031029,37037020103
254,PAST SALE,February-3-2020,Single Family Residential,81400 Alexander,Chapel Hill,NC,27517,27517,390000,3,2.5,Morehead Forest,2699,11499,1995,109,144,269,Sold,TMLS,2273986,N,Y,35.8365435,-79.0391461,370370201031029,37037020103
255,PAST SALE,February-3-2020,Single Family Residential,203 El Paso Ave,Durham,NC,27703,27703,429900,4,3.5,Brightleaf,3109,10802,2015,109,138,45,Sold,TMLS,2292317,N,Y,35.9558156,-78.8210538,370630018082025,37063001808
256,PAST SALE,February-3-2020,Single Family Residential,106 Turner Ridge Cir,Durham,NC,27713,27713,1320000,5,5.5,Colvard Farms,5224,30056,2019,109,253,147,Sold,TMLS,2257856,N,Y,35.8712207,-78.948634,370630020201028,37063002020
257,PAST SALE,February-4-2019,Townhouse,711 Keystone Park Dr #60,Morrisville,NC,27560,27560,210000,3,2.5,Keystone Crossing,1688,1481,2007,473,124,154,Sold,TMLS,2225908,N,Y,35.8697187,-78.8538266,370630020283049,37063002028
258,PAST SALE,February-4-2019,Single Family Residential,814 Pebblestone Dr,Durham,NC,27703-7191,27703,217000,3,2.5,Ridgewood,1942,7448,2003,473,112,18,Sold,TMLS,2227449,N,Y,36.0088584,-78.805721,370630018062036,37063001806
259,PAST SALE,February-4-2019,Single Family Residential,814 Pebblestone Dr,Durham,NC,27703-7191,27703,217000,3,2.5,Ridgewood,1942,7448,2003,473,112,18,Sold,TMLS,2227449,N,Y,36.0088584,-78.805721,370630018062036,37063001806
260,PAST SALE,February-4-2019,Single Family Residential,615 Pearl Knoll Cir,Durham,NC,27703,27703,262177,3,2.5,Durham,2200,11761,2018,473,119,15,Sold,TMLS,2202938,N,Y,36.005089,-78.83618,370630018062071,37063001806
261,PAST SALE,February-4-2019,Single Family Residential,615 Pearl Knoll Cir,Durham,NC,27703,27703,262177,3,2.5,Durham,2200,11761,2018,473,119,15,Sold,TMLS,2202938,N,Y,36.005089,-78.83618,370630018062071,37063001806
262,PAST SALE,February-4-2019,Townhouse,1008 Beyer Pl #307,Durham,NC,27703,27703,262770,3,2.5,Durham,1682,1785,2018,473,156,165,Sold,TMLS,2211431,N,Y,35.94581369,-78.86033701,370630018091029,37063001809
263,PAST SALE,February-4-2019,Townhouse,1008 Beyer Pl #307,Durham,NC,27703,27703,262770,3,2.5,Durham,1682,1785,2018,473,156,165,Sold,TMLS,2211431,N,Y,35.94581369,-78.86033701,370630018091029,37063001809
264,PAST SALE,February-4-2019,Single Family Residential,5519 Spindlewood Ct,Durham,NC,27703,27703,268000,4,2.5,Harrington Pines,2129,6229,2003,473,126,18,Sold,TMLS,2230201,N,Y,35.9261832,-78.756897,370630019002093,37063001900
265,PAST SALE,February-4-2020,Townhouse,5212 Dilbagh Dr,Durham,NC,27703,27703,196000,3,2.5,Meadows Of Pagehurst,1362,871,2004,108,144,93,Sold,TMLS,2284925,N,Y,35.9229022,-78.8135094,370630020281006,37063002028
266,PAST SALE,February-4-2020,Single Family Residential,304 Oak Grove Pkwy,Durham,NC,27703-3697,27703,241000,3,2.5,Grove Park,1909,13503,1997,108,126,52,Sold,TMLS,2274296,N,Y,35.9812945,-78.8121819,370630018072034,37063001807
267,PAST SALE,February-4-2020,Single Family Residential,437 Cottonseed Way,Durham,NC,27703,27703,330000,4,3.5,Ravenstone,2888,8668,2015,108,114,24,Sold,TMLS,2283357,N,Y,35.9630069,-78.7941259,370630018082004,37063001808
268,PAST SALE,February-5-2018,Single Family Residential,111 Truss Way,Durham,NC,27704-6127,27704,235000,5,3,Carpenter Pointe,2772,10280,2008,837,85,27,Sold,TMLS,2152122,N,Y,36.0278004,-78.8219166,370630018062005,37063001806
269,PAST SALE,February-5-2018,Single Family Residential,3015 Appling Way,Durham,NC,27703,27703,240000,3,2.5,Stirrup Creek,1815,17424,1986,837,132,32,Sold,TMLS,2165198,N,Y,35.9222689,-78.8242174,370630020281008,37063002028
270,PAST SALE,February-5-2018,Single Family Residential,305 Get A Way Ln,Bahama,NC,27503,27503,258000,4,3,Black Horse Run,3500,32670,1987,837,74,55,Sold,TMLS,2159155,N,Y,36.1813233,-78.8998922,370630021002101,37063002100
271,PAST SALE,February-5-2018,Single Family Residential,5202 Oakbrook Dr,Durham,NC,27713,27713,335000,5,2.5,Hope Valley Farms,2801,10541,1989,837,120,20,Sold,TMLS,2165377,N,Y,35.9297318,-78.9389119,370630020241018,37063002024
272,PAST SALE,February-5-2019,Single Family Residential,1789 Dunmore Pl,Chapel Hill,NC,27517,27517,377500,3,2.5,Downing Creek,2746,8058,1988,472,137,35,Sold,TMLS,2215146,N,Y,35.8993251,-78.9968337,370630020193009,37063002019
273,PAST SALE,February-5-2019,Single Family Residential,603 Crescendo Dr,Morrisville,NC,27560-5730,27560,390000,4,2.5,Breckenridge,2707,6969,2000,472,144,45,Sold,TMLS,2224954,N,Y,35.8396166,-78.861642,371830536021055,37183053602
274,PAST SALE,February-5-2019,Single Family Residential,120 Swan Lk,Chapel Hill,NC,27517,27517,480000,4,3.5,The Preserve at Jordan Lake,3747,12196,2005,472,128,83,Sold,TMLS,2174675,N,Y,35.7677411,-79.0554445,370370201042015,37037020104
275,PAST SALE,February-5-2019,Single Family Residential,2103 Vintage Hill Dr,Durham,NC,27712,27712,606000,5,3.5,Treyburn,4293,51095,2005,472,141,46,Sold,TMLS,2209406,N,Y,36.1254583,-78.8687404,370630021001086,37063002100
276,PAST SALE,February-5-2020,Single Family Residential,352 Indian Branch Dr,Morrisville,NC,27560,27560,292000,3,2,Downing Glen,1462,7753,2002,107,200,33,Sold,TMLS,2290838,N,Y,35.8261685,-78.8352782,371830536071097,37183053607
277,PAST SALE,February-5-2020,Single Family Residential,105 Lodgin Ct,Cary,NC,27560,27560,319500,3,3,Cary Park,1774,6098,2001,107,180,75,Sold,TMLS,2302754,N,Y,35.8176095,-78.8382422,371830536071091,37183053607
278,PAST SALE,February-6-2018,Single Family Residential,128 Wicklow Ln,Durham,NC,27713,27713,175000,4,2.5,Parkwood,1812,16901,1968,836,97,19,Sold,TMLS,2159338,N,Y,35.8893977,-78.9154568,370630020133007,37063002013
279,PAST SALE,February-6-2018,Single Family Residential,309 Weeping Willow Dr,Durham,NC,27704,27704,180000,4,2.5,Summer Meadow,1974,5009,2006,836,91,23,Sold,TMLS,2166785,N,Y,36.063486,-78.8933045,370630017081017,37063001708
280,PAST SALE,February-6-2019,Single Family Residential,1205 Odyssey Dr,Durham,NC,27713,27713,213000,4,2.5,Villages of Cornwallis,1812,7840,1996,471,118,50,Sold,TMLS,2221647,N,Y,35.9295577,-78.8953826,370630020253002,37063002025
281,PAST SALE,February-6-2019,Single Family Residential,109 Briarhaven Dr,Durham,NC,27703,27703,225000,4,2.5,Grove Park,1470,7971,1999,471,153,52,Sold,TMLS,2230238,N,Y,35.9810583,-78.7976223,370630018072037,37063001807
282,PAST SALE,February-6-2019,Single Family Residential,109 Briarhaven Dr,Durham,NC,27703,27703,225000,4,2.5,Grove Park,1470,7971,1999,471,153,52,Sold,TMLS,2230238,N,Y,35.9810583,-78.7976223,370630018072037,37063001807
283,PAST SALE,February-6-2019,Single Family Residential,109 Briarhaven Dr,Durham,NC,27703,27703,225000,4,2.5,Grove Park,1470,7971,1999,471,153,52,Sold,TMLS,2230238,N,Y,35.9810583,-78.7976223,370630018072037,37063001807
284,PAST SALE,February-6-2019,Townhouse,1028 Brennan Green Ct #19,Morrisville,NC,27560,27560,339947,4,2.5,Wake,2323,261,2018,471,146,145,Sold,TMLS,2240780,N,Y,35.8663888,-78.850702,371830536081002,37183053608
285,PAST SALE,February-6-2019,Single Family Residential,11 Macgregor Ct,Durham,NC,27705,27705,425000,4,2.5,Lochnora,3601,24175,1990,471,118,6,Sold,TMLS,2227143,N,Y,35.9887431,-78.9806849,370630020171009,37063002017
286,PAST SALE,February-6-2019,Single Family Residential,103 Parkridge Ave,Chapel Hill,NC,27517,27517,550000,4,2.5,Meadowmont,2454,9147,2002,471,224,41,Sold,TMLS,2223875,N,Y,35.9103222,-79.0111524,371350121002018,37135012100
287,PAST SALE,February-6-2020,Townhouse,412 Timpson Ave,Durham,NC,27703,27703,190000,2,2.5,Brightleaf,1326,1045,2013,106,143,177,Sold,TMLS,2288952,N,Y,35.948946,-78.812901,370630018082069,37063001808
288,PAST SALE,February-6-2020,Single Family Residential,209 River Pine Dr,Morrisville,NC,27560,27560,425000,4,2.5,Phillips Place,3414,7840,2012,106,124,40,Sold,TMLS,2288318,N,Y,35.8361061,-78.8722563,371830536021028,37183053602
289,PAST SALE,February-6-2020,Single Family Residential,407 Weaver Mine Trl,Chapel Hill,NC,27517,27517,516355,3,2.5,Meadowmont,2077,8712,2002,106,249,41,Sold,TMLS,2287774,N,Y,35.909836,-79.0128469,371350121002025,37135012100
290,PAST SALE,February-7-2018,Single Family Residential,419 Feldspar Way,Durham,NC,27703,27703,159900,3,2,Stone Hill Estates,1431,7405,2001,835,112,12,Sold,TMLS,2163621,N,Y,35.9879344,-78.8202795,370630018073010,37063001807
291,PAST SALE,February-7-2018,Townhouse,318 Irving Way #214,Durham,NC,27703,27703,211177,3,2.5,Brightleaf,1600,1306,2017,835,132,170,Sold,TMLS,2144034,N,Y,35.947971,-78.814769,370630018082074,37063001808
292,PAST SALE,February-7-2018,Townhouse,318 Irving Way #214,Durham,NC,27703,27703,211177,3,2.5,Brightleaf,1600,1306,2017,835,132,170,Sold,TMLS,2144034,N,Y,35.947971,-78.814769,370630018082074,37063001808
293,PAST SALE,February-7-2018,Townhouse,310 Irving Way #210,Durham,NC,27703,27703,218533,3,2.5,Brightleaf,1600,1742,2017,835,137,170,Sold,TMLS,2149738,N,Y,35.948199,-78.814745,370630018082074,37063001808
294,PAST SALE,February-7-2018,Townhouse,310 Irving Way #210,Durham,NC,27703,27703,218533,3,2.5,Brightleaf,1600,1742,2017,835,137,170,Sold,TMLS,2149738,N,Y,35.948199,-78.814745,370630018082074,37063001808
295,PAST SALE,February-7-2018,Single Family Residential,5410 Pageford Dr,Durham,NC,27703,27703,225000,3,2.5,Pagehurst,1808,8624,2000,835,124,32,Sold,TMLS,2162839,N,Y,35.9236744,-78.8185981,370630020281008,37063002028
296,PAST SALE,February-7-2018,Single Family Residential,5410 Pageford Dr,Durham,NC,27703,27703,225000,3,2.5,Pagehurst,1808,8624,2000,835,124,32,Sold,TMLS,2162839,N,Y,35.9236744,-78.8185981,370630020281008,37063002028
297,PAST SALE,February-7-2018,Single Family Residential,5410 Pageford Dr,Durham,NC,27703,27703,225000,3,2.5,Pagehurst,1808,8624,2000,835,124,32,Sold,TMLS,2162839,N,Y,35.9236744,-78.8185981,370630020281008,37063002028
298,PAST SALE,February-7-2018,Single Family Residential,320 Swift Creek Xing,Durham,NC,27713,27713,509260,4,3.5,The Hills at Southpoint,3093,14374,2015,835,165,75,Sold,TMLS,2158601,N,Y,35.8796795,-78.9401825,370630020202002,37063002020
299,PAST SALE,February-7-2020,Townhouse,102 Harvest Oaks Ln #65,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1496,1306,2018,105,134,100,Sold,TMLS,2294904,N,Y,35.98177,-78.832382,370630018071004,37063001807
300,PAST SALE,February-7-2020,Townhouse,102 Harvest Oaks Ln #65,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1496,1306,2018,105,134,100,Sold,TMLS,2294904,N,Y,35.98177,-78.832382,370630018071004,37063001807
301,PAST SALE,February-7-2020,Townhouse,102 Harvest Oaks Ln #65,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1496,1306,2018,105,134,100,Sold,TMLS,2294904,N,Y,35.98177,-78.832382,370630018071004,37063001807
302,PAST SALE,February-7-2020,Townhouse,10019 David Stone Dr,Chapel Hill,NC,27517,27517,215000,2,2.5,Governors Village Townhomes,1320,2482,2003,105,163,204,Sold,TMLS,2290402,N,Y,35.855213,-79.023266,370370207011104,37037020701
303,PAST SALE,February-7-2020,Townhouse,235 Lafferty St Unit DPT Lot 138,Morrisville,NC,27560,27560,267900,3,2.5,Durham,1558,2962,2020,105,172,119,Sold,TMLS,2286233,N,Y,35.880809,-78.861408,370630020283038,37063002028
304,PAST SALE,February-7-2020,Townhouse,5120 Jessip St #17,Morrisville,NC,27560,27560,295000,3,2.5,Page Park,1923,2613,2020,105,153,143,Sold,TMLS,2292568,N,Y,35.8887094,-78.8313658,370630020283004,37063002028
305,PAST SALE,February-7-2020,Single Family Residential,5214 Greyfield Blvd,Durham,NC,27713-8142,27713,296000,4,2.5,Greyfield,2278,10236,1997,105,130,27,Sold,TMLS,2275551,N,Y,35.9358761,-78.9289347,370630020241022,37063002024
306,PAST SALE,February-7-2020,Single Family Residential,1117 Crested Jay Dr Lot 79-Morgan,Durham,NC,27707,27707,575251,4,3.5,Durham,3928,10890,2019,105,146,55,Sold,TMLS,2269778,N,Y,35.97355841,-78.97600438,370630020173006,37063002017
307,PAST SALE,February-8-2018,Townhouse,314 Irving Way #212,Durham,NC,27703,27703,203803,3,2.5,Brightleaf,1600,1742,2017,834,127,170,Sold,TMLS,2149749,N,Y,35.948077,-78.814766,370630018082074,37063001808
308,PAST SALE,February-8-2018,Townhouse,314 Irving Way #212,Durham,NC,27703,27703,203803,3,2.5,Brightleaf,1600,1742,2017,834,127,170,Sold,TMLS,2149749,N,Y,35.948077,-78.814766,370630018082074,37063001808
309,PAST SALE,February-8-2018,Single Family Residential,12300 Tetons Ct,Durham,NC,27703,27703,257500,3,2.5,The Park,2032,28314,2004,834,127,35,Sold,TMLS,2165756,N,Y,35.9243681,-78.7568084,370630019002093,37063001900
310,PAST SALE,February-8-2018,Single Family Residential,920 Jewel Stone Ln,Morrisville,NC,27560,27560,378000,3,2.5,Providence Place,2402,8276,2011,834,157,49,Sold,TMLS,2164688,N,Y,35.8559012,-78.8508938,371830536081026,37183053608
311,PAST SALE,February-8-2018,Single Family Residential,213 Macy Grove Dr,Chapel Hill,NC,27517,27517,385800,3,2.5,Durham,2173,5096,2017,834,178,60,Sold,TMLS,2155861,N,Y,35.911505,-78.992165,370630020183043,37063002018
312,PAST SALE,February-8-2018,Condo/Co-op,5140 Niagra Dr #66,Chapel Hill,NC,27517,27517,425365,2,2,Villas at Culp Arbor,2576,6969,2018,834,165,150,Sold,TMLS,2171367,N,Y,35.9250772,-78.9910007,370630020183042,37063002018
313,PAST SALE,February-8-2019,Single Family Residential,7 Sue Ann Ct,Durham,NC,27704,27704,218900,5,2.5,Milan Woods,1978,12632,1988,469,111,12,Sold,TMLS,2230090,N,Y,36.0112961,-78.8544767,370630018011023,37063001801
314,PAST SALE,February-8-2019,Single Family Residential,130 Elmsford St,Durham,NC,27703-7874,27703,346000,5,3.5,Ashton Hills,3372,7535,2015,469,103,60,Sold,TMLS,2218693,N,Y,35.9608055,-78.8294604,370630018082057,37063001808
315,PAST SALE,February-8-2019,Single Family Residential,511 Valleymede Dr,Durham,NC,27713-7442,27713,375000,5,3,Southampton,2684,10890,2010,469,140,70,Sold,TMLS,2220088,N,Y,35.8807724,-78.9322495,370630020202058,37063002020
316,PAST SALE,February-8-2019,Single Family Residential,1311 Tamarisk Ln,Durham,NC,27703,27703,415000,4,3.5,Durham,2826,7579,2018,469,147,245,Sold,TMLS,2210523,N,Y,35.9423453,-78.7873645,370630019001014,37063001900
317,PAST SALE,February-8-2019,Single Family Residential,1022 Bookmark Trl,Durham,NC,27703,27703,510000,4,4.5,Durham,3637,8668,2016,469,140,219,Sold,TMLS,2207929,N,Y,35.9020495,-78.824859,370630020281060,37063002028
318,PAST SALE,February-9-2018,Single Family Residential,111 Pebblestone Dr,Durham,NC,27703,27703,160000,3,2.5,Ridgewood,1372,7840,2000,833,117,9,Sold,TMLS,2151612,N,Y,35.9990129,-78.8126244,370630018062049,37063001806
319,PAST SALE,February-9-2018,Townhouse,402 Irving Way #215,Durham,NC,27703,27703,218842,3,2.5,Brightleaf,1600,1742,2017,833,137,170,Sold,TMLS,2149742,N,Y,35.9478536,-78.8147488,370630018082074,37063001808
320,PAST SALE,February-9-2018,Townhouse,402 Irving Way #215,Durham,NC,27703,27703,218842,3,2.5,Brightleaf,1600,1742,2017,833,137,170,Sold,TMLS,2149742,N,Y,35.9478536,-78.8147488,370630018082074,37063001808
