SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Multi-Family (2-4 Unit),1518 N Roxboro St,Durham,NC,27701,211000,4,2.0,,1581,8668,1968,,133,,,,,http://www.redfin.com/NC/Durham/1518-N-Roxboro-St-27701/home/43526046,,,N,Y,36.008005,-78.891842
PAST SALE,April-1-2019,Single Family Residential,706 Dowd St,Durham,NC,27701-2621,265000,3,2.0,Geerwood Park,1256,6098,1945,417,211,,Sold,,,http://www.redfin.com/NC/Durham/706-Dowd-St-27701/home/43525415,TMLS,2228940,N,Y,36.0001635,-78.8872801
PAST SALE,,Single Family Residential,1609 Peace St,Durham,NC,27701,249000,2,2.5,,1924,10324,1956,,129,,,,,http://www.redfin.com/NC/Durham/1609-Peace-St-27701/home/43524705,,,N,Y,36.0085848,-78.8879608
PAST SALE,July-10-2019,Single Family Residential,1107 Park Ave,Durham,NC,27701,215000,2,1.0,Durham,1182,7405,1920,317,182,,Sold,,,http://www.redfin.com/NC/Durham/1107-Park-Ave-27701/home/43527929,TMLS,2252548,N,Y,35.996749,-78.8771028
PAST SALE,July-31-2019,Single Family Residential,1201 Spruce St,Durham,NC,27701,274075,4,2.0,Eastern Heights,1635,12196,1915,296,168,,Sold,,,http://www.redfin.com/NC/Durham/1201-Spruce-St-27701/home/43526546,TMLS,2259130,N,Y,35.9976496,-78.8802549
PAST SALE,August-14-2019,Single Family Residential,124 W Lynch St,Durham,NC,27701,340000,2,1.0,Old North Durham,1086,5401,1925,282,313,,Sold,,,http://www.redfin.com/NC/Durham/124-W-Lynch-St-27701/home/43526058,TMLS,2263842,N,Y,36.0075219,-78.8958247
PAST SALE,October-30-2018,Single Family Residential,1925 Glendale Ave,Durham,NC,27701,226500,2,1.0,Duke Park,990,9147,1943,570,229,,Sold,,,http://www.redfin.com/NC/Durham/1925-Glendale-Ave-27701/home/43521156,TMLS,2215337,N,Y,36.0163716,-78.8961784
PAST SALE,July-25-2019,Single Family Residential,1416 Ruffin St,Durham,NC,27701,235000,2,1.0,Trinity Park,868,8842,1946,302,271,,Sold,,,http://www.redfin.com/NC/Durham/1416-Ruffin-St-27701/home/43521214,TMLS,2262030,N,Y,36.0142574,-78.9027659
PAST SALE,July-9-2019,Single Family Residential,1408 Ruffin St,Durham,NC,27701,321000,2,1.0,Trinity Park,1063,8712,1946,318,302,,Sold,,,http://www.redfin.com/NC/Durham/1408-Ruffin-St-27701/home/43521219,TMLS,2259744,N,Y,36.0135437,-78.9027659
PAST SALE,June-28-2019,Multi-Family (2-4 Unit),1118 Gurley St,Durham,NC,27701,250000,2,2.0,Durham,1286,16727,1938,329,194,,Sold,,,http://www.redfin.com/NC/Durham/1118-Gurley-St-27701/home/43524846,TMLS,2242027,N,Y,36.0024059,-78.8918454
PAST SALE,,Single Family Residential,1706 Cheek Rd,Durham,NC,27704,298000,3,2.0,,2080,29926,1956,,143,,,,,http://www.redfin.com/NC/Durham/1706-Cheek-Rd-27704/home/43534234,,,N,Y,36.003736,-78.872585
PAST SALE,July-24-2018,Single Family Residential,905 W Club Blvd,Durham,NC,27701,264000,2,1.0,Trinity Park,1004,7405,1949,668,263,,Sold,,,http://www.redfin.com/NC/Durham/905-W-Club-Blvd-27701/home/43522249,TMLS,2197462,N,Y,36.0166239,-78.9060816
PAST SALE,September-12-2018,Townhouse,403 N Gregson St,Durham,NC,27701,292830,2,1.5,Trinity Park,1379,,1926,618,212,100,Sold,,,http://www.redfin.com/NC/Durham/403-N-Gregson-St-27701/home/145666364,TMLS,2192007,N,Y,36.003737,-78.9083903
PAST SALE,July-18-2018,Condo/Co-op,515 N Mangum St #11,Durham,NC,27701,339343,1,1.5,Durham,856,,2018,674,396,244,Sold,,,http://www.redfin.com/NC/Durham/515-N-Mangum-St-27701/unit-11/home/161371533,TMLS,2110404,N,Y,35.9993474,-78.8972386
PAST SALE,,Multi-Family (2-4 Unit),916 Exum St,Durham,NC,27701,350000,2,2.0,,1110,5097,1954,,315,,,,,http://www.redfin.com/NC/Durham/916-Exum-St-27701/home/43530271,,,N,Y,35.997526,-78.9187686
PAST SALE,January-31-2020,Multi-Family (2-4 Unit),1210 Washington St,Durham,NC,27701,280000,4,2.0,To Be Added,1657,8015,1963,112,169,,Sold,,,http://www.redfin.com/NC/Durham/1210-Washington-St-27701/home/43521466,TMLS,2293793,N,Y,36.01149,-78.8987138
PAST SALE,January-31-2020,Single Family Residential,708 Holloway St,Durham,NC,27701,327600,3,2.0,Albright,1963,14200,1910,112,167,,Sold,,,http://www.redfin.com/NC/Durham/708-Holloway-St-27701/home/43526772,TMLS,2283449,N,Y,35.9942149,-78.888791
PAST SALE,,Single Family Residential,1518 Ruffin St,Durham,NC,27701,267500,3,2.0,,1479,11761,1983,,181,,,,,http://www.redfin.com/NC/Durham/1518-Ruffin-St-27701/home/43521122,,,N,Y,36.0161763,-78.9026333
PAST SALE,February-12-2020,Single Family Residential,1206 Gilbert St,Durham,NC,27701,215000,2,2.0,Hillcrest,1206,6969,1925,100,178,,Sold,,,http://www.redfin.com/NC/Durham/1206-Gilbert-St-27701/home/43531434,TMLS,2276816,N,Y,35.9951277,-78.8795225
PAST SALE,,Single Family Residential,1211 Camden Ave,Durham,NC,27701,260000,4,1.5,,2070,35589,1935,,126,,,,,http://www.redfin.com/NC/Durham/1211-Camden-Ave-27701/home/43535762,,,N,Y,36.012955,-78.880095
PAST SALE,December-31-2019,Single Family Residential,1108 Wall St,Durham,NC,27701,344800,3,2.0,Durham,1439,5532,1900,143,240,,Sold,,,http://www.redfin.com/NC/Durham/1108-Wall-St-27701/home/43526181,TMLS,2290693,N,Y,35.9899178,-78.8870591
PAST SALE,December-23-2019,Single Family Residential,519 Holloway St,Durham,NC,27701,320000,4,3.5,Durham,2987,8363,1900,151,107,,Sold,,,http://www.redfin.com/NC/Durham/519-Holloway-St-27701/home/43527271,TMLS,2274332,N,Y,35.994835,-78.891989
PAST SALE,December-9-2019,Multi-Family (2-4 Unit),1208 W Club Blvd,Durham,NC,27701-1118,245000,8,2.0,Durham,1660,6534,1935,165,148,,Sold,,,http://www.redfin.com/NC/Durham/1208-W-Club-Blvd-27701/home/43522350,TMLS,2286812,N,Y,36.0171466,-78.9127016
PAST SALE,April-22-2020,Condo/Co-op,500 N Duke St Unit 55-207,Durham,NC,27701,269000,1,1.0,Bullington Warehouse Condo,781,,1927,30,344,271,Sold,,,http://www.redfin.com/NC/Durham/500-N-Duke-St-27701/unit-55-207/home/43522402,TMLS,2299346,N,Y,36.0031672,-78.9052051
PAST SALE,September-19-2019,Single Family Residential,601 N Elizabeth St,Durham,NC,27701-2509,261000,3,2.0,Durham,1154,9147,1950,246,226,,Sold,,,http://www.redfin.com/NC/Durham/601-N-Elizabeth-St-27701/home/43525107,TMLS,2264434,N,Y,35.997592,-78.8908383
PAST SALE,September-23-2019,Single Family Residential,910 Orient St,Durham,NC,27701-1819,323000,4,2.0,Durham,1452,6577,1901,242,222,,Sold,,,http://www.redfin.com/NC/Durham/910-Orient-St-27701/home/43521343,TMLS,2269988,N,Y,36.006029,-78.9023238
PAST SALE,October-28-2019,Multi-Family (2-4 Unit),916 Exum St Unit A&B,Durham,NC,27701,350000,2,2.0,Burch Avenue,1128,5096,1954,207,310,,Sold,,,http://www.redfin.com/NC/Durham/916-Exum-St-27701/unit-A-B/home/169147016,TMLS,2279935,N,Y,35.997526,-78.9187686
PAST SALE,January-16-2020,Single Family Residential,1118 N Roxboro St,Durham,NC,27701-2353,269900,2,2.0,Durham,1006,6098,1997,127,268,,Sold,,,http://www.redfin.com/NC/Durham/1118-N-Roxboro-St-27701/home/43524880,TMLS,2268780,N,Y,36.0023955,-78.8930834
