sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,August-6-2019,Single Family Residential,827 Briana Dr,Durham,NC,27712-1388,27712,251000,4,2.5,Madison Glen,1972,9713,2014,290,127,40,Sold,TMLS,2263030,N,Y,36.0942167,-78.9182824
PAST SALE,August-6-2019,Townhouse,1051 Philpott Dr,Chapel Hill,NC,27517,27517,275000,2,2.5,Governors Village Townhomes,1748,2178,2009,290,157,190,Sold,TMLS,2264809,N,Y,35.8503453,-79.0250509
PAST SALE,August-6-2019,Townhouse,1051 Philpott Dr,Chapel Hill,NC,27517,27517,275000,2,2.5,Governors Village Townhomes,1748,2178,2009,290,157,190,Sold,TMLS,2264809,N,Y,35.8503453,-79.0250509
PAST SALE,August-6-2019,Townhouse,132 Manordale Dr,Chapel Hill,NC,27517,27517,278418,2,2.5,Durham,1541,1437,2019,290,181,118,Sold,TMLS,2234035,N,Y,35.911126,-78.993892
PAST SALE,August-6-2019,Townhouse,5404 Jessip St,Morrisville,NC,27560,27560,288800,3,2.5,Page Park,2210,2613,2015,290,131,143,Sold,TMLS,2263832,N,Y,35.888162,-78.835532
PAST SALE,August-6-2019,Townhouse,1105 Semora Ln,Morrisville,NC,27560,27560,295000,3,2.5,Kitts Creek,1742,2613,2014,290,169,167,Sold,TMLS,2261609,N,Y,35.866134,-78.854545
PAST SALE,August-6-2019,Single Family Residential,1906 Mystic Dr,Durham,NC,27712,27712,295000,4,2.5,Grandover,2270,17424,2002,290,130,20,Sold,TMLS,2264093,N,Y,36.0863346,-78.9448274
PAST SALE,August-6-2019,Single Family Residential,106 Station Dr,Morrisville,NC,27560,27560,310000,3,2.5,Keystone Crossing,2429,3441,2008,290,128,30,Sold,TMLS,2267781,N,Y,35.8696438,-78.8557425
PAST SALE,August-6-2019,Single Family Residential,448 Valleymede Dr,Durham,NC,27713,27713,450000,4,2.5,Southampton,3707,12371,2008,290,121,35,Sold,TMLS,2256808,N,Y,35.8793973,-78.9317892
PAST SALE,August-6-2019,Single Family Residential,1115 Bradburn Dr Lot 266,Durham,NC,27713,27713,450306,4,3,Durham,2536,4356,2019,290,178,115,Sold,TMLS,2228706,N,Y,35.88289658,-78.95661974
PAST SALE,August-6-2019,Single Family Residential,1035 Pinehurst Dr,Chapel Hill,NC,27517,27517,870000,5,4,Meadowmont,4337,12632,2002,290,201,41,Sold,TMLS,2241306,N,Y,35.912267,-79.013681
PAST SALE,August-7-2017,Single Family Residential,116 Knightwood Dr,Durham,NC,27703,27703,159900,3,2.5,Ridgefield,1500,5183,2005,1019,107,18,Sold,TMLS,2130848,N,Y,36.0051252,-78.8075354
PAST SALE,August-7-2017,Single Family Residential,805 Briana Dr,Durham,NC,27712,27712,259000,4,3.5,Madison Glen,2610,6534,2013,1019,99,40,Sold,TMLS,2133225,N,Y,36.0946252,-78.9172657
PAST SALE,August-7-2017,Single Family Residential,4304 Hulon Dr,Durham,NC,27705-5376,27705,370000,5,3.5,Garrett Farms,3766,15071,1992,1019,98,49,Sold,TMLS,2139664,N,Y,35.9667156,-78.9877887
PAST SALE,August-7-2017,Single Family Residential,39422 Glenn Glade,Chapel Hill,NC,27517,27517,775000,5,5,Governors Club,4102,43124,2010,1019,189,222,Sold,TMLS,2058459,N,Y,35.8490057,-79.0554573
PAST SALE,August-7-2018,Townhouse,102 Harvest Oaks Ln #71,Durham,NC,27703,27703,188265,3,2.5,Ganyard Farm,1480,1306,2018,654,127,75,Sold,TMLS,2205291,N,Y,35.98177,-78.832382
PAST SALE,August-7-2018,Townhouse,211 Zante Currant Rd,Durham,NC,27703,27703,244069,3,2.5,Durham,1625,3049,2018,654,150,132,Sold,TMLS,2174572,N,Y,35.9454696,-78.8723384
PAST SALE,August-7-2018,Single Family Residential,1001 Thoughtful Spot Dr,Durham,NC,27703,27703,255000,3,2.5,Hanover Pointe,1926,6534,2015,654,132,40,Sold,TMLS,2202046,N,Y,35.9653981,-78.8374459
PAST SALE,August-7-2018,Single Family Residential,5003 Belleflower Dr,Durham,NC,27703,27703,264000,4,2.5,Magnolia Place,2491,9757,2003,654,106,28,Sold,TMLS,2189164,N,Y,35.9327389,-78.8220494
PAST SALE,August-7-2018,Single Family Residential,7 Woodsage Ln,Durham,NC,27713,27713,285000,4,2.5,Audubon Park,2053,8712,2000,654,139,40,Sold,TMLS,2196864,N,Y,35.8788008,-78.904269
PAST SALE,August-7-2018,Single Family Residential,414 Loblolly Dr,Durham,NC,27712,27712,300000,4,2.5,Treyburn,2740,12283,1993,654,109,44,Sold,TMLS,2195833,N,Y,36.1254768,-78.8526189
PAST SALE,August-7-2018,Single Family Residential,414 Loblolly Dr,Durham,NC,27712,27712,300000,4,2.5,Treyburn,2740,12283,1993,654,109,44,Sold,TMLS,2195833,N,Y,36.1254768,-78.8526189
PAST SALE,August-7-2018,Single Family Residential,1014 Frisco Ct,Durham,NC,27703,27703,326305,5,3.5,Brightleaf,2563,6795,2018,654,127,88,Sold,TMLS,2173831,N,Y,35.9573593,-78.8021787
PAST SALE,August-7-2018,Single Family Residential,1001 Goldenview Ct,Durham,NC,27713,27713,355000,4,3,Grandale Place,2650,13939,2001,654,134,20,Sold,TMLS,2202553,N,Y,35.8888314,-78.922128
PAST SALE,August-7-2018,Single Family Residential,119 Edgewood Dr,Durham,NC,27713,27713,547000,5,3.5,Colvard Farms,3862,13242,2006,654,142,133,Sold,TMLS,2173249,N,Y,35.8650658,-78.9601777
PAST SALE,August-7-2019,Single Family Residential,2824 Skybrook Ln,Durham,NC,27703-5975,27703,268000,4,2.5,Bradbury,2114,6098,2006,289,127,19,Sold,TMLS,2264527,N,Y,35.9257545,-78.8300134
PAST SALE,August-7-2019,Townhouse,134 Manordale Dr,Chapel Hill,NC,27517,27517,273420,2,2.5,Durham,1541,1437,2019,289,177,118,Sold,TMLS,2232059,N,Y,35.911176,-78.993889
PAST SALE,August-7-2019,Single Family Residential,5116 Kemmont Dr,Durham,NC,27713,27713,294900,4,2.5,Providence Ridge,2081,10890,2006,289,142,14,Sold,TMLS,2261914,N,Y,35.9283167,-78.9073194
PAST SALE,August-7-2019,Single Family Residential,1228 Birchbark Rd Unit CB Lot 18,Durham,NC,27705,27705,618625,5,4,Canterbury,3476,11804,2019,289,178,70,Sold,TMLS,2233364,N,Y,35.9826968,-78.9608863
PAST SALE,August-8-2017,Townhouse,182 St Andrews Ln,Chapel Hill,NC,27517,27517,141000,2,1.5,Colony Lake,1221,1306,1987,1018,115,185,Sold,TMLS,2136314,N,Y,35.937708,-79.008733
PAST SALE,August-8-2017,Townhouse,304 Hamlet Park Dr,Morrisville,NC,27560,27560,173000,2,2.5,Hamlet in the Park,1137,871,2003,1018,152,115,Sold,TMLS,2138701,N,Y,35.8472709,-78.8437388
PAST SALE,August-8-2017,Townhouse,313 Walnut Woods Dr,Morrisville,NC,27560,27560,192000,3,2.5,Terrace at Breckenridge,1518,2178,2004,1018,126,110,Sold,TMLS,2137737,N,Y,35.8399142,-78.8736025
PAST SALE,August-8-2017,Townhouse,212 Churment Ct,Durham,NC,27703,27703,237295,3,2.5,Durham,1811,2613,2016,1018,131,120,Sold,TMLS,2131274,N,Y,35.9464221,-78.8711552
PAST SALE,August-8-2017,Townhouse,212 Churment Ct,Durham,NC,27703,27703,237295,3,2.5,Durham,1811,2613,2016,1018,131,120,Sold,TMLS,2131274,N,Y,35.9464221,-78.8711552
PAST SALE,August-8-2017,Single Family Residential,15 Bridgeport Dr,Durham,NC,27713,27713,249000,4,2.5,Woodlake,1760,10715,1994,1018,141,28,Sold,TMLS,2135396,N,Y,35.9226356,-78.9171773
PAST SALE,August-8-2017,Townhouse,105 Bell Tower Way,Morrisville,NC,27560,27560,275000,3,2.5,Town Hall Commons,1760,3484,2003,1018,156,120,Sold,TMLS,2127629,N,Y,35.8395175,-78.8416928
PAST SALE,August-8-2017,Townhouse,105 Bell Tower Way,Morrisville,NC,27560,27560,275000,3,2.5,Town Hall Commons,1760,3484,2003,1018,156,120,Sold,TMLS,2127629,N,Y,35.8395175,-78.8416928
PAST SALE,August-8-2017,Single Family Residential,5515 Tahoe Dr,Durham,NC,27713-8613,27713,365000,4,3.5,Durham,3200,10454,2001,1018,114,28,Sold,TMLS,2129212,N,Y,35.9236253,-78.9210455
PAST SALE,August-8-2017,Single Family Residential,81605 Alexander,Chapel Hill,NC,27517,27517,485000,4,3.5,Morehead Forest,3300,11325,2016,1018,147,222,Sold,TMLS,2106679,N,Y,35.8380058,-79.0429207
PAST SALE,August-8-2017,Single Family Residential,385 Crimson Oak Dr,Durham,NC,27713,27713,775000,4,4.5,Colvard Farms,3948,20473,2016,1018,196,170,Sold,TMLS,2095504,N,Y,35.8656638,-78.9541464
PAST SALE,August-8-2018,Townhouse,135 Zante Currant Rd,Durham,NC,27703,27703,241766,3,2.5,Durham,1625,3049,2018,653,149,132,Sold,TMLS,2205432,N,Y,35.9449617,-78.8722646
PAST SALE,August-8-2018,Townhouse,4146 Lofty Ridge Pl,Cary,NC,27519,27519,328450,3,2.5,Phillips Place,1938,3267,2017,653,169,130,Sold,TMLS,2162239,N,Y,35.83370686,-78.87448348
PAST SALE,August-8-2018,Single Family Residential,115 Tweed Pl,Chapel Hill,NC,27517,27517,585000,3,2.5,The Oaks,2530,20473,1990,653,231,7,Sold,TMLS,2201510,N,Y,35.9204255,-79.0005166
PAST SALE,August-8-2018,Single Family Residential,109 Kalvesta Dr,Morrisville,NC,27560,27560,585000,4,3,Weston Estates,3261,23086,2000,653,179,61,Sold,TMLS,2198119,N,Y,35.8199801,-78.8190848
PAST SALE,August-8-2018,Single Family Residential,27 Covington Ln,Durham,NC,27712,27712,585000,5,4.5,Treyburn,4962,24916,1999,653,118,46,Sold,TMLS,2194269,N,Y,36.1279072,-78.8599834
PAST SALE,August-8-2019,Townhouse,361 Kilarney Dr,Durham,NC,27703,27703,96000,2,1.5,Scotland Manor,1178,1393,1985,288,81,60,Sold,TMLS,2268928,N,Y,35.9915521,-78.8432743
PAST SALE,August-8-2019,Townhouse,4109 Lillington Dr,Durham,NC,27704,27704,201000,4,2.5,Independence Park,2120,10890,2004,288,95,160,Sold,TMLS,2260684,N,Y,36.0494108,-78.8873467
PAST SALE,August-8-2019,Townhouse,111 Standish Dr,Chapel Hill,NC,27517,27517,220000,3,2,Colony Lake,1465,9147,1986,288,150,225,Sold,TMLS,2251242,N,Y,35.940073,-79.0104473
PAST SALE,August-8-2019,Single Family Residential,4 Tippecanoe Ct,Durham,NC,27713,27713,279500,4,2.5,Durham,1749,8494,1995,288,160,29,Sold,TMLS,2262975,N,Y,35.9234013,-78.9168237
PAST SALE,August-8-2019,Townhouse,440 Excalibur Dr,Morrisville,NC,27560,27560,314900,3,3.5,Sterling,2494,4356,2015,288,126,155,Sold,TMLS,2269083,N,Y,35.8911473,-78.8281892
PAST SALE,August-8-2019,Single Family Residential,115 Woodtrellis Ct,Durham,NC,27703,27703,325000,4,2.5,Ravenstone,3437,10062,2004,288,95,49,Sold,TMLS,2264566,N,Y,35.9714828,-78.7931522
PAST SALE,August-8-2019,Single Family Residential,115 Woodtrellis Ct,Durham,NC,27703,27703,325000,4,2.5,Ravenstone,3437,10062,2004,288,95,49,Sold,TMLS,2264566,N,Y,35.9714828,-78.7931522
PAST SALE,August-8-2019,Single Family Residential,4 Greers Ferry Ct,Durham,NC,27713,27713,380000,4,2.5,Durham,2244,10846,1996,288,169,29,Sold,TMLS,2266359,N,Y,35.9182874,-78.9201389
PAST SALE,August-8-2019,Single Family Residential,1301 Talbot Pl,Durham,NC,27703,27703,410619,7,5,Reserve at Ellis Crossing,3737,5662,2019,288,110,58,Sold,TMLS,2258967,N,Y,35.948358,-78.857305
PAST SALE,August-8-2019,Single Family Residential,913 Celia Saxon Dr Lot 287,Durham,NC,27713,27713,497000,4,3,Durham,2667,3484,2019,288,186,115,Sold,TMLS,2221332,N,Y,35.890231,-78.917509
PAST SALE,August-8-2019,Single Family Residential,202 Simerville Rd,Chapel Hill,NC,27517,27517,885000,5,4.5,Meadowmont,3808,21780,2002,288,232,41,Sold,TMLS,2271873,N,Y,35.9125045,-79.0104238
PAST SALE,August-8-2019,Single Family Residential,104 Turner Ridge Cir,Durham,NC,27713,27713,1010000,4,5.5,Colvard Farms,4663,30056,2018,288,217,133,Sold,TMLS,2256852,N,Y,35.8712157,-78.948019
PAST SALE,August-9-2017,Townhouse,109 Cross Blossom Rd #252,Durham,NC,27703,27703,198135,3,2.5,Brightleaf,1600,1306,2017,1017,124,165,Sold,TMLS,2113407,N,Y,35.9475982,-78.8128831
PAST SALE,August-9-2017,Single Family Residential,210 Stoney Dr,Durham,NC,27703,27703,200000,3,2.5,Grove Park,1775,9496,2000,1017,113,52,Sold,TMLS,2139278,N,Y,35.9797206,-78.8008088
PAST SALE,August-9-2017,Single Family Residential,210 Stoney Dr,Durham,NC,27703,27703,200000,3,2.5,Grove Park,1775,9496,2000,1017,113,52,Sold,TMLS,2139278,N,Y,35.9797206,-78.8008088
PAST SALE,August-9-2017,Single Family Residential,210 Stoney Dr,Durham,NC,27703,27703,200000,3,2.5,Grove Park,1775,9496,2000,1017,113,52,Sold,TMLS,2139278,N,Y,35.9797206,-78.8008088
PAST SALE,August-9-2017,Townhouse,613 Hamlet Park Dr,Morrisville,NC,27560,27560,204000,3,2.5,Hamlet in the Park,1444,1742,2003,1017,141,115,Sold,TMLS,2136631,N,Y,35.8471894,-78.845728
PAST SALE,August-9-2017,Single Family Residential,2105 Cedar Grove Dr,Durham,NC,27703,27703,243600,3,2,Alexander Crossing,1930,13242,2004,1017,126,30,Sold,TMLS,2138222,N,Y,35.9223257,-78.8270257
PAST SALE,August-9-2017,Single Family Residential,4528 Cottendale Dr,Durham,NC,27703,27703,257900,4,2.5,Wood Chapel,2744,6534,2007,1017,94,25,Sold,TMLS,2138439,N,Y,35.9387199,-78.8289388
PAST SALE,August-9-2017,Single Family Residential,4526 Farrington Rd,Durham,NC,27707,27707,455000,5,3,Enclave on Farrington,3141,16552,2014,1017,145,41,Sold,TMLS,2109291,N,Y,35.9359366,-78.9862427
PAST SALE,August-9-2018,Townhouse,110 Long Shadow Pl,Durham,NC,27713,27713,194900,4,3.5,Heritage Woods,2270,1393,1985,652,86,240,Sold,TMLS,2199709,N,Y,35.9252914,-78.9399172
PAST SALE,August-9-2018,Single Family Residential,612 Pebblestone Dr,Durham,NC,27703,27703,225000,3,2.5,Ridgefield,2248,5880,2004,652,100,17,Sold,TMLS,2200756,N,Y,36.0074535,-78.8095268
PAST SALE,August-9-2018,Single Family Residential,612 Pebblestone Dr,Durham,NC,27703,27703,225000,3,2.5,Ridgefield,2248,5880,2004,652,100,17,Sold,TMLS,2200756,N,Y,36.0074535,-78.8095268
PAST SALE,August-9-2018,Single Family Residential,612 Pebblestone Dr,Durham,NC,27703,27703,225000,3,2.5,Ridgefield,2248,5880,2004,652,100,17,Sold,TMLS,2200756,N,Y,36.0074535,-78.8095268
PAST SALE,August-9-2018,Townhouse,1712 Grace Point Rd,Morrisville,NC,27560,27560,238000,3,2.5,Shiloh Grove,1439,2178,2009,652,165,126,Sold,TMLS,2199506,N,Y,35.8517481,-78.8465336
PAST SALE,August-9-2018,Single Family Residential,2622 Teermark Ln #413,Durham,NC,27703,27703,297776,4,3,Brightleaf,2757,7448,2018,652,108,88,Sold,TMLS,2173148,N,Y,35.9497962,-78.8147113
PAST SALE,August-9-2018,Townhouse,1214 Great Egret Way,Durham,NC,27713,27713,329900,4,3.5,Durham,2660,2178,2018,652,124,110,Sold,TMLS,2194749,N,Y,35.8907673,-78.9591449
PAST SALE,August-9-2018,Single Family Residential,2308 Gilman St,Durham,NC,27703-9818,27703,332000,5,3,Brightwood Trails,3086,7971,2013,652,108,35,Sold,TMLS,2202974,N,Y,35.9612939,-78.8040394
PAST SALE,August-9-2019,Single Family Residential,720 Obsidian Way,Durham,NC,27703,27703,182000,2,2.5,Stone Hill Estates,1456,9975,2006,287,125,13,Sold,TMLS,2252925,N,Y,35.9912677,-78.8253678
PAST SALE,August-9-2019,Townhouse,711 Keystone Park Dr #26,Morrisville,NC,27560,27560,191101,3,2.5,Keystone Crossing Townes,1665,1524,2007,287,115,154,Sold,TMLS,2266837,N,Y,35.8707151,-78.8545477
PAST SALE,August-9-2019,Townhouse,10029 David Stone Dr,Chapel Hill,NC,27517,27517,230000,2,2.5,Governors Village Townhomes,1372,2395,2004,287,168,191,Sold,TMLS,2265165,N,Y,35.855513,-79.023435
PAST SALE,August-9-2019,Single Family Residential,1005 Sweet Cream Ct #28,Durham,NC,27703,27703,258365,3,2.5,Copley Farm,1920,4225,2019,287,135,55,Sold,TMLS,2226511,N,Y,35.996956,-78.819785
PAST SALE,August-9-2019,Single Family Residential,109 Fallenwood Ave,Durham,NC,27713,27713,285000,4,2.5,Hope Valley Farms,1950,6882,1995,287,146,27,Sold,TMLS,2267628,N,Y,35.9339953,-78.9177519
PAST SALE,August-9-2019,Townhouse,1717 Corwith Dr,Morrisville,NC,27560,27560,308900,3,2.5,McCrimmon at the Park,1802,3049,2009,287,171,100,Sold,TMLS,2261293,N,Y,35.8348646,-78.8595302
PAST SALE,August-9-2019,Townhouse,1109 Southpoint Trl #139,Durham,NC,27713,27713,327990,4,3,Durham,2317,3528,2019,287,142,110,Sold,TMLS,2228348,N,Y,35.8915167,-78.9584503
PAST SALE,August-9-2019,Single Family Residential,309 Callandale Ln,Durham,NC,27703,27703,359000,4,3.5,Ashton Hall,3281,9975,2012,287,109,60,Sold,TMLS,2251564,N,Y,35.9579594,-78.8309294
PAST SALE,August-9-2019,Single Family Residential,2109 Copeland Way,Chapel Hill,NC,27512,27512,374000,4,2.5,Downing Creek,2258,8973,1996,287,166,35,Sold,TMLS,2265571,N,Y,35.8928787,-78.9998396
PAST SALE,August-9-2019,Townhouse,703 Kirkeenan Cir,Morrisville,NC,27560,27560,374500,3,3.5,Preston,2888,2178,2007,287,130,96,Sold,TMLS,2259863,N,Y,35.807683,-78.826258
PAST SALE,August-9-2019,Single Family Residential,209 Mona Lisa Ln #381,Morrisville,NC,27560,27560,376985,4,3.5,Sterling,2752,5227,2019,287,137,55,Sold,TMLS,2269972,N,Y,35.89428,-78.835597
PAST SALE,August-9-2019,Single Family Residential,80 Village Walk Dr,Chapel Hill,NC,27517,27517,442753,5,4,The Legacy at Jordan Lake,2900,8712,2019,287,153,174,Sold,TMLS,2242694,N,Y,35.764019,-79.061486
PAST SALE,August-9-2019,Single Family Residential,1231 Legend Oaks Dr,Chapel Hill,NC,27517,27517,479000,4,3.5,Legend Oaks,3005,41817,2016,287,159,46,Sold,TMLS,2261140,N,Y,35.8411115,-79.0712581
PAST SALE,August-9-2019,Single Family Residential,5009 Mill Hill Ln,Durham,NC,27517,27517,680000,6,5,Trenton,4677,20691,2006,287,145,16,Sold,TMLS,2261648,N,Y,35.9229492,-78.9776288
PAST SALE,August-9-2019,Single Family Residential,4 Winners Cir,Durham,NC,27713,27713,810000,4,5.5,Keeneland Manor,4366,48787,2009,287,186,118,Sold,TMLS,2250340,N,Y,35.881926,-78.970493
PAST SALE,December-1-2017,Single Family Residential,115 Lanier Valley Dr,Durham,NC,27703,27703,188000,3,2.5,Grove Park,1527,217,1998,903,123,59,Sold,TMLS,2129249,N,Y,35.984426,-78.8084205
PAST SALE,December-1-2017,Single Family Residential,504 Leader Ln,Durham,NC,27703,27703,190000,4,2.5,Greycliff,1868,10541,1997,903,102,11,Sold,TMLS,2151939,N,Y,35.9892729,-78.8275244
PAST SALE,December-1-2017,Single Family Residential,4320 Armitage Dr,Durham,NC,27703,27703,195000,3,2.5,Marbrey Landing,2121,10018,1999,903,92,11,Sold,TMLS,2157054,N,Y,35.989346,-78.8044819
PAST SALE,December-1-2017,Single Family Residential,113 Kings Cross Ln,Durham,NC,27713,27713,258000,4,2.5,Crestfield,1913,5227,2014,903,135,27,Sold,TMLS,2152616,N,Y,35.9332161,-78.9206693
PAST SALE,December-1-2017,Single Family Residential,1003 Lakeview Rd,Durham,NC,27712,27712,270000,4,2.5,Ashfield Place,2242,10018,2010,903,120,55,Sold,TMLS,2157974,N,Y,36.0977742,-78.927653
PAST SALE,December-1-2017,Single Family Residential,6453 Kit Creek Rd,Morrisville,NC,27560,27560,454000,5,4,Kitts Creek,3385,9583,2014,903,134,60,Sold,TMLS,2154679,N,Y,35.8607866,-78.8577055
PAST SALE,December-1-2017,Single Family Residential,1114 Stonebridge Dr,Durham,NC,27712,27712,500000,5,4.5,Treyburn,3976,32103,1995,903,126,46,Sold,TMLS,2129007,N,Y,36.1225489,-78.8609564
PAST SALE,December-1-2017,Single Family Residential,4 Chevoit Ct,Durham,NC,27712,27712,555000,4,3.5,Treyburn,4912,44431,1991,903,113,48,Sold,TMLS,2123291,N,Y,36.1204257,-78.8705094
PAST SALE,December-10-2019,Townhouse,410 Hickory Meadow Cir,Morrisville,NC,27560-9999,27560,218000,3,2.5,Terrace at Breckenridge,1518,1742,2004,164,144,105,Sold,TMLS,2289255,N,Y,35.8391756,-78.8739609
PAST SALE,December-10-2019,Townhouse,101 Arbutus Pl,Chapel Hill,NC,27517,27517,295000,3,3,The Woods at Laurel Hill,1815,4356,1984,164,163,150,Sold,TMLS,2288058,N,Y,35.8869931,-79.0368504
PAST SALE,December-10-2019,Single Family Residential,705 Valley Glen Dr,Morrisville,NC,27560,27560,297000,4,2.5,Downing Glen,1736,6534,2002,164,171,33,Sold,TMLS,2282145,N,Y,35.8278315,-78.8346146
PAST SALE,December-10-2019,Single Family Residential,810 Adeline Ct,Durham,NC,27713,27713,483902,4,3,Durham,2684,6272,2019,164,180,75,Sold,TMLS,2288298,N,Y,35.8919132,-78.9340252
PAST SALE,December-10-2019,Single Family Residential,1113 Bradburn Dr Lot 265,Durham,NC,27713,27713,495456,4,3,Durham,2437,3484,2020,164,203,115,Sold,TMLS,2255632,N,Y,35.87968022,-78.95454563
PAST SALE,December-10-2019,Single Family Residential,3604 Cedarbird Way Lot 48-Edison,Durham,NC,27707,27707,530000,4,3,Durham,3121,10454,2019,164,170,55,Sold,TMLS,2256326,N,Y,35.97365536,-78.97601074
PAST SALE,December-11-2017,Townhouse,1725 T Alexander Dr #1306,Durham,NC,27703,27703,155000,3,2.5,Creekside,1455,2482,2005,893,107,155,Sold,TMLS,2160440,N,Y,35.9241298,-78.838904
PAST SALE,December-11-2017,Single Family Residential,905 Obsidian Way,Durham,NC,27703,27703,165000,3,2.5,Stone Hill Estates,1676,9975,2006,893,98,12,Sold,TMLS,2148309,N,Y,35.9946812,-78.8255005
PAST SALE,December-11-2017,Single Family Residential,1310 Willowcrest Rd,Durham,NC,27703-9471,27703,265000,3,2.5,Ashton Hall,2450,5662,2011,893,108,60,Sold,TMLS,2159192,N,Y,35.9613438,-78.8269163
PAST SALE,December-11-2017,Townhouse,1412 Alemany St,Morrisville,NC,27560,27560,295000,3,2.5,Grace Park,1834,1742,2012,893,161,138,Sold,TMLS,2160396,N,Y,35.8216178,-78.8450991
PAST SALE,December-11-2017,Single Family Residential,6 Highgrove Ln,Durham,NC,27713,27713,310000,4,3,Providence Ridge,2287,12806,2004,893,136,15,Sold,TMLS,2159137,N,Y,35.9256128,-78.9058164
PAST SALE,December-11-2017,Single Family Residential,5912 Jomali Dr,Durham,NC,27705,27705,561000,4,4.5,Pleasant Green Woods,4112,79714,2002,893,136,8,Sold,TMLS,2144089,N,Y,36.0554016,-78.9932932
PAST SALE,December-11-2017,Single Family Residential,101 Trellingwood Dr,Morrisville,NC,27560,27560,706000,4,3,Preston,3649,21780,1999,893,193,31,Sold,TMLS,2157987,N,Y,35.8007089,-78.8207114
PAST SALE,December-11-2018,Single Family Residential,113 Galax Ln,Durham,NC,27703,27703,236500,3,2,Stirrup Creek,1706,14069,1981,528,139,32,Sold,TMLS,2223645,N,Y,35.9229811,-78.8224033
PAST SALE,December-11-2018,Single Family Residential,303 Mainline Station Dr,Morrisville,NC,27560,27560,283000,3,2.5,Keystone Crossing,2083,4007,2010,528,136,30,Sold,TMLS,2222541,N,Y,35.868383,-78.8552997
PAST SALE,December-11-2018,Single Family Residential,1314 Country Club Dr,Durham,NC,27712,27712,308900,4,2.5,Country Club Heights,2654,13068,1999,528,116,22,Sold,TMLS,2204892,N,Y,36.0744263,-78.9745585
PAST SALE,December-11-2019,Single Family Residential,10 Sinnott Cir,Durham,NC,27713,27713,255000,4,3,Parkwood,1894,15115,1962,163,135,20,Sold,TMLS,2285470,N,Y,35.898561,-78.9086346
PAST SALE,December-11-2019,Townhouse,1218 Scholar Dr #8,Durham,NC,27703,27703,257667,3,2.5,Durham,1603,1568,2019,163,161,118,Sold,TMLS,2244186,N,Y,35.9603,-78.8301
PAST SALE,December-11-2019,Townhouse,117 Lafferty St Unit DPT Lot 124,Morrisville,NC,27560,27560,284900,3,2.5,Durham,1658,4094,2019,163,172,119,Sold,TMLS,2270035,N,Y,35.88115687,-78.85900792
PAST SALE,December-11-2019,Townhouse,1207 Merrion Ave Unit DPT Lot 63,Morrisville,NC,27560,27560,296900,3,2.5,Durham,1915,3833,2019,163,155,119,Sold,TMLS,2265776,N,Y,35.8805444,-78.8621139
PAST SALE,December-11-2019,Townhouse,218 Eagleson St Unit DPT Lot 2,Morrisville,NC,27560,27560,309900,3,2.5,Durham,1936,2787,2019,163,160,119,Sold,TMLS,2265884,N,Y,35.88087434,-78.85687288
PAST SALE,December-11-2019,Single Family Residential,25 N Flanders St #28,Chapel Hill,NC,27517,27517,520170,3,3,Legend Oaks,2510,42775,2019,163,207,46,Sold,TMLS,2252013,N,Y,35.842059,-79.066628
PAST SALE,December-11-2019,Single Family Residential,5904 Jomali Dr,Durham,NC,27705-7809,27705,555000,4,3.5,Pleasant Green Woods,4173,70567,2003,163,133,8,Sold,TMLS,2263242,N,Y,36.0562176,-78.9942423
PAST SALE,December-12-2017,Single Family Residential,5126 Oakbrook Dr,Durham,NC,27713-8004,27713,251000,5,3.5,Hope Valley Farms,2425,12632,1988,892,104,20,Sold,TMLS,2159071,N,Y,35.9301523,-78.9383484
PAST SALE,December-12-2017,Single Family Residential,103 Pencade Ln,Durham,NC,27713,27713,394000,5,3.5,Fairfield,3122,14810,2005,892,126,50,Sold,TMLS,2156986,N,Y,35.8908036,-78.9240598
PAST SALE,December-12-2017,Single Family Residential,5604 Grandhaven Dr,Durham,NC,27713-6122,27713,420000,4,3.5,Grandale,3565,12196,2006,892,118,41,Sold,TMLS,2144831,N,Y,35.8850669,-78.9205367
PAST SALE,December-12-2017,Single Family Residential,1201 Elliott Ridge Ln,Morrisville,NC,27560,27560,464240,5,2.5,Kitts Creek,2925,5793,2017,892,159,60,Sold,TMLS,2143726,N,Y,35.865911,-78.8585986
PAST SALE,December-12-2017,Single Family Residential,708 Meadowmont Ln,Chapel Hill,NC,27517,27517,870000,5,5.5,Meadowmont,4850,18295,2008,892,179,41,Sold,TMLS,2123427,N,Y,35.9135574,-79.0033799
PAST SALE,December-12-2018,Single Family Residential,2218 Tanners Mill Dr,Durham,NC,27703,27703,270000,3,2.5,Hanover Pointe,2453,3659,2013,527,110,40,Sold,TMLS,2217348,N,Y,35.9651206,-78.8319463
PAST SALE,December-12-2018,Townhouse,12 Clover Dr,Chapel Hill,NC,27517,27517,275000,3,3,The Meadows,1607,4791,1979,527,171,73,Sold,TMLS,2215653,N,Y,35.9350554,-79.0186925
PAST SALE,December-12-2018,Townhouse,12 Clover Dr,Chapel Hill,NC,27517,27517,275000,3,3,The Meadows,1607,4791,1979,527,171,73,Sold,TMLS,2215653,N,Y,35.9350554,-79.0186925
