sale type,sold dat,property type,address,city,state,ZIP OR POSTAL CODE,zipcode,price,beds,baths,location,square feet,lot size,year built,days on market,dollar per square feet,hoa per moth,status,source,mls,favorite,interested,latitude,longitude
PAST SALE,March-23-2018,Single Family Residential,1206 Capstone Dr,Durham,NC,27713,27713,416278,5,3,Jordan at Southpoint,2870,7230,2018,791,145,67,Sold,TMLS,2159983,N,Y,35.8721427,-78.9370457
PAST SALE,March-23-2018,Single Family Residential,1502 Bally Castle Dr,Durham,NC,27713,27713,475888,5,4.5,Durham,3560,3560,2018,791,134,75,Sold,TMLS,2170708,N,Y,35.8915449,-78.9334059
PAST SALE,March-23-2020,Single Family Residential,3610 Turquoise Dr,Durham,NC,27703,27703,210000,3,2.5,Stone Hill,1940,9583,2006,60,108,12,Sold,TMLS,2289246,N,Y,35.993977,-78.8242617
PAST SALE,March-23-2020,Single Family Residential,3610 Turquoise Dr,Durham,NC,27703,27703,210000,3,2.5,Stone Hill,1940,9583,2006,60,108,12,Sold,TMLS,2289246,N,Y,35.993977,-78.8242617
PAST SALE,March-23-2020,Single Family Residential,5714 Thistlerock Ln,Durham,NC,27703,27703,213000,3,2.5,Marbrey Landing,1704,11674,2002,60,125,12,Sold,TMLS,2299949,N,Y,35.992699,-78.8033525
PAST SALE,March-23-2020,Single Family Residential,5714 Thistlerock Ln,Durham,NC,27703,27703,213000,3,2.5,Marbrey Landing,1704,11674,2002,60,125,12,Sold,TMLS,2299949,N,Y,35.992699,-78.8033525
PAST SALE,March-23-2020,Single Family Residential,605 Cove Hollow Dr,Durham,NC,27703-6302,27703,250000,4,2.5,Emerald Pointe,2258,6185,2003,60,111,18,Sold,TMLS,2301861,N,Y,36.0106192,-78.8030215
PAST SALE,March-23-2020,Single Family Residential,605 Cove Hollow Dr,Durham,NC,27703-6302,27703,250000,4,2.5,Emerald Pointe,2258,6185,2003,60,111,18,Sold,TMLS,2301861,N,Y,36.0106192,-78.8030215
PAST SALE,March-23-2020,Townhouse,444 Brier Summit Pl,Durham,NC,27703,27703,250490,3,2.5,Durham,1691,1655,2020,60,148,137,Sold,TMLS,2274085,N,Y,35.914295,-78.824543
PAST SALE,March-23-2020,Single Family Residential,3108 Cardinal Lake Dr,Durham,NC,27704,27704,265000,4,2.5,Cardinal Lake,2814,7623,2006,60,94,60,Sold,TMLS,2300508,N,Y,36.0139783,-78.8153015
PAST SALE,March-23-2020,Single Family Residential,10008 Crew,Chapel Hill,NC,27517-6386,27517,373000,4,3,Governors Village,2483,11761,2000,60,150,91,Sold,TMLS,2285031,N,Y,35.8529201,-79.0222802
PAST SALE,March-23-2020,Single Family Residential,1407 Legend Oaks Dr #25,Chapel Hill,NC,27517,27517,673635,4,4.5,Legend Oaks,3518,56628,2020,60,191,46,Sold,TMLS,2305168,N,Y,35.841458,-79.068675
PAST SALE,March-24-2020,Townhouse,5218 Jessip St #6,Morrisville,NC,27560,27560,303065,3,2.5,Page Park,1923,2178,2019,59,158,143,Sold,TMLS,2297519,N,Y,35.8887094,-78.8313658
PAST SALE,March-24-2020,Townhouse,5210 Jessip St #9,Morrisville,NC,27560,27560,339990,4,3,Page Park,2317,4356,2020,59,147,143,Sold,TMLS,2292565,N,Y,35.8887094,-78.8313658
PAST SALE,March-24-2020,Single Family Residential,904 Lippincott Rd,Durham,NC,27713,27713,383390,5,3,Reserve at Ellis Crossing,3027,6011,2019,59,127,57,Sold,TMLS,2286494,N,Y,35.947857,-78.859454
PAST SALE,March-24-2020,Single Family Residential,10378 Eastchurch,Chapel Hill,NC,27517,27517,555000,5,5,Saddle Ridge,4801,17859,2001,59,116,278,Sold,TMLS,2296013,N,Y,35.8522148,-79.0463418
PAST SALE,March-25-2019,Townhouse,3215 Ivey Wood Ln,Durham,NC,27703-4796,27703,168000,3,2.5,Amberlynn Valley,1532,1219,2007,424,110,91,Sold,TMLS,2238493,N,Y,35.970865,-78.845325
PAST SALE,March-25-2019,Single Family Residential,316 Lodestone Dr,Durham,NC,27703,27703,175000,3,2.5,Stone Hill,1402,10018,2002,424,125,12,Sold,TMLS,2236603,N,Y,35.9883888,-78.823775
PAST SALE,March-25-2019,Single Family Residential,316 Lodestone Dr,Durham,NC,27703,27703,175000,3,2.5,Stone Hill,1402,10018,2002,424,125,12,Sold,TMLS,2236603,N,Y,35.9883888,-78.823775
PAST SALE,March-25-2019,Townhouse,506 Sutter Gate Ln,Morrisville,NC,27560,27560,235000,2,3,The Lake at Breckenridge,2002,1742,2002,424,117,105,Sold,TMLS,2234609,N,Y,35.8417599,-78.8712593
PAST SALE,March-25-2019,Single Family Residential,5 Windchime Ct,Durham,NC,27704,27704,256370,5,2.5,Durham,2203,8276,2018,424,116,40,Sold,TMLS,2208682,N,Y,36.056153,-78.885169
PAST SALE,March-25-2019,Single Family Residential,1805 Pennypacker Ln,Durham,NC,27703,27703,329000,4,2.5,Brightleaf,2807,7187,2008,424,117,43,Sold,TMLS,2237320,N,Y,35.9520324,-78.8172264
PAST SALE,March-25-2019,Single Family Residential,932 Lippincott Rd,Durham,NC,27703,27703,339900,4,2.5,Reserve at Ellis Crossing,2906,6882,2019,424,117,58,Sold,TMLS,2225358,N,Y,35.946238,-78.859512
PAST SALE,March-25-2019,Single Family Residential,71 Village Walk Dr,Chapel Hill,NC,27517,27517,439789,5,4,The Legacy at Jordan Lake,2900,8712,2018,424,152,174,Sold,TMLS,2224228,N,Y,35.76874331,-79.06130041
PAST SALE,March-25-2019,Single Family Residential,20 N Flanders St #31,Chapel Hill,NC,27517,27517,602000,4,5,Legend Oaks,3945,40075,2019,424,153,46,Sold,TMLS,2197907,N,Y,35.84159107,-79.06493138
PAST SALE,March-25-2020,Townhouse,1213 Homecoming Way #148,Durham,NC,27703,27703,222225,3,2.5,Copley Farm,1729,3049,2019,58,129,170,Sold,TMLS,2266972,N,Y,35.9982149,-78.8208255
PAST SALE,March-25-2020,Townhouse,1213 Homecoming Way #148,Durham,NC,27703,27703,222225,3,2.5,Copley Farm,1729,3049,2019,58,129,170,Sold,TMLS,2266972,N,Y,35.9982149,-78.8208255
PAST SALE,March-25-2020,Townhouse,1211 Homecoming Way #149,Durham,NC,27703,27703,232225,3,2.5,Copley Farm,1729,479,2019,58,134,150,Sold,TMLS,2266969,N,Y,35.9966,-78.8238
PAST SALE,March-25-2020,Townhouse,209 Cross Blossom Rd,Durham,NC,27703,27703,240000,3,2.5,Brightleaf,1600,1742,2017,58,150,177,Sold,TMLS,2301070,N,Y,35.9473496,-78.8132352
PAST SALE,March-25-2020,Townhouse,1036 Gentle Reed Dr #162,Durham,NC,27703,27703,242465,3,2.5,Copley Farm,1729,2613,2019,58,140,170,Sold,TMLS,2274010,N,Y,35.9966,-78.8238
PAST SALE,March-25-2020,Townhouse,1032 Gentle Reed Dr #160,Durham,NC,27703,27703,250125,3,2.5,Copley Farm,1729,2613,2019,58,145,170,Sold,TMLS,2269731,N,Y,35.9606,-78.8307
PAST SALE,March-25-2020,Single Family Residential,1214 Homecoming Way #50,Durham,NC,27703,27703,253430,3,2.5,Copley Farm,1896,4791,2020,58,134,55,Sold,TMLS,2299793,N,Y,35.9975551,-78.8195044
PAST SALE,March-25-2020,Townhouse,1215 Homecoming Way #147,Durham,NC,27703,27703,255000,3,2.5,Copley Farm,2104,3049,2019,58,121,150,Sold,TMLS,2266937,N,Y,35.9966,-78.8238
PAST SALE,March-25-2020,Single Family Residential,1216 Homecoming Way #51,Durham,NC,27703,27703,260045,3,2.5,Copley Farm,1896,4878,2020,58,137,55,Sold,TMLS,2304813,N,Y,35.9975551,-78.8195044
PAST SALE,March-25-2020,Single Family Residential,1215 Bent Willow Dr,Durham,NC,27704,27704,260350,4,2.5,Durham,1918,7405,2019,58,136,40,Sold,TMLS,2268422,N,Y,36.0562653,-78.8835026
PAST SALE,March-25-2020,Single Family Residential,1212 Homecoming Way #49,Durham,NC,27703,27703,260885,3,2.5,Copley Farm,1896,4791,2019,58,138,55,Sold,TMLS,2299784,N,Y,35.9976069,-78.8194632
PAST SALE,March-25-2020,Townhouse,445 Manchester Park Ln,Morrisville,NC,27560,27560,305000,3,2.5,Manchester Park,1870,3484,2011,58,163,109,Sold,TMLS,2297011,N,Y,35.8317565,-78.8594747
PAST SALE,March-25-2020,Townhouse,5214 Jessip St #8,Morrisville,NC,27560,27560,349445,4,3,Page Park,2317,4356,2019,58,151,143,Sold,TMLS,2297513,N,Y,35.8887094,-78.8313658
PAST SALE,March-25-2020,Single Family Residential,7 Stonehouse Ct,Durham,NC,27713,27713,400000,4,2.5,Grandale,2977,10890,2006,58,134,41,Sold,TMLS,2297938,N,Y,35.8842027,-78.9175751
PAST SALE,March-25-2020,Single Family Residential,1032 Red Rock Dr,Durham,NC,27703,27703,468848,4,3.5,Brightleaf,3200,9147,2020,58,147,176,Sold,TMLS,2310306,N,Y,35.9510103,-78.81041082
PAST SALE,March-25-2020,Single Family Residential,126 Pepperwood Way,Durham,NC,27703,27703,470616,4,3.5,Durham,2951,5227,2019,58,159,75,Sold,TMLS,2281308,N,Y,35.925215,-78.777311
PAST SALE,March-25-2020,Single Family Residential,108 Umbrio Ln,Chapel Hill,NC,27517-8336,27517,770000,4,3.5,Orange,3693,65775,1997,58,209,58,Sold,TMLS,2276731,N,Y,35.8880404,-79.034285
PAST SALE,March-25-2020,Single Family Residential,105 Founders Ridge Dr,Chapel Hill,NC,27517,27517,1300000,4,5,Chancellors View,5246,18556,2007,58,248,70,Sold,TMLS,2305948,N,Y,35.8804764,-79.0563401
PAST SALE,March-26-2018,Single Family Residential,1039 Statler Dr,Durham,NC,27703,27703,165000,3,2.5,Ridgefield,1532,5619,2006,788,108,17,Sold,TMLS,2169888,N,Y,36.005258,-78.808166
PAST SALE,March-26-2018,Townhouse,102 Harvest Oaks Ln #72,Durham,NC,27703,27703,196345,3,2.5,Ganyard Farm,1480,1306,2017,788,133,75,Sold,TMLS,2156471,N,Y,35.98177,-78.832382
PAST SALE,March-26-2018,Single Family Residential,20 Autumn Leaf Ln,Durham,NC,27704,27704,259900,5,3.5,Cardinal Lake,3021,12022,2005,788,86,60,Sold,TMLS,2169505,N,Y,36.0149824,-78.8168281
PAST SALE,March-26-2018,Single Family Residential,110 Shady Rest Ct,Durham,NC,27703,27703,288750,4,2.5,Rustica Oaks,2520,11369,2017,788,115,38,Sold,TMLS,2164005,N,Y,35.950883,-78.8746863
PAST SALE,March-26-2018,Single Family Residential,2903 Long Meadow Ln,Durham,NC,27703,27703,312000,4,2.5,Brightleaf,2361,11717,2017,788,132,88,Sold,TMLS,2130885,N,Y,35.9507725,-78.8148477
PAST SALE,March-26-2018,Single Family Residential,101 Louvale Dr,Morrisville,NC,27560-8101,27560,384000,4,3.5,Savannah,2461,6098,2007,788,156,55,Sold,TMLS,2168864,N,Y,35.8179898,-78.8336736
PAST SALE,March-26-2018,Single Family Residential,8615 Eagle View Dr,Durham,NC,27713-5916,27713,389000,4,2.5,The Reserve at Southpoint,2768,11717,2004,788,141,9,Sold,TMLS,2172002,N,Y,35.8980737,-78.9615304
PAST SALE,March-26-2019,Single Family Residential,307 Ganyard Farm Way,Durham,NC,27703,27703,214000,3,2.5,Ganyard Farm,2144,5401,2006,423,100,35,Sold,TMLS,2243942,N,Y,35.9831974,-78.8364067
PAST SALE,March-26-2019,Single Family Residential,307 Ganyard Farm Way,Durham,NC,27703,27703,214000,3,2.5,Ganyard Farm,2144,5401,2006,423,100,35,Sold,TMLS,2243942,N,Y,35.9831974,-78.8364067
PAST SALE,March-26-2019,Single Family Residential,1112 Sweet Gale Dr,Durham,NC,27704,27704,215000,4,3,Ellerbee Creek Preserve,1891,10454,2006,423,114,21,Sold,TMLS,2243945,N,Y,36.051954,-78.86124
PAST SALE,March-26-2019,Single Family Residential,914 Obsidian Way,Durham,NC,27703,27703,220000,3,2.5,Stone Hill,1963,9016,2005,423,112,12,Sold,TMLS,2234714,N,Y,35.9956011,-78.8250138
PAST SALE,March-26-2019,Single Family Residential,914 Obsidian Way,Durham,NC,27703,27703,220000,3,2.5,Stone Hill,1963,9016,2005,423,112,12,Sold,TMLS,2234714,N,Y,35.9956011,-78.8250138
PAST SALE,March-26-2019,Single Family Residential,418 Hanson Rd,Durham,NC,27713,27713,231000,4,2.5,BayPointe,2348,8712,2004,423,98,16,Sold,TMLS,2232165,N,Y,35.9413223,-78.91793
PAST SALE,March-26-2019,Single Family Residential,121 Pepperwood Way,Durham,NC,27703,27703,431299,4,3.5,Durham,3006,6098,2018,423,143,75,Sold,TMLS,2221533,N,Y,35.924932,-78.777725
PAST SALE,March-26-2019,Single Family Residential,911 Adeline Ct,Durham,NC,27713,27713,542375,6,5.5,Durham,4363,6316,2019,423,124,75,Sold,TMLS,2228282,N,Y,35.8914198,-78.935125
PAST SALE,March-26-2020,Townhouse,102 Harvest Oaks Ln #64,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1508,1437,2017,57,133,75,Sold,TMLS,2301748,N,Y,35.98177,-78.832382
PAST SALE,March-26-2020,Townhouse,102 Harvest Oaks Ln #64,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1508,1437,2017,57,133,75,Sold,TMLS,2301748,N,Y,35.98177,-78.832382
PAST SALE,March-26-2020,Townhouse,102 Harvest Oaks Ln #64,Durham,NC,27703,27703,200000,3,2.5,Ganyard Farm,1508,1437,2017,57,133,75,Sold,TMLS,2301748,N,Y,35.98177,-78.832382
PAST SALE,March-26-2020,Townhouse,405 Coral Creek Ln,Morrisville,NC,27560,27560,254900,3,3,Breckenridge,1980,43560,2003,57,129,110,Sold,TMLS,2298485,N,Y,35.8407997,-78.8708475
PAST SALE,March-26-2020,Townhouse,440 Brier Summit Pl Unit 1196E,Durham,NC,27703,27703,264950,3,2.5,Durham,1691,2570,2019,57,157,137,Sold,TMLS,2281479,N,Y,35.914295,-78.824543
PAST SALE,March-26-2020,Townhouse,442 Brier Summit Pl,Durham,NC,27703,27703,281155,4,3.5,Durham,1916,1785,2019,57,147,137,Sold,TMLS,2273613,N,Y,35.9143222,-78.823155
PAST SALE,March-26-2020,Townhouse,239 Lafferty St Unit DPT Lot 139,Durham,NC,27703,27703,284270,3,2.5,Durham,1558,2962,2020,57,182,119,Sold,TMLS,2294232,N,Y,35.994878,-78.897108
PAST SALE,March-26-2020,Single Family Residential,1209 Antler Point Dr,Durham,NC,27713,27713,416500,4,2.5,Huntington Ridge,3068,9016,2005,57,136,55,Sold,TMLS,2299209,N,Y,35.8901994,-78.9447784
PAST SALE,March-26-2020,Single Family Residential,10364 Stephens,Chapel Hill,NC,27517,27517,490000,3,2.5,Saddle Ridge,3119,18992,2000,57,157,278,Sold,TMLS,2273046,N,Y,35.8539206,-79.0477987
PAST SALE,March-26-2020,Single Family Residential,1004 Crescent Moon Ct,Durham,NC,27712,27712,510000,5,4,Valley Springs,3741,22651,2019,57,136,48,Sold,TMLS,2297029,N,Y,36.0480168,-78.9566587
PAST SALE,March-26-2020,Single Family Residential,1180 Jordan Hills Loop,Chapel Hill,NC,27517-6442,27517,596000,3,3.5,Jordan Hills,4560,239580,2004,57,131,75,Sold,TMLS,2300614,N,Y,35.8063857,-79.0398966
PAST SALE,March-26-2020,Townhouse,306 W Barbee Chapel Rd,Chapel Hill,NC,27517-7512,27517,750000,3,3,Meadowmont,3617,3049,2002,57,207,397,Sold,TMLS,2298848,N,Y,35.907259,-79.014381
PAST SALE,March-27-2018,Single Family Residential,325 N Waters Edge Dr,Durham,NC,27703,27703,205000,3,2,Grove Park,1571,7405,1999,787,130,52,Sold,TMLS,2181192,N,Y,35.975453,-78.8170494
PAST SALE,March-27-2018,Single Family Residential,325 N Waters Edge Dr,Durham,NC,27703,27703,205000,3,2,Grove Park,1571,7405,1999,787,130,52,Sold,TMLS,2181192,N,Y,35.975453,-78.8170494
PAST SALE,March-27-2018,Townhouse,220 Brier Summit Pl Unit 2017 C,Durham,NC,27703,27703,259550,4,3.5,Durham,1769,1742,2018,787,147,132,Sold,TMLS,2172331,N,Y,35.914116,-78.823346
PAST SALE,March-27-2018,Single Family Residential,1405 Hemby Ridge Ln,Morrisville,NC,27560,27560,385000,5,3,Kitts Creek,2775,6534,2008,787,139,60,Sold,TMLS,2165705,N,Y,35.8629441,-78.8551401
PAST SALE,March-27-2018,Single Family Residential,4 Arundel St,Durham,NC,27703,27703,405500,4,2.5,Brightleaf,2656,10454,2017,787,153,88,Sold,TMLS,2171233,N,Y,35.9492096,-78.8211644
PAST SALE,March-27-2018,Single Family Residential,310 Crossland Dr,Chapel Hill,NC,27517,27517,416522,4,3,Durham,2517,4356,2018,787,165,68,Sold,TMLS,2145553,N,Y,35.9111978,-78.9929034
PAST SALE,March-27-2018,Single Family Residential,4 Morristown Cir,Durham,NC,27705,27705,499000,5,4,Colony at American Village,3700,23086,2005,787,135,22,Sold,TMLS,2171903,N,Y,36.0223572,-78.9749782
PAST SALE,March-27-2019,Townhouse,117 Standish Dr,Chapel Hill,NC,27517-5527,27517,183640,2,2,Colony Lake,1068,5227,1987,422,172,225,Sold,TMLS,2237727,N,Y,35.9397366,-79.0100926
PAST SALE,March-27-2019,Townhouse,408 Colwick Ln,Morrisville,NC,27560,27560,228500,3,2.5,Hamlet in the Park,1454,1742,2003,422,157,120,Sold,TMLS,2236620,N,Y,35.8480733,-78.8444466
PAST SALE,March-27-2019,Single Family Residential,1027 Homecoming Way,Durham,NC,27703,27703,252500,3,2.5,Copley Farm,1920,8319,2018,422,132,55,Sold,TMLS,2208268,N,Y,35.997639,-78.822962
PAST SALE,March-27-2019,Single Family Residential,1027 Homecoming Way,Durham,NC,27703,27703,252500,3,2.5,Copley Farm,1920,8319,2018,422,132,55,Sold,TMLS,2208268,N,Y,35.997639,-78.822962
PAST SALE,March-27-2019,Single Family Residential,107 Holly Blossom Ln,Durham,NC,27703,27703,254000,4,2.5,Ravenstone,1962,9016,2011,422,129,24,Sold,TMLS,2234398,N,Y,35.9652392,-78.7910719
PAST SALE,March-27-2019,Single Family Residential,606 Edenberry Dr,Durham,NC,27713-6533,27713,261000,4,2,Hope Valley Farms,1429,6969,1999,422,183,27,Sold,TMLS,2236941,N,Y,35.9405927,-78.926327
PAST SALE,March-27-2019,Single Family Residential,1817 Mystic Dr,Durham,NC,27712-4002,27712,337000,5,3,Grande Park,2548,17293,2001,422,132,21,Sold,TMLS,2235901,N,Y,36.0853228,-78.9448285
PAST SALE,March-27-2020,Townhouse,241 Lafferty St Unit DPT Lot 140,Morrisville,NC,27560,27560,258130,3,2.5,Durham,1470,2221,2020,56,176,119,Sold,TMLS,2292143,N,Y,35.8531,-78.8319
PAST SALE,March-27-2020,Townhouse,1040 Philpott Dr,Chapel Hill,NC,27517,27517,280000,3,2.5,Governors Village Townhomes,1786,2308,2009,56,157,99,Sold,TMLS,2278943,N,Y,35.8499387,-79.0252055
PAST SALE,March-27-2020,Single Family Residential,723 Southshore Pkwy,Durham,NC,27703,27703,280000,4,2.5,Southshore,2191,11325,2003,56,128,52,Sold,TMLS,2299711,N,Y,35.9718695,-78.8182441
PAST SALE,March-27-2020,Townhouse,5216 Jessip St #7,Morrisville,NC,27560,27560,292000,3,2.5,Page Park,1923,2178,2020,56,152,143,Sold,TMLS,2294673,N,Y,35.8887094,-78.8313658
PAST SALE,March-27-2020,Single Family Residential,1006 Christopher,Chapel Hill,NC,27517,27517,298250,3,2.5,Governors Village,1688,2178,2010,56,177,204,Sold,TMLS,2300788,N,Y,35.85118,-79.0252056
PAST SALE,March-27-2020,Single Family Residential,307 Silverhawk Ln,Durham,NC,27703,27703,432000,4,3.5,Durham,2951,4791,2019,56,146,75,Sold,TMLS,2271374,N,Y,35.923699,-78.779971
PAST SALE,March-27-2020,Single Family Residential,1503 Farm Pond Trl,Durham,NC,27703,27703,432813,4,3.5,Durham,3005,609,2020,56,144,75,Sold,TMLS,2301214,N,Y,35.9239802,-78.7752345
PAST SALE,March-27-2020,Single Family Residential,105 Winding Creek Loop,Chapel Hill,NC,27517,27517,453000,4,3,The Legacy at Jordan Lake,2915,10890,2019,56,155,174,Sold,TMLS,2283499,N,Y,35.763602,-79.060056
PAST SALE,March-27-2020,Single Family Residential,14003 Reynolds Dr,Chapel Hill,NC,27517,27517,515000,5,3,Governors Lake,3524,21257,2007,56,146,90,Sold,TMLS,2283626,N,Y,35.8517922,-79.0209997
PAST SALE,March-27-2020,Single Family Residential,1005 Crested Jay Dr Lot 87-Hamel,Durham,NC,27707,27707,552457,5,3,Durham,3758,10018,2020,56,147,55,Sold,TMLS,2277111,N,Y,35.97361143,-78.97600262
PAST SALE,March-28-2018,Single Family Residential,718 Big Twig Ln,Durham,NC,27703,27703,200000,3,2.5,South Adams Park,1961,10497,2006,786,102,32,Sold,TMLS,2173949,N,Y,35.9826249,-78.8558921
PAST SALE,March-28-2018,Single Family Residential,718 Big Twig Ln,Durham,NC,27703,27703,200000,3,2.5,South Adams Park,1961,10497,2006,786,102,32,Sold,TMLS,2173949,N,Y,35.9826249,-78.8558921
PAST SALE,March-28-2018,Single Family Residential,718 Big Twig Ln,Durham,NC,27703,27703,200000,3,2.5,South Adams Park,1961,10497,2006,786,102,32,Sold,TMLS,2173949,N,Y,35.9826249,-78.8558921
PAST SALE,March-28-2018,Single Family Residential,409 Walsenburg Dr,Durham,NC,27712,27712,232000,5,3,Madison Glen,2141,6098,2014,786,108,40,Sold,TMLS,2173028,N,Y,36.093622,-78.9177519
PAST SALE,March-28-2018,Townhouse,327 Acorn Hollow Pl,Durham,NC,27703,27703,274630,3,2.5,Durham,1850,2613,2018,786,148,160,Sold,TMLS,2163067,N,Y,35.9252233,-78.7799709
PAST SALE,March-28-2018,Townhouse,327 Acorn Hollow Pl,Durham,NC,27703,27703,274630,3,2.5,Durham,1850,2613,2018,786,148,160,Sold,TMLS,2163067,N,Y,35.9252233,-78.7799709
PAST SALE,March-28-2018,Townhouse,1038 Philpott Dr,Chapel Hill,NC,27517-7459,27517,285000,2,2.5,Governors Village Townhomes,1740,3005,2009,786,164,189,Sold,TMLS,2175909,N,Y,35.8499561,-79.0252831
PAST SALE,March-28-2018,Single Family Residential,215 Macy Grove Dr,Chapel Hill,NC,27517,27517,399985,4,2.5,Durham,2400,4791,2018,786,167,60,Sold,TMLS,2171432,N,Y,35.911528,-78.992314
PAST SALE,March-28-2018,Single Family Residential,1 Rencher Ct,Durham,NC,27703-7959,27703,410000,5,3,Brightleaf,3669,11325,2007,786,112,43,Sold,TMLS,2169087,N,Y,35.9518216,-78.824151
PAST SALE,March-28-2018,Single Family Residential,10 Pine Top Pl,Durham,NC,27705,27705,705000,4,2.5,Croasdaile Farm,3678,61288,2004,786,192,39,Sold,TMLS,2165027,N,Y,36.0465734,-78.9538515
PAST SALE,March-28-2019,Single Family Residential,13 Windchime Ct,Durham,NC,27704,27704,236075,4,2.5,Durham,1680,12632,2019,421,141,40,Sold,TMLS,2217546,N,Y,36.056595,-78.885211
PAST SALE,March-28-2019,Single Family Residential,1031 Homecoming Way,Durham,NC,27703,27703,242380,4,2.5,Copley Farm,1920,4791,2018,421,126,55,Sold,TMLS,2206522,N,Y,35.997822,-78.822776
PAST SALE,March-28-2019,Townhouse,115 Winifred Dr,Morrisville,NC,27560,27560,253200,2,2.5,Sterling,1620,2613,2017,421,156,140,Sold,TMLS,2234821,N,Y,35.8902977,-78.8333191
PAST SALE,March-28-2019,Townhouse,1216 Neighborly Way,Morrisville,NC,27560,27560,268000,3,2.5,Durham,1729,1742,2018,421,155,140,Sold,TMLS,2233522,N,Y,35.916055,-78.812758
PAST SALE,March-28-2019,Townhouse,5515 Jessip St Unit na,Morrisville,NC,27560-5202,27560,270000,3,2.5,Page Park,1923,4356,2015,421,140,143,Sold,TMLS,2235892,N,Y,35.8888725,-78.8338514
PAST SALE,March-28-2019,Single Family Residential,3 Gingerwood Ln,Durham,NC,27713,27713,282000,4,2.5,Audubon Park,1898,9147,1999,421,149,40,Sold,TMLS,2237699,N,Y,35.8793866,-78.901528
PAST SALE,March-28-2019,Single Family Residential,5738 Severn Grove Dr,Durham,NC,27703,27703,298000,5,3,Bennington,3014,16988,2003,421,99,25,Sold,TMLS,2232507,N,Y,35.9327106,-78.7520628
PAST SALE,March-28-2019,Townhouse,603 Meeting Hall Dr,Morrisville,NC,27560-5535,27560,323000,3,2.5,Town Hall Commons,1923,3484,2004,421,168,109,Sold,TMLS,2238420,N,Y,35.8388043,-78.8403657
PAST SALE,March-28-2019,Single Family Residential,928 Lippincott Rd,Durham,NC,27703,27703,353775,5,3,Reserve at Ellis Crossing,2596,6534,2018,421,136,57,Sold,TMLS,2202922,N,Y,35.946465,-78.859784
PAST SALE,March-28-2019,Single Family Residential,1010 Meadow Pond Dr,Durham,NC,27703,27703,399605,4,3.5,Durham,2991,6969,2018,421,134,75,Sold,TMLS,2219832,N,Y,35.928129,-78.776607
PAST SALE,March-28-2019,Single Family Residential,1013 Meadow Pond Dr,Durham,NC,27703,27703,415000,4,3.5,Durham,3006,5662,2018,421,138,75,Sold,TMLS,2206907,N,Y,35.9285,-78.776481
PAST SALE,March-28-2019,Single Family Residential,112 River Run Rd,Durham,NC,27712,27712,450000,4,3.5,Rivers Edge,3372,10410,2013,421,133,40,Sold,TMLS,2233246,N,Y,36.0590566,-78.9538592
PAST SALE,March-28-2019,Single Family Residential,1314 Excelsior Grand Ave,Durham,NC,27713,27713,467160,4,3,Durham,2225,3484,2018,421,210,115,Sold,TMLS,2214032,N,Y,35.878199,-78.954839
PAST SALE,March-28-2019,Single Family Residential,705 Adeline Ct,Durham,NC,27713,27713,485491,4,4,Durham,3244,6359,2019,421,150,75,Sold,TMLS,2232780,N,Y,35.8916747,-78.9312833
PAST SALE,March-28-2019,Single Family Residential,305 Bella Rose Dr,Chapel Hill,NC,27517,27517,509890,4,3.5,Montclair,2736,6011,2019,421,186,66,Sold,TMLS,2185281,N,Y,35.8855679,-78.9918656
PAST SALE,March-28-2019,Single Family Residential,121 Mill Chapel Rd,Chapel Hill,NC,27517,27517,515000,3,2.5,Montclair,3008,7143,2017,421,171,66,Sold,TMLS,2235790,N,Y,35.8869856,-78.9911456
PAST SALE,March-28-2019,Single Family Residential,9 Thompsonville Ct,Durham,NC,27713-6171,27713,520000,4,2.5,The Hills at Southpoint,3240,12632,2008,421,160,75,Sold,TMLS,2227802,N,Y,35.8862341,-78.942834
PAST SALE,March-28-2019,Single Family Residential,1217 Pinehurst Dr,Chapel Hill,NC,27517,27517,525000,4,2.5,Meadowmont,2276,5662,2001,421,231,41,Sold,TMLS,2217605,N,Y,35.9070345,-79.0165399
PAST SALE,March-29-2018,Townhouse,102 Harvest Oaks Ln #122,Durham,NC,27703,27703,178660,3,2.5,Ganyard Farm,1480,1306,2017,785,121,75,Sold,TMLS,2164849,N,Y,35.98177,-78.832382
PAST SALE,March-29-2018,Townhouse,102 Harvest Oaks Ln #120,Durham,NC,27703,27703,189345,3,2.5,Ganyard Farm,1520,1306,2017,785,125,75,Sold,TMLS,2164242,N,Y,35.98177,-78.832382
PAST SALE,March-29-2018,Single Family Residential,2813 Skybrook Ln,Durham,NC,27703,27703,204560,3,2.5,Bradbury,1562,5227,2006,785,131,19,Sold,TMLS,2174740,N,Y,35.9260593,-78.8291927
PAST SALE,March-29-2018,Single Family Residential,2813 Skybrook Ln,Durham,NC,27703,27703,204560,3,2.5,Bradbury,1562,5227,2006,785,131,19,Sold,TMLS,2174740,N,Y,35.9260593,-78.8291927
PAST SALE,March-29-2018,Single Family Residential,111 Blue Ridge Ct,Durham,NC,27703,27703,210000,3,3,Ashley Forest,1792,8276,1990,785,117,37,Sold,TMLS,2171956,N,Y,35.9280528,-78.8216327
