,sale.type,sold.dat,property.type,address,city,state,ZIP.OR.POSTAL.CODE,zipcode,price,beds,baths,location,square.feet,lot.size,year.built,days.on.market,dollar.per.square.feet,hoa.per.moth,status,source,mls,favorite,interested,latitude,longitude,census_code,census_mid
255,PAST SALE,July-3-2019,Single Family Residential,123 English Ivy Dr,Durham,NC,27703,27703,312000,4,2.5,Ravenstone,2914,11761,2008,324,107,49,Sold,TMLS,2256145,N,Y,35.9652866,-78.7893458,370630018082004,37063001808
256,PAST SALE,July-3-2019,Single Family Residential,7 Porters Glen Pl,Durham,NC,27713,27713,315000,4,2.5,Woodcroft,2216,8276,1993,324,142,18,Sold,TMLS,2246783,N,Y,35.9283508,-78.9356968,370630020243014,37063002024
257,PAST SALE,July-3-2019,Single Family Residential,903 Wood Chapel Ln,Durham,NC,27703,27703,325000,4,3.5,Wood Chapel,2908,6969,2014,324,112,25,Sold,TMLS,2257023,N,Y,35.9393846,-78.8310752,370630018092030,37063001809
258,PAST SALE,July-3-2019,Single Family Residential,903 Wood Chapel Ln,Durham,NC,27703,27703,325000,4,3.5,Wood Chapel,2908,6969,2014,324,112,25,Sold,TMLS,2257023,N,Y,35.9393846,-78.8310752,370630018092030,37063001809
259,PAST SALE,July-3-2019,Single Family Residential,1605 Carnation Dr,Durham,NC,27703,27703,325000,4,2.5,Magnolia Place,2978,7448,2004,324,109,40,Sold,TMLS,2256238,N,Y,35.9341048,-78.8218281,370630018092017,37063001809
260,PAST SALE,July-3-2019,Single Family Residential,1605 Carnation Dr,Durham,NC,27703,27703,325000,4,2.5,Magnolia Place,2978,7448,2004,324,109,40,Sold,TMLS,2256238,N,Y,35.9341048,-78.8218281,370630018092017,37063001809
261,PAST SALE,July-3-2019,Townhouse,1 Gardenview Pl,Durham,NC,27713,27713,334000,4,3,Southpoint Terrace,2675,4791,2005,324,125,88,Sold,TMLS,2250079,N,Y,35.9001411,-78.9549418,370630020211027,37063002021
262,PAST SALE,July-3-2019,Townhouse,108 Turnberry Ln,Chapel Hill,NC,27517,27517,367500,3,2.5,Turnberry,2408,3920,1998,324,153,235,Sold,TMLS,2250787,N,Y,35.9369802,-79.0184828,371350121001008,37135012100
263,PAST SALE,July-3-2019,Single Family Residential,146 Timber Creek Path #227,Chapel Hill,NC,27517,27517,389080,3,3,Pines at Westfall,2365,9583,2019,324,165,120,Sold,TMLS,2244158,N,Y,35.819491,-79.059479,370370201032000,37037020103
264,PAST SALE,July-3-2019,Single Family Residential,1817 Capstone Dr,Durham,NC,27713,27713,433000,4,3,Jordan at Southpoint,2990,8276,2015,324,145,70,Sold,TMLS,2250403,N,Y,35.8704282,-78.9392986,370630020202012,37063002020
265,PAST SALE,July-3-2019,Single Family Residential,3305 Middlebrook Ct,Durham,NC,27705-5491,27705,435000,5,3.5,Winstead,3009,20124,1996,324,145,12,Sold,TMLS,2255774,N,Y,35.9874453,-78.9888929,370630020171028,37063002017
266,PAST SALE,July-3-2019,Single Family Residential,6809 Knotty Pine Dr,Chapel Hill,NC,27517,27517,442500,3,2.5,Falconbridge South,2430,12719,2007,324,182,75,Sold,TMLS,2255158,N,Y,35.9000648,-78.9820462,370630020193009,37063002019
267,PAST SALE,July-3-2019,Single Family Residential,106 Morganscliff Ct,Chapel Hill,NC,27517,27517,575000,5,4,Hunts Reserve,4536,109771,1998,324,127,50,Sold,TMLS,2161800,N,Y,35.892227,-79.0338482,371350122011006,37135012201
268,PAST SALE,July-30-2018,Townhouse,436 Irving Way #230,Durham,NC,27703,27703,221312,3,2.5,Brightleaf,1600,2613,2018,662,138,170,Sold,TMLS,2166500,N,Y,35.9470623,-78.8145309,370630018082074,37063001808
269,PAST SALE,July-30-2018,Townhouse,436 Irving Way #230,Durham,NC,27703,27703,221312,3,2.5,Brightleaf,1600,2613,2018,662,138,170,Sold,TMLS,2166500,N,Y,35.9470623,-78.8145309,370630018082074,37063001808
270,PAST SALE,July-30-2018,Single Family Residential,19 Elm Tree Ct,Durham,NC,27703,27703,232000,3,2.5,Wyndmoor at the Park,1800,7623,2007,662,129,40,Sold,TMLS,2197929,N,Y,35.9458816,-78.8788778,370630020271019,37063002027
271,PAST SALE,July-30-2018,Single Family Residential,510 Farm House Ln,Durham,NC,27703,27703,242600,4,2.5,Ganyard Farm,2760,6969,2007,662,88,35,Sold,TMLS,2196878,N,Y,35.980779,-78.8338514,370630018071004,37063001807
272,PAST SALE,July-30-2018,Single Family Residential,814 Amaryllis Ln,Durham,NC,27712,27712,257000,4,2.5,Madison Glen,2462,6969,2010,662,104,40,Sold,TMLS,2206639,N,Y,36.0970517,-78.9158512,370630016032017,37063001603
273,PAST SALE,July-30-2018,Townhouse,139 Zante Currant Rd,Durham,NC,27703,27703,259725,3,2.5,Durham,1820,3484,2018,662,143,132,Sold,TMLS,2179894,N,Y,35.945125,-78.872275,370630020271022,37063002027
274,PAST SALE,July-30-2018,Townhouse,139 Zante Currant Rd,Durham,NC,27703,27703,259725,3,2.5,Durham,1820,3484,2018,662,143,132,Sold,TMLS,2179894,N,Y,35.945125,-78.872275,370630020271022,37063002027
275,PAST SALE,July-30-2018,Single Family Residential,307 St Thomas Dr,Chapel Hill,NC,27514,27514,262500,3,2.5,Colony Lake,1703,5662,1992,662,154,62,Sold,TMLS,2200164,N,Y,35.9378163,-79.0056764,371350121001008,37135012100
276,PAST SALE,July-30-2018,Townhouse,1005 Historic Cir,Morrisville,NC,27560,27560,280000,3,2.5,Everett Crossing,1627,2178,2015,662,172,130,Sold,TMLS,2197691,N,Y,35.8623889,-78.8496553,371830536081002,37183053608
277,PAST SALE,July-30-2018,Single Family Residential,1923 Pennypacker Ln #427,Durham,NC,27703,27703,311000,4,3,Brightleaf,2909,7361,2018,662,107,88,Sold,TMLS,2175411,N,Y,35.9501269,-78.8155565,370630018082081,37063001808
278,PAST SALE,July-30-2018,Single Family Residential,2904 Long Meadow Ln #423,Durham,NC,27703,27703,326756,4,3.5,Brightleaf,2501,9931,2018,662,131,88,Sold,TMLS,2178430,N,Y,35.950236,-78.8151838,370630018082081,37063001808
279,PAST SALE,July-30-2018,Single Family Residential,203 Court Jester Way,Morrisville,NC,27560,27560,370000,5,4,Sterling,3316,9147,2015,662,112,55,Sold,TMLS,2193029,N,Y,35.8913955,-78.8311637,370630020283004,37063002028
280,PAST SALE,July-30-2018,Single Family Residential,1109 Fulbright Dr,Morrisville,NC,27560,27560,405000,4,2.5,McCrimmon at the Park,2565,10890,2009,662,158,59,Sold,TMLS,2197196,N,Y,35.83667,-78.862388,371830536021055,37183053602
281,PAST SALE,July-30-2018,Single Family Residential,219 Bella Rose Dr,Chapel Hill,NC,27517,27517,475270,3,3,Montclair,2425,6011,2018,662,196,66,Sold,TMLS,2176590,N,Y,35.8858976,-78.9918648,370630020192020,37063002019
282,PAST SALE,July-30-2018,Single Family Residential,1011 Valley Rose Way,Durham,NC,27712,27712,488634,4,3,Valley Springs,3027,18295,2018,662,161,48,Sold,TMLS,2177010,N,Y,36.049767,-78.958004,370630017074017,37063001707
283,PAST SALE,July-30-2018,Townhouse,308 W Barbee Chapel Rd,Chapel Hill,NC,27517,27517,739900,4,3.5,Meadowmont,3913,4356,2002,662,189,282,Sold,TMLS,2114616,N,Y,35.9072677,-79.0145086,371350121002034,37135012100
284,PAST SALE,July-30-2019,Single Family Residential,200 Lodestone Dr,Durham,NC,27703,27703,190000,2,2.5,Stone Hill Estates,1481,9713,2007,297,128,12,Sold,TMLS,2260830,N,Y,35.9852986,-78.8235095,370630018073015,37063001807
285,PAST SALE,July-30-2019,Townhouse,813 Linen Dr,Morrisville,NC,27560,27560,215000,2,2,Carpenter Park,1264,1742,2005,297,170,150,Sold,TMLS,2266026,N,Y,35.8183529,-78.8426992,371830536071084,37183053607
286,PAST SALE,July-30-2019,Townhouse,606 Walnut Woods Dr,Morrisville,NC,27560,27560,218000,3,2.5,Gleneagles,1514,1306,2004,297,144,105,Sold,TMLS,2260591,N,Y,35.838346,-78.873333,371830536021013,37183053602
287,PAST SALE,July-30-2019,Single Family Residential,1106 Old Evergreen Dr,Durham,NC,27704,27704,225000,4,2.5,Durham,1680,6534,2019,297,134,40,Sold,TMLS,2236733,N,Y,36.0365,-78.8672,370630018013022,37063001801
288,PAST SALE,July-30-2019,Townhouse,1223 Cranebridge Pl,Chapel Hill,NC,27517,27517,240000,3,2.5,Downing Creek,1617,2178,1989,297,148,253,Sold,TMLS,2254179,N,Y,35.901007,-78.9978579,370630020193009,37063002019
289,PAST SALE,July-30-2019,Single Family Residential,1104 Old Evergreen Dr,Durham,NC,27704,27704,248870,4,2.5,Durham,1918,6534,2019,297,130,40,Sold,TMLS,2236743,N,Y,36.0365,-78.8672,370630018013022,37063001801
290,PAST SALE,July-30-2019,Single Family Residential,1216 Golden Eagle Dr,Durham,NC,27704,27704,266000,3,2.5,Cardinal Lake,2781,7405,2011,297,96,60,Sold,TMLS,2260968,N,Y,36.0111894,-78.8148812,370630018062028,37063001806
291,PAST SALE,July-30-2019,Townhouse,113 Crusaders Dr #275,Morrisville,NC,27560,27560,296500,3,2.5,Sterling,2225,2613,2019,297,133,149,Sold,TMLS,2264767,N,Y,35.892514,-78.834377,370630020283004,37063002028
292,PAST SALE,July-30-2019,Single Family Residential,209 Valley Glen Dr,Morrisville,NC,27560,27560,310000,4,2.5,Downing Glen,1757,7405,2002,297,176,35,Sold,TMLS,2263658,N,Y,35.8297899,-78.8362072,371830536071102,37183053607
293,PAST SALE,July-30-2019,Townhouse,1040 Pershing Glen Ct #28,Morrisville,NC,27560,27560,323699,3,2.5,Wake,2289,261,2018,297,141,145,Sold,TMLS,2225945,N,Y,35.86690018,-78.851365,371830536081003,37183053608
294,PAST SALE,July-30-2019,Single Family Residential,207 Mona Lisa Ln #380,Morrisville,NC,27560,27560,334900,3,2,Sterling,1949,5227,2019,297,172,55,Sold,TMLS,2234506,N,Y,35.89026198,-78.83133955,370630020283004,37063002028
295,PAST SALE,July-30-2019,Single Family Residential,1048 Laredo Ln,Durham,NC,27703,27703,355000,4,3.5,Brightleaf,3017,6141,2016,297,118,88,Sold,TMLS,2256055,N,Y,35.953715,-78.8056325,370630018082068,37063001808
296,PAST SALE,July-30-2019,Single Family Residential,1133 Circandian Ct,Morrisville,NC,27560,27560,375000,4,3,Kitts Creek,2483,4356,2008,297,151,66,Sold,TMLS,2257041,N,Y,35.8621421,-78.8596074,371830536081005,37183053608
297,PAST SALE,July-30-2019,Single Family Residential,210 El Paso Ave,Durham,NC,27703,27703,420000,4,3.5,Brightleaf,3310,10454,2014,297,127,88,Sold,TMLS,2262781,N,Y,35.9551116,-78.8213857,370630018082025,37063001808
298,PAST SALE,July-30-2019,Single Family Residential,1006 Tamarisk Ln,Durham,NC,27703,27703,424820,4,3,Durham,2852,8276,2019,297,149,245,Sold,TMLS,2232574,N,Y,35.9419671,-78.7910918,370630019001014,37063001900
299,PAST SALE,July-30-2019,Single Family Residential,212 Macy Grove Dr,Chapel Hill,NC,27517,27517,430000,4,2.5,Durham,2406,5619,2017,297,179,60,Sold,TMLS,2256635,N,Y,35.9119163,-78.9919848,370630020183043,37063002018
300,PAST SALE,July-30-2019,Single Family Residential,51203 Eastchurch,Chapel Hill,NC,27517,27517,535000,3,4,Saddle Ridge,3631,20908,2004,297,147,269,Sold,TMLS,2236975,N,Y,35.850642,-79.0448631,370370201031003,37037020103
301,PAST SALE,July-30-2019,Single Family Residential,1032 Pinehurst Dr,Chapel Hill,NC,27517,27517,810000,4,3.5,Meadowmont,3656,10977,2002,297,222,41,Sold,TMLS,2249639,N,Y,35.9133825,-79.0142436,371350121002014,37135012100
302,PAST SALE,July-31-2017,Townhouse,102 Harvest Oaks Ln #23,Durham,NC,27703,27703,184095,3,2.5,Ganyard Farm,1401,1306,2017,1026,131,55,Sold,TMLS,2121992,N,Y,35.98177,-78.832382,370630018071004,37063001807
303,PAST SALE,July-31-2017,Single Family Residential,5706 Thistlerock Ln,Durham,NC,27703,27703,185000,4,2.5,Marbrey Landing,2081,10454,2000,1026,89,12,Sold,TMLS,2131818,N,Y,35.9920249,-78.8043934,370630018072014,37063001807
304,PAST SALE,July-31-2017,Single Family Residential,1004 Stennis Way,Durham,NC,27703,27703,187000,4,2.5,Lynn Hollow,2313,4791,2004,1026,81,20,Sold,TMLS,2131590,N,Y,35.973087,-78.8424006,370630018071030,37063001807
305,PAST SALE,July-31-2017,Single Family Residential,2605 Mortise Ct,Durham,NC,27704,27704,193000,4,2.5,Carpenter Pointe,1705,12240,2005,1026,113,27,Sold,TMLS,2136603,N,Y,36.0261011,-78.8261642,370630018062001,37063001806
306,PAST SALE,July-31-2017,Townhouse,20023 Roark Hoey Loop,Chapel Hill,NC,27517,27517,208000,2,2.5,Governors Village Townhomes,1357,2308,2004,1026,153,186,Sold,TMLS,2136703,N,Y,35.8527043,-79.0237171,370370207011105,37037020701
307,PAST SALE,July-31-2017,Townhouse,254 Linden Park Ln,Cary,NC,27519,27519,245000,4,3.5,Legacy at Carpenter Village,1992,1742,2007,1026,123,155,Sold,TMLS,2134843,N,Y,35.8304363,-78.8607684,371830536021083,37183053602
308,PAST SALE,July-31-2017,Single Family Residential,1702 Cheshire Bridge Dr,Durham,NC,27712,27712,257000,4,2.5,Dover Ridge,2157,10454,1998,1026,119,12,Sold,TMLS,2126403,N,Y,36.0878709,-78.9303048,370630016032035,37063001603
309,PAST SALE,July-31-2017,Single Family Residential,150 Rosedale Creek Dr,Durham,NC,27703,27703,265000,2,2,Carolina Arbors,1364,5140,2014,1026,194,174,Sold,TMLS,2130142,N,Y,35.9272331,-78.7862917,370630019001027,37063001900
310,PAST SALE,July-31-2017,Single Family Residential,402 Wellwater Ave,Durham,NC,27703,27703,279230,4,2.5,Sherron Farms,2792,8058,2017,1026,100,45,Sold,TMLS,2104040,N,Y,35.9665989,-78.7925768,370630018082004,37063001808
311,PAST SALE,July-31-2017,Single Family Residential,1816 Nellora Ln Lot 177,Durham,NC,27703,27703,297870,4,2.5,Brightwood Trails,2382,9801,2017,1026,125,35,Sold,TMLS,2119045,N,Y,35.9659588,-78.800499,370630018082030,37063001808
312,PAST SALE,July-31-2017,Single Family Residential,417 Downing Glen Dr,Morrisville,NC,27560,27560,309900,4,4,Downing Glen,2128,12196,2002,1026,146,32,Sold,TMLS,2135435,N,Y,35.8270639,-78.8358533,371830536071097,37183053607
313,PAST SALE,July-31-2017,Townhouse,1000 Dawson Creek Rd,Morrisville,NC,27560,27560,320000,3,2.5,Providence Place,2300,3920,2013,1026,139,144,Sold,TMLS,2132572,N,Y,35.8567439,-78.8554055,371830536081026,37183053608
314,PAST SALE,July-31-2017,Single Family Residential,208 Brook Chase Ln,Durham,NC,27705,27705,337950,4,2.5,Stoneybrook Cottages,2470,8712,2017,1026,137,29,Sold,TMLS,2133402,N,Y,36.0352306,-78.9561388,370630017072000,37063001707
315,PAST SALE,July-31-2017,Single Family Residential,111 Wellwater Ave,Durham,NC,27703,27703,341000,5,3,Sherron Farms,2964,10410,2017,1026,115,45,Sold,TMLS,2103000,N,Y,35.9676432,-78.795027,370630018082004,37063001808
316,PAST SALE,July-31-2017,Single Family Residential,125 Orianna Dr,Morrisville,NC,27560,27560,350000,4,3.5,Savannah,2378,7405,2007,1026,147,55,Sold,TMLS,2135078,N,Y,35.8181554,-78.8332873,371830536071085,37183053607
317,PAST SALE,July-31-2017,Single Family Residential,125 Orianna Dr,Morrisville,NC,27560,27560,350000,4,3.5,Savannah,2378,7405,2007,1026,147,55,Sold,TMLS,2135078,N,Y,35.8181554,-78.8332873,371830536071085,37183053607
318,PAST SALE,July-31-2017,Single Family Residential,3330 Prospect Pkwy,Durham,NC,27703,27703,350000,5,3,Brightleaf,2924,7840,2017,1026,120,88,Sold,TMLS,2118458,N,Y,35.954759,-78.806858,370630018082068,37063001808
319,PAST SALE,July-31-2017,Single Family Residential,2952 Historic Cir,Morrisville,NC,27560,27560,360000,4,3,Kitts Creek,2335,7797,2017,1026,154,60,Sold,TMLS,2125799,N,Y,35.8672147,-78.8594305,371830536081023,37183053608
320,PAST SALE,July-31-2017,Single Family Residential,1208 Bellenden Dr,Durham,NC,27713,27713,375000,5,3.5,Chelsea Meadows,3363,7492,2007,1026,112,31,Sold,TMLS,2128815,N,Y,35.8943364,-78.946082,370630020201009,37063002020
321,PAST SALE,July-31-2017,Single Family Residential,377 Mountain Laurel,Chapel Hill,NC,27517,27517,385000,3,2,The Preserve at Jordan Lake,1946,19602,2005,1026,198,83,Sold,TMLS,2130430,N,Y,35.7817805,-79.0636449,370370201042003,37037020104
322,PAST SALE,July-31-2017,Single Family Residential,108 Gathering Pl,Durham,NC,27713,27713,385000,4,4,Grandale,3673,14810,2009,1026,105,41,Sold,TMLS,2124281,N,Y,35.8814188,-78.9233931,370630020202043,37063002020
323,PAST SALE,July-31-2017,Single Family Residential,909 Downing Glen Dr,Cary,NC,27519,27519,405500,4,3,Twin Lakes,2738,6969,2011,1026,148,70,Sold,TMLS,2136168,N,Y,35.8245142,-78.8414274,371830536071057,37183053607
324,PAST SALE,July-31-2017,Single Family Residential,1247 Capstone Dr,Durham,NC,27713,27713,412990,5,3,Jordan at Southpoint,2870,7753,2017,1026,144,67,Sold,TMLS,2110649,N,Y,35.8710445,-78.9393733,370630020202012,37063002020
325,PAST SALE,July-31-2017,Single Family Residential,214 Elshur Way,Morrisville,NC,27560,27560,505000,6,4,Wexford,3754,9583,2004,1026,135,58,Sold,TMLS,2133221,N,Y,35.8315848,-78.8589882,371830536021079,37183053602
326,PAST SALE,July-31-2017,Single Family Residential,310 Kinsale Dr,Chapel Hill,NC,27517,27517,540000,4,3.5,Blenheim Woods,3270,8712,2008,1026,165,44,Sold,TMLS,2119086,N,Y,35.926993,-78.996094,370630020181031,37063002018
327,PAST SALE,July-31-2017,Townhouse,701#101 W Trinity Ave #101,Durham,NC,27701,27701,540000,2,2,Trinity Lofts,1961,1742,2007,1026,275,275,Sold,TMLS,2129462,N,Y,36.0049618,-78.9025467,370630022001007,37063002200
328,PAST SALE,July-31-2018,Townhouse,209 Zante Currant Rd,Durham,NC,27703,27703,253104,3,2.5,Durham,1694,2831,2018,661,149,132,Sold,TMLS,2170180,N,Y,35.9453838,-78.872326,370630020271022,37063002027
329,PAST SALE,July-31-2018,Townhouse,209 Zante Currant Rd,Durham,NC,27703,27703,253104,3,2.5,Durham,1694,2831,2018,661,149,132,Sold,TMLS,2170180,N,Y,35.9453838,-78.872326,370630020271022,37063002027
330,PAST SALE,July-31-2018,Townhouse,203 Zante Currant Rd,Durham,NC,27703,27703,262922,3,2.5,Durham,1820,3484,2018,661,144,132,Sold,TMLS,2192343,N,Y,35.945192,-78.872271,370630020271022,37063002027
331,PAST SALE,July-31-2018,Townhouse,203 Zante Currant Rd,Durham,NC,27703,27703,262922,3,2.5,Durham,1820,3484,2018,661,144,132,Sold,TMLS,2192343,N,Y,35.945192,-78.872271,370630020271022,37063002027
332,PAST SALE,July-31-2018,Townhouse,107 Arbutus Pl,Chapel Hill,NC,27517,27517,268100,3,3,The Woods at Laurel Hill,1584,2613,1984,661,169,150,Sold,TMLS,2200779,N,Y,35.8870069,-79.037116,371350122011013,37135012201
333,PAST SALE,July-31-2018,Single Family Residential,108 Laurel Mist Way,Durham,NC,27703,27703,311000,4,2.5,Ravenstone,2910,8712,2014,661,107,24,Sold,TMLS,2199947,N,Y,35.9634827,-78.7953872,370630018082004,37063001808
334,PAST SALE,July-31-2018,Single Family Residential,15 Salwood Ln,Durham,NC,27712,27712,335000,5,4,Ashfield Place,3463,11325,2008,661,97,55,Sold,TMLS,2198941,N,Y,36.0948929,-78.9275117,370630016032007,37063001603
335,PAST SALE,July-31-2018,Single Family Residential,1001 Circandian Ct,Morrisville,NC,27560,27560,360000,4,3,Kitts Creek,2482,6534,2008,661,145,63,Sold,TMLS,2197231,N,Y,35.863197,-78.860094,371830536081005,37183053608
336,PAST SALE,July-31-2018,Single Family Residential,305 Riversville Ct,Cary,NC,27519,27519,365000,3,2.5,Twin Lakes,2724,6534,2010,661,134,70,Sold,TMLS,2178342,N,Y,35.8241728,-78.8418255,371830536071057,37183053607
337,PAST SALE,July-31-2018,Single Family Residential,2004 Morehead Hill Ct,Durham,NC,27703,27703,368000,4,2.5,Brightleaf,3104,14679,2009,661,119,43,Sold,TMLS,2197303,N,Y,35.9484828,-78.8170051,370630018082074,37063001808
338,PAST SALE,July-31-2018,Single Family Residential,1127 Lippincott Rd,Durham,NC,27703,27703,369340,4,3,Enclave at Ellis Crossing,2664,5488,2018,661,139,57,Sold,TMLS,2176393,N,Y,35.9458319,-78.8561291,370630018091029,37063001809
339,PAST SALE,July-31-2018,Single Family Residential,202 Spencor Mill Rd,Morrisville,NC,27650,27650,375000,4,2.5,Breckenridge,2420,6969,2003,661,155,40,Sold,TMLS,2199732,N,Y,35.8401989,-78.8656225,371830536021057,37183053602
340,PAST SALE,July-31-2018,Single Family Residential,1004 Tarsnet Ln,Durham,NC,27703,27703,375000,5,4,Reserve at Ellis Crossing,2746,5662,2018,661,137,57,Sold,TMLS,2180461,N,Y,35.945413,-78.858149,370630018091029,37063001809
341,PAST SALE,July-31-2018,Single Family Residential,1004 Tarsnet Ln,Durham,NC,27703,27703,375000,5,4,Reserve at Ellis Crossing,2746,5662,2018,661,137,57,Sold,TMLS,2180461,N,Y,35.945413,-78.858149,370630018091029,37063001809
342,PAST SALE,July-31-2018,Single Family Residential,255 Hales Wood Rd,Chapel Hill,NC,27517,27517,399900,3,2,Chapelwood,1833,7143,2012,661,218,155,Sold,TMLS,2171727,N,Y,35.8898393,-79.0006416,370630020192017,37063002019
343,PAST SALE,July-31-2018,Single Family Residential,1121 Timbercut Dr,Durham,NC,27703,27703,408820,4,3.5,Durham,3005,6098,2018,661,136,75,Sold,TMLS,2185254,N,Y,35.92701,-78.775953,370630019001025,37063001900
344,PAST SALE,July-31-2018,Single Family Residential,60114 Davie,Chapel Hill,NC,27517,27517,490000,3,3.5,Governors Square,3503,13503,1995,661,140,402,Sold,TMLS,2134385,N,Y,35.850435,-79.034183,370370201031023,37037020103
345,PAST SALE,July-31-2018,Single Family Residential,201 Weaver Mine Trl,Chapel Hill,NC,27517,27517,510000,3,2.5,Meadowmont,2220,10454,2003,661,230,41,Sold,TMLS,2198534,N,Y,35.9081587,-79.011859,371350121002024,37135012100
346,PAST SALE,July-31-2018,Single Family Residential,82109 Ehringhaus,Chapel Hill,NC,27517,27517,529000,3,2.5,Morehead Forest,2973,10715,1998,661,178,244,Sold,TMLS,2185373,N,Y,35.8366771,-79.0341311,370370201031029,37037020103
347,PAST SALE,July-31-2018,Single Family Residential,751 The Preserve Trl,Chapel Hill,NC,27517,27517,579000,4,3.5,The Preserve at Jordan Lake,3834,26571,2005,661,151,83,Sold,TMLS,2188706,N,Y,35.7776955,-79.0583705,370370201042016,37037020104
348,PAST SALE,July-31-2018,Single Family Residential,1530 The Preserve Trl,Chapel Hill,NC,27517,27517,585000,4,4.5,The Preserve at Jordan Lake,3648,17424,2004,661,160,83,Sold,TMLS,2188624,N,Y,35.7845209,-79.0556338,370370201042022,37037020104
349,PAST SALE,July-31-2018,Single Family Residential,7 Twinleaf Pl,Durham,NC,27705,27705,639500,4,3.5,Croasdaile Farm,3998,23565,1996,661,160,39,Sold,TMLS,2196452,N,Y,36.0396447,-78.940072,370630017075012,37063001707
350,PAST SALE,July-31-2018,Single Family Residential,314 Parkridge Ave,Chapel Hill,NC,27517,27517,1160000,6,4.5,Meadowmont,5766,10890,2005,661,201,41,Sold,TMLS,2185068,N,Y,35.9129576,-79.0107771,371350121002000,37135012100
351,PAST SALE,July-31-2019,Single Family Residential,3611 Mountain Brook Cir,Durham,NC,27704,27704,231000,4,3,Stillwood,2450,6534,2006,296,94,33,Sold,TMLS,2261333,N,Y,36.0227655,-78.8250581,370630018062009,37063001806
352,PAST SALE,July-31-2019,Townhouse,622 Carlton Commons Ln,Cary,NC,27519,27519,245000,3,2.5,Legacy at Carpenter Village,1637,1742,2005,296,150,165,Sold,TMLS,2264408,N,Y,35.829,-78.860641,371830536021092,37183053602
353,PAST SALE,July-31-2019,Single Family Residential,12401 N Exeter Way,Durham,NC,27703,27703,258500,4,2.5,Harrington Pines,2244,7100,2003,296,115,18,Sold,TMLS,2262434,N,Y,35.9265148,-78.7577382,370630019002093,37063001900
354,PAST SALE,July-31-2019,Townhouse,1127 Fitchie Pl #254,Durham,NC,27703,27703,259990,3,2.5,Durham,1682,1568,2019,296,155,164,Sold,TMLS,2222789,N,Y,35.9460418,-78.8616348,370630018091029,37063001809
355,PAST SALE,July-31-2019,Single Family Residential,1017 Sweet Cream Ct #23,Durham,NC,27703,27703,269235,3,2.5,Copley Farm,2278,4356,2019,296,118,55,Sold,TMLS,2237506,N,Y,35.99712969,-78.82074445,370630018062055,37063001806
356,PAST SALE,July-31-2019,Townhouse,103 Journey Pl Unit 2115 D,Durham,NC,27703,27703,269640,3,2.5,Durham,1978,2439,2019,296,136,137,Sold,TMLS,2227884,N,Y,35.9603,-78.8301,370630018082048,37063001808
357,PAST SALE,July-31-2019,Single Family Residential,503 Porch Swing Pl,Durham,NC,27703,27703,299985,4,2.5,Sherron Farms,2208,6229,2019,296,136,50,Sold,TMLS,2232991,N,Y,35.96937435,-78.79921526,370630018082008,37063001808
358,PAST SALE,July-31-2019,Single Family Residential,36 Millers Gap Ct,Chapel Hill,NC,27517,27517,315000,4,2.5,Westfall Village,2227,9147,2015,296,141,99,Sold,TMLS,2254740,N,Y,35.8179127,-79.0567594,370370201032000,37037020103
359,PAST SALE,July-31-2019,Single Family Residential,108 Station Dr,Morrisville,NC,27650,27650,322000,4,3.5,Keystone Crossing,2715,3528,2007,296,119,30,Sold,TMLS,2257056,N,Y,35.8695556,-78.8556983,370630020283060,37063002028
360,PAST SALE,July-31-2019,Single Family Residential,4 Flagstaff Ct,Durham,NC,27713-8821,27713,336000,4,2.5,Durham,2268,10018,1994,296,148,29,Sold,TMLS,2263079,N,Y,35.921207,-78.9189896,370630020222006,37063002022
361,PAST SALE,July-31-2019,Townhouse,1201 Garden Square Ln,Morrisville,NC,27560,27560,363000,4,3,The Terraces,2731,4356,2010,296,133,155,Sold,TMLS,2256012,N,Y,35.832187,-78.843342,371830536071026,37183053607
362,PAST SALE,July-31-2019,Townhouse,1336 Southpoint Trl #45,Durham,NC,27713,27713,365000,4,3,Durham,2310,3441,2019,296,158,110,Sold,TMLS,2225616,N,Y,35.8915167,-78.9584503,370630020201003,37063002020
363,PAST SALE,July-31-2019,Single Family Residential,1816 Morehead Hill Ct,Durham,NC,27703-7972,27703,380000,5,4,Brightleaf,3475,7840,2012,296,109,28,Sold,TMLS,2256264,N,Y,35.9507155,-78.819306,370630018082066,37063001808
364,PAST SALE,July-31-2019,Single Family Residential,110 Bristolwood Cir,Morrisville,NC,27560-6733,27560,395000,4,3,Breckenridge,2550,8276,2004,296,155,40,Sold,TMLS,2260831,N,Y,35.8386394,-78.869647,371830536021016,37183053602
365,PAST SALE,July-31-2019,Single Family Residential,3000 Homebrook Ln,Morrisville,NC,27560,27560,406000,5,3,Providence Place,2767,9147,2010,296,147,62,Sold,TMLS,2257331,N,Y,35.8557054,-78.8523977,371830536081027,37183053608
366,PAST SALE,July-31-2019,Single Family Residential,503 Mare Ct,Bahama,NC,27503-9219,27503,410000,4,2.5,Black Horse Run,4286,44169,1993,296,96,65,Sold,TMLS,2242077,N,Y,36.1798694,-78.8933045,370630021002101,37063002100
367,PAST SALE,July-31-2019,Single Family Residential,236 Star Magnolia Dr,Morrisville,NC,27560,27560,425000,5,4.5,Savannah,3294,6098,2004,296,129,55,Sold,TMLS,2260838,N,Y,35.8210216,-78.8328891,371830536071062,37183053607
