,sale.type,sold.dat,property.type,address,city,state,ZIP.OR.POSTAL.CODE,zipcode,price,beds,baths,location,square.feet,lot.size,year.built,days.on.market,dollar.per.square.feet,hoa.per.moth,status,source,mls,favorite,interested,latitude,longitude,census_code,census_mid
486,PAST SALE,April-30-2018,Single Family Residential,1185 Crabtree Crossing Pkwy,Morrisville,NC,27560,27560,1750000,4,5,Preston,8847,50965,2000,753,198,31,Sold,TMLS,2168302,N,Y,35.8082924,-78.8279561,371830535231005,37183053523
487,PAST SALE,April-30-2019,Condo/Co-op,1011 Bergman Dr #1011,Morrisville,NC,27560-7755,27560,188000,3,2,Carpenter Park,1489,392,1998,388,126,230,Sold,TMLS,2219518,N,Y,35.818014,-78.841465,371830536071084,37183053607
488,PAST SALE,April-30-2019,Townhouse,4 Suncrest Ct,Durham,NC,27703,27703,208000,3,2.5,Taylor Estates,1632,1742,2006,388,127,140,Sold,TMLS,2241546,N,Y,35.941216,-78.842764,370630018091040,37063001809
489,PAST SALE,April-30-2019,Townhouse,4 Suncrest Ct,Durham,NC,27703,27703,208000,3,2.5,Taylor Estates,1632,1742,2006,388,127,140,Sold,TMLS,2241546,N,Y,35.941216,-78.842764,370630018091040,37063001809
490,PAST SALE,April-30-2019,Townhouse,711 Keystone Park Dr #34,Morrisville,NC,27560,27560,217500,3,2.5,Keystone Crossing Townes,1634,1524,2007,388,133,154,Sold,TMLS,2241723,N,Y,35.8705068,-78.8543973,370630020283049,37063002028
491,PAST SALE,April-30-2019,Single Family Residential,3409 Forest Grove Ct,Durham,NC,27703,27703,242000,3,2.5,Ashley Forest,1740,8494,1989,388,139,34,Sold,TMLS,2244106,N,Y,35.9293241,-78.8246156,370630018092014,37063001809
492,PAST SALE,April-30-2019,Single Family Residential,6 Windchime Ct,Durham,NC,27704,27704,256485,5,2.5,Durham,2203,12632,2019,388,116,40,Sold,TMLS,2217541,N,Y,36.0561509,-78.8848687,370630017093008,37063001709
493,PAST SALE,April-30-2019,Single Family Residential,1011 Summer Mist Ln,Durham,NC,27704,27704,263755,5,2.5,Durham,2203,13068,2018,388,120,40,Sold,TMLS,2211483,N,Y,36.055908,-78.8857279,370630017093008,37063001709
494,PAST SALE,April-30-2019,Single Family Residential,2047 October Dr,Durham,NC,27703,27703,275000,3,2.5,Hanover Pointe,2420,4791,2014,388,114,44,Sold,TMLS,2239591,N,Y,35.9644382,-78.8357206,370630018082041,37063001808
495,PAST SALE,April-30-2019,Single Family Residential,814 Poplar St,Durham,NC,27703,27703,310000,4,2.5,Brightwood Trails,2506,7840,2015,388,124,35,Sold,TMLS,2233446,N,Y,35.9617199,-78.8018709,370630018082029,37063001808
496,PAST SALE,April-30-2019,Single Family Residential,901 Poplar St,Durham,NC,27703,27703,335000,4,2.5,Brightwood Trails,2710,8886,2013,388,124,35,Sold,TMLS,2243491,N,Y,35.9607861,-78.8035526,370630018082025,37063001808
497,PAST SALE,April-30-2019,Single Family Residential,4604 Paces Ferry Dr,Durham,NC,27712,27712,335000,5,3,Ashfield Place,3182,11238,2004,388,105,55,Sold,TMLS,2244899,N,Y,36.0923314,-78.9313183,370630016032025,37063001603
498,PAST SALE,April-30-2019,Single Family Residential,100 Timber Creek Path #194,Chapel Hill,NC,27517,27517,335400,3,3,Pines at Westfall,2355,7840,2017,388,142,120,Sold,TMLS,2112400,N,Y,35.8182337,-79.0571137,370370201032000,37037020103
499,PAST SALE,April-30-2019,Townhouse,104 Explorer Dr #453,Morrisville,NC,27560,27560,346900,3,3.5,Sterling,2711,4356,2019,388,128,149,Sold,TMLS,2236486,N,Y,35.894,-78.834,370630020283004,37063002028
500,PAST SALE,April-30-2019,Townhouse,1218 Southpoint Trl #29,Durham,NC,27713,27713,367695,4,3,Durham,2310,4094,2018,388,159,110,Sold,TMLS,2208474,N,Y,35.8902032,-78.9598153,370630020201003,37063002020
501,PAST SALE,April-30-2019,Single Family Residential,1605 Hemby Ridge Ln,Morrisville,NC,27560,27560,383000,3,2.5,Kitts Creek,2432,7840,2013,388,157,162,Sold,TMLS,2247225,N,Y,35.8621215,-78.8566882,371830536081002,37183053608
502,PAST SALE,April-30-2019,Single Family Residential,914 Lippincott Rd,Durham,NC,27703,27703,413841,5,4,Reserve at Ellis Crossing,3216,5488,2019,388,129,58,Sold,TMLS,2250700,N,Y,35.947458,-78.859641,370630018091029,37063001809
503,PAST SALE,April-30-2019,Single Family Residential,1017 Talbot Pl,Durham,NC,27703,27703,416350,5,3,Reserve at Ellis Crossing,3216,10018,2019,388,129,58,Sold,TMLS,2248696,N,Y,35.948216,-78.860324,370630018091029,37063001809
504,PAST SALE,April-30-2019,Single Family Residential,106 La Jolla Ln,Morrisville,NC,27560,27560,436500,4,3.5,Breckenridge,4419,7840,2002,388,99,40,Sold,TMLS,2240834,N,Y,35.8428719,-78.8672146,371830536021058,37183053602
505,PAST SALE,April-30-2019,Single Family Residential,8 Morningside Dr,Durham,NC,27713,27713,461250,5,4,Chamberlynne,3589,9626,2014,388,129,51,Sold,TMLS,2242328,N,Y,35.9342475,-78.9299513,370630020241022,37063002024
506,PAST SALE,April-30-2019,Single Family Residential,4592 Carlton Xing,Durham,NC,27713-8150,27713,464000,4,3.5,Carlton Crossing,3104,15681,2011,388,149,39,Sold,TMLS,2240873,N,Y,35.9424,-78.9322053,370630020241000,37063002024
507,PAST SALE,April-30-2019,Single Family Residential,8020 Rosemont Pkwy,Durham,NC,27713,27713,525000,5,4.5,The Grotto,3587,6838,2014,388,146,58,Sold,TMLS,2240497,N,Y,35.8779531,-78.9272552,370630020202022,37063002020
508,PAST SALE,April-30-2019,Single Family Residential,1102 Birchbark Rd Unit CB Lot 4,Durham,NC,27705,27705,556790,5,4.5,Canterbury,3476,10062,2018,388,160,70,Sold,TMLS,2197933,N,Y,36.0328403,-78.935326,370630017052019,37063001705
509,PAST SALE,April-30-2019,Single Family Residential,96208 Carteret,Chapel Hill,NC,27517,27517,680000,4,4.5,Vance Knoll,4488,9713,2005,388,152,300,Sold,TMLS,2230131,N,Y,35.8437064,-79.0399187,370370201031035,37037020103
510,PAST SALE,April-30-2020,Townhouse,130 Token House Rd,Durham,NC,27703,27703,243100,2,2.5,Orchard Ridge,1877,2090,2016,22,130,135,Sold,TMLS,2307222,N,Y,35.9575642,-78.8239399,370630018082062,37063001808
511,PAST SALE,April-30-2020,Townhouse,1051 Gentle Reed Dr #239,Durham,NC,27703,27703,246040,3,2.5,Copley Farm,1729,39639,2020,22,142,150,Sold,TMLS,2316382,N,Y,35.99957433,-78.81947223,370630018062054,37063001806
512,PAST SALE,April-30-2020,Single Family Residential,1203 Bent Willow Dr,Durham,NC,27704,27704,252455,4,2.5,Durham,1680,6534,2020,22,150,40,Sold,TMLS,2284371,N,Y,36.0563672,-78.8835822,370630017093008,37063001709
513,PAST SALE,April-30-2020,Single Family Residential,3408 Forest Grove Ct,Durham,NC,27703,27703,260000,3,2.5,Ashley Forest,1940,8712,1988,22,134,35,Sold,TMLS,2310066,N,Y,35.9290766,-78.8242174,370630018092014,37063001809
514,PAST SALE,April-30-2020,Single Family Residential,607 Ascott Way,Durham,NC,27713,27713,285000,4,2.5,Hope Valley Farms,1880,6969,1999,22,152,27,Sold,TMLS,2301942,N,Y,35.9373417,-78.923454,370630020251001,37063002025
515,PAST SALE,April-30-2020,Single Family Residential,308 Rondelay Dr,Durham,NC,27703-9222,27703,295000,4,2.5,Ravenstone,2993,10018,2007,22,99,49,Sold,TMLS,2299223,N,Y,35.9673951,-78.7889917,370630018082004,37063001808
516,PAST SALE,April-30-2020,Single Family Residential,1004 Christopher Dr,Chapel Hill,NC,27517,27517,298000,3,2.5,Governors Village,2436,2308,2010,22,122,175,Sold,TMLS,2300835,N,Y,35.851195,-79.0251392,370370207011072,37037020701
517,PAST SALE,April-30-2020,Single Family Residential,221 Mainline Station Dr,Morrisville,NC,27560,27560,299000,3,2.5,Keystone Crossing,2218,4007,2010,22,135,30,Sold,TMLS,2303227,N,Y,35.8688813,-78.855624,370630020283060,37063002028
518,PAST SALE,April-30-2020,Townhouse,47 Abernathy Dr,Chapel Hill,NC,27517,27517,306000,3,2.5,Abernathy Place,1746,2178,2006,22,175,220,Sold,TMLS,2305914,N,Y,35.894546,-79.0026511,370630020192004,37063002019
519,PAST SALE,April-30-2020,Townhouse,429 Excalibur Dr,Morrisville,NC,27560,27560,322000,3,3.5,Sterling,2497,4748,2015,22,129,160,Sold,TMLS,2307777,N,Y,35.8917936,-78.8286779,370630020283004,37063002028
520,PAST SALE,April-30-2020,Townhouse,122 Cambria Ln #38,Morrisville,NC,27560,27560,342760,4,3,Page Park,2317,3484,2020,22,148,143,Sold,TMLS,2282008,N,Y,35.865484,-78.814742,371830536091125,37183053609
521,PAST SALE,April-30-2020,Single Family Residential,15 Herndon Creek Way #16,Chapel Hill,NC,27517,27517,345500,4,3,Westfall,2961,7405,2019,22,117,120,Sold,TMLS,2293233,N,Y,35.8177959,-79.0586197,370370201032000,37037020103
522,PAST SALE,April-30-2020,Single Family Residential,1918 Brodgen Ln,Durham,NC,27703,27703,348500,5,3.5,Brightleaf,2614,7187,2017,22,133,88,Sold,TMLS,2285269,N,Y,35.9498994,-78.8171466,370630018082087,37063001808
523,PAST SALE,April-30-2020,Single Family Residential,2051 Carriage Way,Chapel Hill,NC,27517,27517,367000,4,2.5,Downing Creek,2273,9016,1988,22,161,37,Sold,TMLS,2309236,N,Y,35.8954353,-78.9983892,370630020193009,37063002019
524,PAST SALE,April-30-2020,Single Family Residential,921 Fenwick Pkwy,Durham,NC,27713,27713,372000,4,2.5,Fairfield,2490,14374,1994,22,149,58,Sold,TMLS,2291742,N,Y,35.8820478,-78.9245829,370630020202022,37063002020
525,PAST SALE,April-30-2020,Single Family Residential,2402 Teermark Ln,Durham,NC,27703,27703,385000,4,3.5,Brightleaf,3079,11761,2009,22,125,45,Sold,TMLS,2303324,N,Y,35.9486824,-78.819129,370630018082074,37063001808
526,PAST SALE,April-30-2020,Single Family Residential,7 Streamley Ct,Durham,NC,27705,27705,415000,4,2.5,Garrett Farms,2472,16030,1993,22,168,51,Sold,TMLS,2306939,N,Y,35.9660177,-78.9911456,370630020173010,37063002017
527,PAST SALE,April-30-2020,Single Family Residential,513 Valleymede Dr,Durham,NC,27713,27713,425000,5,4,Southampton,3245,10715,2011,22,131,37,Sold,TMLS,2308328,N,Y,35.8809596,-78.9322274,370630020202058,37063002020
528,PAST SALE,April-30-2020,Single Family Residential,513 Valleymede Dr,Durham,NC,27713,27713,425000,5,4,Southampton,3245,10715,2011,22,131,37,Sold,TMLS,2308328,N,Y,35.8809596,-78.9322274,370630020202058,37063002020
529,PAST SALE,April-30-2020,Single Family Residential,1956 Weaver Forest Way,Morrisville,NC,27560,27560,445000,5,3,Providence Place,3607,13068,2007,22,123,49,Sold,TMLS,2306697,N,Y,35.85538,-78.8464483,371830536081028,37183053608
530,PAST SALE,April-30-2020,Single Family Residential,1406 Magic Hollow Dr,Durham,NC,27713,27713,450000,4,2.5,Jordan at Southpoint,3405,6490,2017,22,132,70,Sold,TMLS,2296130,N,Y,35.8672107,-78.9408895,370630020202012,37063002020
531,PAST SALE,April-30-2020,Single Family Residential,1818 Sandoval Dr,Durham,NC,27703,27703,465000,4,3,Brightleaf,3265,8712,2019,22,142,88,Sold,TMLS,2284486,N,Y,35.951434,-78.808236,370630018082069,37063001808
532,PAST SALE,April-30-2020,Single Family Residential,229 Joycliff Dr,Morrisville,NC,27560,27560,467500,5,3,Providence Place,3600,9147,2013,22,130,49,Sold,TMLS,2308495,N,Y,35.8540698,-78.8546978,371830536081026,37183053608
533,PAST SALE,April-30-2020,Single Family Residential,26320 Daniel,Chapel Hill,NC,27517,27517,580000,4,4.5,Walker Falls,3871,15463,1996,22,150,278,Sold,TMLS,2307251,N,Y,35.8397299,-79.0353493,370370201031029,37037020103
534,PAST SALE,April-30-2020,Single Family Residential,1122 Crested Jay Dr Lot 18-Edison,Durham,NC,27707,27707,592376,4,3,Durham,3121,10890,2020,22,190,55,Sold,TMLS,2277110,N,Y,35.9596,-78.9439,370630020071028,37063002007
535,PAST SALE,April-30-2020,Single Family Residential,1115 Crested Jay Dr Lot 80-Morgan,Durham,NC,27707,27707,613087,4,2.5,Durham,4878,10454,2019,22,126,55,Sold,TMLS,2259485,N,Y,35.97357107,-78.9759905,370630020173006,37063002017
536,PAST SALE,April-30-2020,Townhouse,1023 Laurelwood Dr #9,Durham,NC,27705,27705,634859,4,3.5,Crystal Lake,3074,5357,2019,22,207,339,Sold,TMLS,2240807,N,Y,36.05181808,-78.93770548,370630017075001,37063001707
537,PAST SALE,April-30-2020,Single Family Residential,48 Bear Tree Crk,Chapel Hill,NC,27517,27517,650000,4,4.5,The Preserve at Jordan Lake,5215,14374,2003,22,125,92,Sold,TMLS,2280414,N,Y,35.7703494,-79.0542876,370370201042016,37037020104
538,PAST SALE,April-30-2020,Single Family Residential,48 Bear Tree Crk,Chapel Hill,NC,27517,27517,650000,4,4.5,The Preserve at Jordan Lake,5215,14374,2003,22,125,92,Sold,TMLS,2280414,N,Y,35.7703494,-79.0542876,370370201042016,37037020104
539,PAST SALE,April-30-2020,Single Family Residential,6101 Treyburn Point Dr,Durham,NC,27712,27712,665000,5,4,Treyburn,3971,93218,2014,22,167,46,Sold,TMLS,2307890,N,Y,36.1100269,-78.8785579,370630016011005,37063001601
540,PAST SALE,April-4-2018,Townhouse,708 Canyon Lake Cir,Morrisville,NC,27560,27560,202000,3,2.5,Breckenridge,1401,1742,2001,779,144,105,Sold,TMLS,2175959,N,Y,35.8384937,-78.8632452,371830536021055,37183053602
541,PAST SALE,April-4-2018,Single Family Residential,1023 Oak Park Dr,Durham,NC,27703,27703,241250,3,2.5,Wyndmoor at the Park,1939,6098,2009,779,124,30,Sold,TMLS,2175515,N,Y,35.9466227,-78.8801915,370630020271019,37063002027
542,PAST SALE,April-4-2019,Single Family Residential,415 Sapphire Dr,Durham,NC,27703-6673,27703,208000,3,2,Stone Hill Estates,1427,7753,1998,414,146,12,Sold,TMLS,2239042,N,Y,35.990191,-78.8228458,370630018073013,37063001807
543,PAST SALE,April-4-2019,Single Family Residential,415 Sapphire Dr,Durham,NC,27703-6673,27703,208000,3,2,Stone Hill Estates,1427,7753,1998,414,146,12,Sold,TMLS,2239042,N,Y,35.990191,-78.8228458,370630018073013,37063001807
544,PAST SALE,April-4-2019,Townhouse,50311 Governors Dr,Chapel Hill,NC,27517,27517,233000,2,2.5,Governors Village Townhomes,1351,4356,2002,414,172,189,Sold,TMLS,2224808,N,Y,35.8541742,-79.0232185,370370207011104,37037020701
545,PAST SALE,April-4-2019,Townhouse,903 Grace Point Rd,Morrisville,NC,27560,27560,250000,3,2.5,Shiloh Grove,1648,1742,2009,414,152,126,Sold,TMLS,2240568,N,Y,35.848833,-78.8431495,371830536081026,37183053608
546,PAST SALE,April-4-2019,Single Family Residential,11 White Willow Ct,Durham,NC,27703,27703,268500,4,2.5,Ravenstone,2569,8886,2011,414,105,20,Sold,TMLS,2239800,N,Y,35.964883,-78.7899654,370630018082004,37063001808
547,PAST SALE,April-4-2019,Single Family Residential,1634 Jamestowne Pl,Chapel Hill,NC,27517,27517,317500,3,2.5,Downing Creek,2015,5227,1992,414,158,18,Sold,TMLS,2235771,N,Y,35.8994712,-78.9988308,370630020193009,37063002019
548,PAST SALE,April-4-2019,Single Family Residential,1006 Lakeview Rd,Durham,NC,27712-4120,27712,345000,5,3.5,Ashfield Place,3472,18425,2010,414,99,55,Sold,TMLS,2227087,N,Y,36.09772,-78.928505,370630016032026,37063001603
549,PAST SALE,April-4-2019,Townhouse,303 View Dr,Morrisville,NC,27560,27560,364000,3,2.5,Wake,2531,2614,2016,414,144,135,Sold,TMLS,2233688,N,Y,35.814007,-78.819601,371830535222026,37183053522
550,PAST SALE,April-4-2019,Single Family Residential,6107 Snow Hill Dr,Durham,NC,27712,27712,378000,4,3,Treyburn Forest,2859,22215,2014,414,132,46,Sold,TMLS,2235516,N,Y,36.1075871,-78.8728754,370630016011012,37063001601
551,PAST SALE,April-4-2019,Single Family Residential,1109 White Bark Ln,Durham,NC,27703,27703,489750,4,3.5,Durham,3104,8712,2019,414,158,245,Sold,TMLS,2228167,N,Y,35.9428809,-78.7884305,370630019001014,37063001900
552,PAST SALE,April-5-2018,Single Family Residential,833 Amarillo Rose Ln,Durham,NC,27712,27712,243000,4,2.5,Madison Glen,2382,7840,2011,778,102,40,Sold,TMLS,2174137,N,Y,36.0956495,-78.9192548,370630016032010,37063001603
553,PAST SALE,April-5-2018,Single Family Residential,5904 Whisperwood Dr,Durham,NC,27713,27713,288000,4,2.5,Audubon Park,2095,10018,1999,778,137,40,Sold,TMLS,2172787,N,Y,35.8791475,-78.9012186,370630020133018,37063002013
554,PAST SALE,April-5-2018,Townhouse,1421 Southpoint Trl #79,Durham,NC,27713,27713,329460,4,3,Durham,2310,3484,2017,778,143,110,Sold,TMLS,2168810,N,Y,35.8915167,-78.9584503,370630020201003,37063002020
555,PAST SALE,April-5-2018,Single Family Residential,1039 Laredo Ln,Durham,NC,27703,27703,340000,5,3,Brightleaf,2756,5227,2017,778,123,88,Sold,TMLS,2172890,N,Y,35.9541555,-78.8062963,370630018082068,37063001808
556,PAST SALE,April-5-2018,Single Family Residential,220 Mill Chapel Rd,Chapel Hill,NC,27517,27517,444900,3,3,Montclair,2284,6011,2017,778,195,60,Sold,TMLS,2131867,N,Y,35.8854383,-78.9912495,370630020192020,37063002019
557,PAST SALE,April-5-2018,Single Family Residential,118 Hampton Pines Dr,Morrisville,NC,27560,27560,534000,3,3.5,Preston,2877,8712,1998,778,186,31,Sold,TMLS,2166342,N,Y,35.8034334,-78.8279782,371830535231011,37183053523
558,PAST SALE,April-5-2018,Single Family Residential,115 Sterling Chapel Way,Chapel Hill,NC,27517,27517,609429,3,2.5,Montclair,2752,9757,2017,778,221,66,Sold,TMLS,2169361,N,Y,35.885354,-78.993577,370630020192020,37063002019
559,PAST SALE,April-5-2019,Single Family Residential,105 Faison Rd,Chapel Hill,NC,27517,27517,849000,4,4,Meadowmont,3711,10454,2002,413,229,41,Sold,TMLS,2236757,N,Y,35.9125728,-79.0157229,371350121002014,37135012100
560,PAST SALE,April-6-2018,Single Family Residential,301 Pebblestone Dr,Durham,NC,27703,27703,217400,3,2.5,Ridgefield,2277,7230,2005,777,95,20,Sold,TMLS,2166544,N,Y,36.0042061,-78.8121867,370630018062030,37063001806
561,PAST SALE,April-6-2018,Single Family Residential,301 Pebblestone Dr,Durham,NC,27703,27703,217400,3,2.5,Ridgefield,2277,7230,2005,777,95,20,Sold,TMLS,2166544,N,Y,36.0042061,-78.8121867,370630018062030,37063001806
562,PAST SALE,April-6-2018,Townhouse,710 Sutter Gate Ln,Morrisville,NC,27560,27560,230000,3,3,The Lake at Breckenridge,1911,1742,2003,777,120,105,Sold,TMLS,2174679,N,Y,35.8409668,-78.8717262,371830536021067,37183053602
563,PAST SALE,April-6-2018,Townhouse,204 Stockton Gorge Rd,Morrisville,NC,27560-6144,27560,250500,3,2.5,Shiloh Grove,1679,2178,2012,777,149,126,Sold,TMLS,2175815,N,Y,35.8486593,-78.8498441,371830536081026,37183053608
564,PAST SALE,April-6-2018,Single Family Residential,206 Station Dr,Morrisville,NC,27560,27560,263000,3,2.5,Keystone Crossing,2170,6141,2012,777,121,30,Sold,TMLS,2175522,N,Y,35.8677242,-78.8536363,370630020283049,37063002028
565,PAST SALE,April-6-2018,Single Family Residential,5010 Rolling Meadows Dr,Durham,NC,27703,27703,267800,3,2.5,Ashley Forest,2003,8712,1992,777,134,32,Sold,TMLS,2175827,N,Y,35.9295487,-78.8239218,370630018092014,37063001809
566,PAST SALE,April-6-2018,Single Family Residential,4115 Lazyriver Ln,Durham,NC,27712,27712,272000,4,2.5,Eno Trace,2574,13198,1987,777,106,29,Sold,TMLS,2177344,N,Y,36.0791023,-78.8920665,370630016012018,37063001601
567,PAST SALE,April-6-2018,Single Family Residential,429 Holly Blossom Dr,Durham,NC,27703,27703,323044,4,2.5,Sherron Farms,2792,10802,2017,777,116,45,Sold,TMLS,2158032,N,Y,35.964812,-78.796447,370630018082008,37063001808
568,PAST SALE,April-6-2018,Single Family Residential,107 Shady Rest Ct,Durham,NC,27703,27703,336786,4,3.5,Rustica Oaks,2760,10367,2017,777,122,38,Sold,TMLS,2164009,N,Y,35.9511176,-78.875149,370630020271014,37063002027
569,PAST SALE,April-6-2018,Single Family Residential,7 Timber Creek Path #219,Chapel Hill,NC,27517,27517,365000,3,3,Pines at Westfall,2360,7797,2018,777,155,109,Sold,TMLS,2173671,N,Y,35.8194857,-79.0582314,370370201032000,37037020103
570,PAST SALE,April-6-2018,Single Family Residential,220 Low Country Ct,Morrisville,NC,27560,27560,381500,5,4,Savannah,2675,7448,2007,777,143,55,Sold,TMLS,2174437,N,Y,35.8188927,-78.8343481,371830536071085,37183053607
571,PAST SALE,April-6-2018,Single Family Residential,111 Filigree Way,Durham,NC,27713,27713,397291,5,3,Jordan at Southpoint,2876,12632,2017,777,138,67,Sold,TMLS,2144719,N,Y,35.8673748,-78.9386864,370630020202012,37063002020
572,PAST SALE,April-6-2018,Condo/Co-op,5136 Niagra Dr #68,Chapel Hill,NC,27517,27517,428920,2,2,Villas at Culp Arbor,1776,6969,2018,777,242,258,Sold,TMLS,2169047,N,Y,35.9250772,-78.9910007,370630020183042,37063002018
573,PAST SALE,April-6-2018,Single Family Residential,6245 Kit Creek Rd,Morrisville,NC,27560-9352,27560,500000,5,4,Kitts Creek,3806,9147,2014,777,131,60,Sold,TMLS,2172150,N,Y,35.8624724,-78.8527958,371830536081004,37183053608
574,PAST SALE,April-6-2020,Townhouse,1037 Gentle Reed Dr #245,Durham,NC,27703,27703,228520,3,2.5,Copley Farm,1729,3049,2019,46,132,170,Sold,TMLS,2273594,N,Y,35.99803716,-78.82025011,370630018062055,37063001806
575,PAST SALE,April-6-2020,Single Family Residential,809 Amarillo Rose Ln,Durham,NC,27712,27712,264500,5,3,Madison Glen,2050,6098,2012,46,129,40,Sold,TMLS,2277424,N,Y,36.0953285,-78.9180614,370630016032010,37063001603
576,PAST SALE,April-6-2020,Single Family Residential,915 Wood Chapel Ln,Durham,NC,27703,27703,338000,4,3,Wood Chapel,2888,6969,2014,46,117,25,Sold,TMLS,2303017,N,Y,35.9384809,-78.8312964,370630018092030,37063001809
577,PAST SALE,April-6-2020,Single Family Residential,122 Shadow Hawk Dr,Durham,NC,27713,27713,440000,5,4,Chamberlynne,3348,8276,2015,46,131,52,Sold,TMLS,2276554,N,Y,35.932396,-78.9290231,370630020241022,37063002024
578,PAST SALE,April-7-2018,Condo/Co-op,5141 Niagra Dr #54,Chapel Hill,NC,27517,27517,411895,2,2,Villas at Culp Arbor,1776,6969,2018,776,232,250,Sold,TMLS,2183559,N,Y,35.9250772,-78.9910007,370630020183042,37063002018
579,PAST SALE,April-7-2020,Townhouse,2232 Mayo Forest Ln,Morrisville,NC,27560,27560,262000,2,2.5,Providence Place,1639,1742,2008,45,160,157,Sold,TMLS,2303480,N,Y,35.8569989,-78.8530723,371830536081026,37183053608
580,PAST SALE,April-7-2020,Townhouse,1006 Latitude Dr,Durham,NC,27713,27713,267690,4,2.5,Durham,1681,217,2019,45,159,150,Sold,TMLS,2304085,N,Y,35.953248,-78.88991788,370630020262003,37063002026
581,PAST SALE,April-7-2020,Single Family Residential,810 Ember Dr,Durham,NC,27703,27703,310000,4,3,Brightwood Trails,2415,7143,2011,45,128,45,Sold,TMLS,2301594,N,Y,35.9635461,-78.8029773,370630018082026,37063001808
582,PAST SALE,April-7-2020,Townhouse,7808 Morrell Ln,Durham,NC,27713,27713,340000,4,3,Southpoint Terrace,2872,4225,2005,45,118,88,Sold,TMLS,2296531,N,Y,35.8997794,-78.9558034,370630020211040,37063002021
583,PAST SALE,April-7-2020,Single Family Residential,30063 Benbury,Chapel Hill,NC,27517,27517,418040,3,2.5,Governors Village,2425,12153,2000,45,172,100,Sold,TMLS,2306164,N,Y,35.8533235,-79.0289475,370370201031030,37037020103
584,PAST SALE,April-7-2020,Single Family Residential,39502 Glenn Glade,Chapel Hill,NC,27517,27517,650000,4,4,Governors Club,3750,42253,2004,45,173,278,Sold,TMLS,2293546,N,Y,35.8493869,-79.054753,370370201031003,37037020103
585,PAST SALE,April-7-2020,Single Family Residential,39502 Glenn Glade,Chapel Hill,NC,27517,27517,650000,4,4,Governors Club,3750,42253,2004,45,173,278,Sold,TMLS,2293546,N,Y,35.8493869,-79.054753,370370201031003,37037020103
586,PAST SALE,April-8-2019,Townhouse,303 Kinross Dr,Durham,NC,27712,27712,365000,4,3.5,Royal Troon,2732,6534,1999,410,134,252,Sold,TMLS,2214745,N,Y,36.076422,-78.972373,370630016042045,37063001604
587,PAST SALE,April-8-2019,Single Family Residential,206 Weaver Mine Trl,Chapel Hill,NC,27517,27517,560000,4,3.5,Meadowmont,2768,7405,2004,410,202,41,Sold,TMLS,2247410,N,Y,35.9083408,-79.0110274,371350121002019,37135012100
588,PAST SALE,April-8-2019,Single Family Residential,602 Westfall Way,Chapel Hill,NC,27517,27517,750000,3,4,Westfall,3289,34412,2017,410,228,120,Sold,TMLS,2200498,N,Y,35.8217265,-79.0563401,370370201032000,37037020103
589,PAST SALE,April-8-2020,Single Family Residential,2037 Spring Creek Dr,Durham,NC,27704,27704,240000,4,2.5,Landon Farms,2400,9147,2007,44,100,14,Sold,TMLS,2302788,N,Y,36.0208513,-78.8462492,370630018011016,37063001801
590,PAST SALE,April-8-2020,Townhouse,1033 Amber Shadow Dr #81,Durham,NC,27703,27703,251185,3,2.5,Durham,1573,2613,2019,44,160,118,Sold,TMLS,2264452,N,Y,35.9567499,-78.8719956,370630020271015,37063002027
591,PAST SALE,April-8-2020,Single Family Residential,3110 Skybrook Ln,Durham,NC,27703-5981,27703,263000,4,2.5,Bradbury,2120,7013,2004,44,124,20,Sold,TMLS,2298000,N,Y,35.9268227,-78.8328891,370630020281016,37063002028
592,PAST SALE,April-8-2020,Single Family Residential,404 Old Fox Trl,Durham,NC,27713,27713,312000,4,2,Woodcroft,1493,8581,1984,44,209,20,Sold,TMLS,2306135,N,Y,35.9227661,-78.9443586,370630020231002,37063002023
593,PAST SALE,April-8-2020,Single Family Residential,5107 Paces Ferry Dr,Durham,NC,27712,27712,340000,4,2.5,Ashfield Place,3233,10890,2010,44,105,55,Sold,TMLS,2304540,N,Y,36.0937372,-78.9288905,370630016032010,37063001603
594,PAST SALE,April-8-2020,Single Family Residential,7 Wooten Ct,Durham,NC,27703,27703,428025,4,3,Brightleaf,3250,14026,2009,44,132,50,Sold,TMLS,2292790,N,Y,35.9525673,-78.8318716,370630018082095,37063001808
595,PAST SALE,April-9-2018,Single Family Residential,519 Cove Hollow Dr,Durham,NC,27703,27703,195000,4,3,Ridgefield,2390,6098,2003,774,82,18,Sold,TMLS,2172774,N,Y,36.0099854,-78.8029773,370630018062037,37063001806
596,PAST SALE,April-9-2018,Townhouse,212 Zante Currant Rd,Durham,NC,27703,27703,216130,3,2.5,Durham,1625,3049,2018,774,133,132,Sold,TMLS,2165726,N,Y,35.9456472,-78.8718397,370630020271022,37063002027
597,PAST SALE,April-9-2018,Townhouse,212 Zante Currant Rd,Durham,NC,27703,27703,216130,3,2.5,Durham,1625,3049,2018,774,133,132,Sold,TMLS,2165726,N,Y,35.9456472,-78.8718397,370630020271022,37063002027
598,PAST SALE,April-9-2018,Townhouse,208 Suffolk Green Ln,Morrisville,NC,27560,27560,250000,3,2.5,Shiloh Grove,1765,2178,2010,774,142,126,Sold,TMLS,2171835,N,Y,35.8486656,-78.8492019,371830536081026,37183053608
